symbol,date,close,open,volume,high,low
0016.HK,2020-09-09 15:59:00,100.0999984741211,100.0999984741211,132500.0,102.0,99.55000305175781
0016.HK,2020-09-09 15:58:00,100.0999984741211,99.8499984741211,61000.0,100.0999984741211,99.8499984741211
0016.HK,2020-09-09 15:57:00,99.80000305175781,99.8499984741211,23500.0,99.9000015258789,99.75
0016.HK,2020-09-09 15:56:00,99.8499984741211,99.6500015258789,108500.0,99.8499984741211,99.55000305175781
0016.HK,2020-09-09 15:55:00,99.6500015258789,99.3499984741211,31000.0,99.6500015258789,99.3499984741211
0016.HK,2020-09-09 15:54:00,99.30000305175781,99.25,25000.0,99.30000305175781,99.25
0016.HK,2020-09-09 15:53:00,99.25,99.30000305175781,10000.0,99.30000305175781,99.25
0016.HK,2020-09-09 15:52:00,99.30000305175781,99.75,67500.0,99.75,99.30000305175781
0016.HK,2020-09-09 15:51:00,99.69999694824219,99.5,20500.0,99.69999694824219,99.44999694824219
0016.HK,2020-09-09 15:50:00,99.5,99.5,19000.0,99.5,99.44999694824219
0016.HK,2020-09-09 15:49:00,99.44999694824219,99.44999694824219,21500.0,99.44999694824219,99.4000015258789
0016.HK,2020-09-09 15:48:00,99.5,99.30000305175781,23500.0,99.5,99.30000305175781
0016.HK,2020-09-09 15:47:00,99.3499984741211,99.30000305175781,4000.0,99.3499984741211,99.30000305175781
0016.HK,2020-09-09 15:46:00,99.4000015258789,99.3499984741211,60000.0,99.4000015258789,99.05000305175781
0016.HK,2020-09-09 15:45:00,99.4000015258789,99.25,13500.0,99.4000015258789,99.25
0016.HK,2020-09-09 15:44:00,99.25,99.25,11500.0,99.25,99.19999694824219
0016.HK,2020-09-09 15:43:00,99.19999694824219,99.05000305175781,21000.0,99.19999694824219,99.0
0016.HK,2020-09-09 15:42:00,99.05000305175781,99.0,28000.0,99.0999984741211,99.0
0016.HK,2020-09-09 15:41:00,99.0,99.0999984741211,22500.0,99.0999984741211,99.0
0016.HK,2020-09-09 15:40:00,99.0999984741211,99.1500015258789,3500.0,99.1500015258789,99.0999984741211
0016.HK,2020-09-09 15:39:00,99.1500015258789,99.1500015258789,9000.0,99.19999694824219,99.1500015258789
0016.HK,2020-09-09 15:38:00,99.19999694824219,99.25,41500.0,99.25,99.0999984741211
0016.HK,2020-09-09 15:37:00,99.25,99.25,7000.0,99.30000305175781,99.25
0016.HK,2020-09-09 15:36:00,99.30000305175781,99.30000305175781,4500.0,99.30000305175781,99.30000305175781
0016.HK,2020-09-09 15:35:00,99.30000305175781,99.19999694824219,16500.0,99.3499984741211,99.19999694824219
0016.HK,2020-09-09 15:34:00,99.19999694824219,99.19999694824219,9000.0,99.19999694824219,99.19999694824219
0016.HK,2020-09-09 15:33:00,99.19999694824219,99.0999984741211,33000.0,99.19999694824219,99.0999984741211
0016.HK,2020-09-09 15:32:00,99.05000305175781,99.05000305175781,14000.0,99.0999984741211,99.05000305175781
0016.HK,2020-09-09 15:31:00,99.0999984741211,99.05000305175781,9000.0,99.0999984741211,99.05000305175781
0016.HK,2020-09-09 15:30:00,99.0999984741211,99.0999984741211,3000.0,99.0999984741211,99.0999984741211
0016.HK,2020-09-09 15:29:00,99.1500015258789,99.0999984741211,4500.0,99.1500015258789,99.0999984741211
0016.HK,2020-09-09 15:28:00,99.1500015258789,99.1500015258789,2000.0,99.1500015258789,99.1500015258789
0016.HK,2020-09-09 15:27:00,99.19999694824219,99.1500015258789,8000.0,99.19999694824219,99.1500015258789
0016.HK,2020-09-09 15:26:00,99.1500015258789,99.25,3000.0,99.25,99.1500015258789
0016.HK,2020-09-09 15:25:00,99.19999694824219,99.19999694824219,3500.0,99.19999694824219,99.19999694824219
0016.HK,2020-09-09 15:24:00,99.25,99.1500015258789,13000.0,99.25,99.0
0016.HK,2020-09-09 15:23:00,99.1500015258789,99.0,32500.0,99.1500015258789,99.0
0016.HK,2020-09-09 15:22:00,98.9000015258789,99.0,16000.0,99.0,98.9000015258789
0016.HK,2020-09-09 15:21:00,99.0,98.9000015258789,22000.0,99.0,98.9000015258789
0016.HK,2020-09-09 15:20:00,98.8499984741211,98.9000015258789,32000.0,98.9000015258789,98.8499984741211
0016.HK,2020-09-09 15:19:00,98.8499984741211,98.8499984741211,2000.0,98.8499984741211,98.8499984741211
0016.HK,2020-09-09 15:18:00,98.8499984741211,98.9000015258789,20500.0,98.9000015258789,98.8499984741211
0016.HK,2020-09-09 15:17:00,98.9000015258789,98.9000015258789,3000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:16:00,98.9000015258789,98.94999694824219,6000.0,98.94999694824219,98.9000015258789
0016.HK,2020-09-09 15:15:00,98.94999694824219,98.9000015258789,37000.0,98.94999694824219,98.9000015258789
0016.HK,2020-09-09 15:14:00,98.9000015258789,98.9000015258789,4000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:13:00,98.9000015258789,98.94999694824219,11000.0,98.94999694824219,98.9000015258789
0016.HK,2020-09-09 15:12:00,98.9000015258789,98.9000015258789,2000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:11:00,98.9000015258789,98.9000015258789,2000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:10:00,98.9000015258789,98.9000015258789,3000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:09:00,98.9000015258789,98.9000015258789,2000.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:08:00,98.9000015258789,98.9000015258789,1500.0,98.9000015258789,98.9000015258789
0016.HK,2020-09-09 15:07:00,98.94999694824219,98.9000015258789,4500.0,98.94999694824219,98.9000015258789
0016.HK,2020-09-09 15:06:00,98.94999694824219,98.94999694824219,20000.0,99.0,98.94999694824219
0016.HK,2020-09-09 15:05:00,98.94999694824219,98.94999694824219,2000.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 15:04:00,98.94999694824219,99.0,8500.0,99.0,98.94999694824219
0016.HK,2020-09-09 15:03:00,99.0,99.0,4000.0,99.0,99.0
0016.HK,2020-09-09 15:02:00,99.05000305175781,99.05000305175781,3500.0,99.05000305175781,99.0
0016.HK,2020-09-09 15:01:00,99.0,99.0,21500.0,99.05000305175781,99.0
0016.HK,2020-09-09 15:00:00,98.94999694824219,98.94999694824219,7500.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:59:00,98.94999694824219,98.94999694824219,2000.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 14:56:00,99.0,98.94999694824219,35000.0,99.0,98.9000015258789
0016.HK,2020-09-09 14:55:00,98.94999694824219,99.0,3000.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:54:00,98.94999694824219,98.94999694824219,18000.0,98.94999694824219,98.9000015258789
0016.HK,2020-09-09 14:53:00,98.94999694824219,98.94999694824219,1500.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 14:52:00,98.94999694824219,98.94999694824219,2000.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 14:51:00,98.94999694824219,98.94999694824219,5500.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 14:50:00,98.94999694824219,99.0,1000.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:49:00,99.0,98.94999694824219,5500.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:48:00,98.94999694824219,99.0,1000.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:47:00,98.94999694824219,98.94999694824219,2500.0,98.94999694824219,98.94999694824219
0016.HK,2020-09-09 14:46:00,98.94999694824219,99.0,2000.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:45:00,99.05000305175781,99.05000305175781,500.0,99.05000305175781,99.05000305175781
0016.HK,2020-09-09 14:44:00,99.0,98.94999694824219,12000.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:43:00,98.94999694824219,99.0,1774.0,99.0,98.94999694824219
0016.HK,2020-09-09 14:41:00,99.0,99.0999984741211,2500.0,99.0999984741211,99.0
0016.HK,2020-09-09 14:40:00,99.0999984741211,99.0999984741211,500.0,99.0999984741211,99.0999984741211
0016.HK,2020-09-09 14:39:00,99.05000305175781,99.05000305175781,1000.0,99.05000305175781,99.05000305175781
0016.HK,2020-09-09 14:38:00,99.0999984741211,99.1500015258789,5500.0,99.1500015258789,99.05000305175781
0016.HK,2020-09-09 14:37:00,99.1500015258789,99.25,2500.0,99.25,99.1500015258789
