symbol,date,close,high,low,volume,open,dividends
1038.HK,2020-09-09 16:08:00,38.29999923706055,38.29999923706055,38.29999923706055,356500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:59:00,38.150001525878906,38.349998474121094,38.099998474121094,99000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:58:00,38.25,38.349998474121094,38.25,54500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:57:00,38.29999923706055,38.349998474121094,38.29999923706055,7550.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:56:00,38.29999923706055,38.29999923706055,38.29999923706055,17500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:55:00,38.29999923706055,38.29999923706055,38.29999923706055,21500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:54:00,38.29999923706055,38.349998474121094,38.29999923706055,14000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:53:00,38.349998474121094,38.349998474121094,38.349998474121094,28000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:52:00,38.400001525878906,38.400001525878906,38.349998474121094,64500.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:50:00,38.349998474121094,38.349998474121094,38.349998474121094,2500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:49:00,38.349998474121094,38.349998474121094,38.349998474121094,11000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:47:00,38.349998474121094,38.349998474121094,38.349998474121094,11047.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:46:00,38.349998474121094,38.349998474121094,38.349998474121094,1500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:45:00,38.349998474121094,38.349998474121094,38.349998474121094,14000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:44:00,38.349998474121094,38.349998474121094,38.349998474121094,1000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:43:00,38.349998474121094,38.349998474121094,38.349998474121094,10500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:42:00,38.400001525878906,38.400001525878906,38.400001525878906,500.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:41:00,38.349998474121094,38.349998474121094,38.349998474121094,11000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:40:00,38.400001525878906,38.400001525878906,38.349998474121094,3000.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:39:00,38.400001525878906,38.400001525878906,38.349998474121094,15500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:38:00,38.400001525878906,38.400001525878906,38.349998474121094,11500.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:37:00,38.400001525878906,38.400001525878906,38.349998474121094,4000.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:36:00,38.349998474121094,38.349998474121094,38.349998474121094,11500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:34:00,38.400001525878906,38.400001525878906,38.400001525878906,2000.0,38.400001525878906,0.0
1038.HK,2020-09-09 15:31:00,38.349998474121094,38.349998474121094,38.349998474121094,80000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:29:00,38.349998474121094,38.349998474121094,38.349998474121094,3500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:28:00,38.349998474121094,38.349998474121094,38.29999923706055,14500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:27:00,38.29999923706055,38.349998474121094,38.29999923706055,36000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:26:00,38.29999923706055,38.349998474121094,38.29999923706055,9000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:25:00,38.29999923706055,38.349998474121094,38.29999923706055,12000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:24:00,38.349998474121094,38.349998474121094,38.29999923706055,44000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:23:00,38.349998474121094,38.349998474121094,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:22:00,38.349998474121094,38.349998474121094,38.349998474121094,500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:21:00,38.349998474121094,38.349998474121094,38.349998474121094,500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:20:00,38.29999923706055,38.29999923706055,38.29999923706055,5200.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:19:00,38.29999923706055,38.29999923706055,38.29999923706055,20500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:18:00,38.29999923706055,38.29999923706055,38.29999923706055,500.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:17:00,38.349998474121094,38.349998474121094,38.349998474121094,1000.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:15:00,38.349998474121094,38.349998474121094,38.349998474121094,500.0,38.349998474121094,0.0
1038.HK,2020-09-09 15:13:00,38.349998474121094,38.349998474121094,38.29999923706055,57000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:12:00,38.29999923706055,38.29999923706055,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:09:00,38.29999923706055,38.29999923706055,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:08:00,38.29999923706055,38.29999923706055,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:07:00,38.29999923706055,38.29999923706055,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:05:00,38.25,38.25,38.25,5000.0,38.25,0.0
1038.HK,2020-09-09 15:04:00,38.29999923706055,38.29999923706055,38.29999923706055,1000.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:02:00,38.29999923706055,38.29999923706055,38.29999923706055,550.0,38.29999923706055,0.0
1038.HK,2020-09-09 15:01:00,38.29999923706055,38.29999923706055,38.29999923706055,2500.0,38.29999923706055,0.0
1038.HK,2020-09-09 14:59:00,38.29999923706055,38.29999923706055,38.29999923706055,2000.0,38.29999923706055,0.0
1038.HK,2020-09-09 14:57:00,38.25,38.29999923706055,38.25,13500.0,38.29999923706055,0.0
1038.HK,2020-09-09 14:55:00,38.25,38.25,38.25,20500.0,38.25,0.0
1038.HK,2020-09-09 14:54:00,38.20000076293945,38.25,38.20000076293945,63000.0,38.25,0.0
1038.HK,2020-09-09 14:53:00,38.29999923706055,38.29999923706055,38.29999923706055,2500.0,38.29999923706055,0.0
1038.HK,2020-09-09 14:52:00,38.25,38.25,38.25,500.0,38.25,0.0
1038.HK,2020-09-09 14:51:00,38.25,38.25,38.25,1000.0,38.25,0.0
1038.HK,2020-09-09 14:50:00,38.25,38.25,38.25,4500.0,38.25,0.0
1038.HK,2020-09-09 14:48:00,38.25,38.25,38.25,20000.0,38.25,0.0
1038.HK,2020-09-09 14:47:00,38.29999923706055,38.29999923706055,38.25,1891.0,38.25,0.0
1038.HK,2020-09-09 14:46:00,38.29999923706055,38.29999923706055,38.25,3000.0,38.25,0.0
