symbol,date,high,volume,close,open,low
FRES.L,2020-09-09 13:04:06,1290.5,0.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 13:03:00,1290.0,1240.0,1290.0,1289.5,1289.5
FRES.L,2020-09-09 13:02:00,1290.0,140.0,1290.0,1290.0,1290.0
FRES.L,2020-09-09 13:00:00,1290.5,2793.0,1290.5,1289.0,1289.0
FRES.L,2020-09-09 12:59:00,1288.5,600.0,1288.5,1288.5,1288.5
FRES.L,2020-09-09 12:56:00,1289.5,543.0,1289.0,1289.5,1289.0
FRES.L,2020-09-09 12:55:00,1290.0,202.0,1290.0,1290.0,1290.0
FRES.L,2020-09-09 12:54:00,1290.0,634.0,1290.0,1290.0,1289.5
FRES.L,2020-09-09 12:53:00,1290.0,808.0,1290.0,1290.0,1290.0
FRES.L,2020-09-09 12:51:00,1290.0,318.0,1289.5,1290.0,1289.5
FRES.L,2020-09-09 12:48:00,1290.5,149.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 12:47:00,1291.5,1101.0,1291.5,1291.5,1291.5
FRES.L,2020-09-09 12:46:00,1292.5,298.0,1292.5,1292.0,1292.0
FRES.L,2020-09-09 12:45:00,1292.5,1735.0,1292.0,1291.0,1291.0
FRES.L,2020-09-09 12:44:00,1290.0,1137.0,1290.0,1290.0,1290.0
FRES.L,2020-09-09 12:42:00,1290.0,1489.0,1290.0,1288.5,1288.5
FRES.L,2020-09-09 12:41:00,1288.0,248.0,1288.0,1288.0,1288.0
FRES.L,2020-09-09 12:40:00,1287.5,3404.0,1287.5,1286.0,1285.5
FRES.L,2020-09-09 12:38:00,1286.0,141.0,1286.0,1286.0,1286.0
FRES.L,2020-09-09 12:37:00,1286.0,676.0,1285.5,1286.0,1285.5
FRES.L,2020-09-09 12:35:00,1287.0,2049.0,1286.0,1286.0,1286.0
FRES.L,2020-09-09 12:34:00,1287.5,2718.0,1286.0,1287.5,1286.0
FRES.L,2020-09-09 12:32:00,1287.5,660.0,1287.5,1287.0,1287.0
FRES.L,2020-09-09 12:29:00,1287.0,468.0,1287.0,1287.0,1287.0
FRES.L,2020-09-09 12:28:00,1287.0,60.0,1287.0,1287.0,1287.0
FRES.L,2020-09-09 12:26:00,1286.0,1469.0,1286.0,1285.0,1285.0
FRES.L,2020-09-09 12:23:00,1285.0,1055.0,1283.605224609375,1285.0,1283.0
FRES.L,2020-09-09 12:22:00,1284.0,1326.0,1284.0,1284.0,1284.0
FRES.L,2020-09-09 12:21:00,1284.0,65.0,1284.0,1284.0,1284.0
FRES.L,2020-09-09 12:19:00,1284.5,141.0,1284.5,1284.5,1284.5
FRES.L,2020-09-09 12:18:00,1286.0,1335.0,1285.5,1286.0,1285.5
FRES.L,2020-09-09 12:13:00,1286.5,633.0,1286.0,1286.5,1286.0
FRES.L,2020-09-09 12:12:00,1288.0,691.0,1287.5,1288.0,1287.5
FRES.L,2020-09-09 12:11:00,1288.1055908203125,58.0,1288.1055908203125,1288.1055908203125,1288.1055908203125
FRES.L,2020-09-09 12:10:00,1289.5,697.0,1289.0,1289.5,1289.0
FRES.L,2020-09-09 12:07:00,1289.0,1090.0,1289.0,1288.5,1288.5
FRES.L,2020-09-09 12:04:00,1289.5,632.0,1289.5,1289.5,1289.5
FRES.L,2020-09-09 12:03:00,1291.0,609.0,1291.0,1291.0,1291.0
FRES.L,2020-09-09 12:02:00,1291.0,1030.0,1290.5,1287.0,1287.0
FRES.L,2020-09-09 11:59:00,1290.5,386.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 11:58:00,1290.5,591.0,1289.5,1290.5,1289.5
FRES.L,2020-09-09 11:57:00,1291.5,143.0,1291.5,1291.5,1291.0
FRES.L,2020-09-09 11:56:00,1292.0,144.0,1292.0,1292.0,1292.0
FRES.L,2020-09-09 11:55:00,1291.0,486.0,1291.0,1291.0,1291.0
FRES.L,2020-09-09 11:53:00,1291.0,300.0,1291.0,1291.0,1291.0
FRES.L,2020-09-09 11:52:00,1290.5,2695.0,1290.5,1289.0,1288.166748046875
FRES.L,2020-09-09 11:50:00,1290.0,424.0,1290.0,1289.5,1289.5
FRES.L,2020-09-09 11:48:00,1291.0,39.0,1291.0,1291.0,1291.0
FRES.L,2020-09-09 11:47:00,1290.5,63.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 11:45:00,1291.0,1276.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 11:42:00,1290.0,354.0,1290.0,1289.5,1289.5
FRES.L,2020-09-09 11:40:00,1289.9693603515625,155.0,1289.9693603515625,1289.9693603515625,1289.9693603515625
FRES.L,2020-09-09 11:32:00,1289.5,918.0,1289.5,1289.0,1289.0
FRES.L,2020-09-09 11:31:00,1289.5,681.0,1289.0,1289.0,1289.0
FRES.L,2020-09-09 11:29:00,1290.5,870.0,1290.0,1290.5,1290.0
FRES.L,2020-09-09 11:27:00,1291.5,77.0,1291.5,1291.5,1291.5
FRES.L,2020-09-09 11:26:00,1292.0,23.0,1292.0,1292.0,1292.0
FRES.L,2020-09-09 11:25:00,1291.0,466.0,1290.5,1291.0,1290.5
FRES.L,2020-09-09 11:23:00,1291.5,233.0,1291.5,1291.5,1291.5
FRES.L,2020-09-09 11:21:00,1292.0,135.0,1292.0,1292.0,1292.0
FRES.L,2020-09-09 11:19:00,1292.5,440.0,1292.5,1292.5,1292.5
FRES.L,2020-09-09 11:15:00,1290.0,1512.0,1290.0,1289.0,1289.0
FRES.L,2020-09-09 11:13:00,1289.5,147.0,1289.5,1289.5,1289.5
FRES.L,2020-09-09 11:12:00,1290.0,134.0,1290.0,1290.0,1290.0
FRES.L,2020-09-09 11:08:00,1291.0,266.0,1291.0,1291.0,1291.0
FRES.L,2020-09-09 11:06:00,1291.5,406.0,1291.5,1291.5,1291.5
FRES.L,2020-09-09 11:04:00,1290.0,1357.0,1290.0,1289.5,1289.5
FRES.L,2020-09-09 11:03:00,1290.5,5690.0,1289.5,1290.5,1288.0
FRES.L,2020-09-09 11:01:00,1291.0,766.0,1291.0,1290.5,1290.5
FRES.L,2020-09-09 11:00:00,1291.0,128.0,1291.0,1290.5,1290.5
FRES.L,2020-09-09 10:58:00,1291.37744140625,1807.0,1289.5,1291.0,1289.5
FRES.L,2020-09-09 10:57:00,1290.5,40.0,1289.5,1290.5,1289.5
FRES.L,2020-09-09 10:56:00,1290.5,474.0,1290.5,1290.5,1290.5
FRES.L,2020-09-09 10:52:00,1289.0,1702.0,1288.5,1288.5,1288.5
FRES.L,2020-09-09 10:50:00,1287.5,99.0,1287.5,1287.5,1287.5
FRES.L,2020-09-09 10:47:00,1288.5,435.0,1288.5,1288.5,1288.5
FRES.L,2020-09-09 10:46:00,1289.5,300.0,1289.5,1289.5,1289.5
FRES.L,2020-09-09 10:45:00,1288.5,968.0,1288.5,1287.0,1287.0
FRES.L,2020-09-09 10:40:00,1287.0,928.0,1287.0,1286.5,1286.5
FRES.L,2020-09-09 10:39:00,1288.346923828125,750.0,1288.346923828125,1288.346923828125,1288.346923828125
