symbol,date,high,low,close,volume,open
0700.HK,2020-09-09 15:59:00,505.5,502.0,504.0,112602.0,504.0
0700.HK,2020-09-09 15:58:00,505.0,503.5,504.5,271800.0,504.5
0700.HK,2020-09-09 15:57:00,505.0,504.5,504.5,59000.0,505.0
0700.HK,2020-09-09 15:56:00,505.5,504.5,504.5,161000.0,505.0
0700.HK,2020-09-09 15:55:00,505.5,505.0,505.5,43100.0,505.5
0700.HK,2020-09-09 15:54:00,505.5,505.0,505.0,34900.0,505.5
0700.HK,2020-09-09 15:53:00,505.5,505.0,505.5,23100.0,505.5
0700.HK,2020-09-09 15:52:00,505.5,505.0,505.0,72434.0,505.5
0700.HK,2020-09-09 15:51:00,505.5,505.0,505.5,92200.0,505.0
0700.HK,2020-09-09 15:50:00,505.5,505.0,505.5,21801.0,505.5
0700.HK,2020-09-09 15:49:00,505.5,505.0,505.5,15800.0,505.5
0700.HK,2020-09-09 15:48:00,505.5,505.0,505.5,48700.0,505.0
0700.HK,2020-09-09 15:47:00,505.5,505.0,505.5,80500.0,505.5
0700.HK,2020-09-09 15:46:00,505.5,505.0,505.0,48100.0,505.5
0700.HK,2020-09-09 15:45:00,505.5,504.5,505.5,43800.0,505.0
0700.HK,2020-09-09 15:44:00,505.0,504.0,504.5,64400.0,504.5
0700.HK,2020-09-09 15:43:00,505.5,504.0,504.5,204325.0,505.0
0700.HK,2020-09-09 15:42:00,505.5,505.0,505.5,13300.0,505.0
0700.HK,2020-09-09 15:41:00,506.0,505.0,505.0,57900.0,505.5
0700.HK,2020-09-09 15:40:00,506.0,505.5,506.0,10100.0,505.5
0700.HK,2020-09-09 15:39:00,506.0,505.0,505.5,73100.0,505.0
0700.HK,2020-09-09 15:38:00,506.0,505.0,505.5,132200.0,505.0
0700.HK,2020-09-09 15:37:00,505.5,505.0,505.0,15600.0,505.0
0700.HK,2020-09-09 15:36:00,505.5,505.0,505.0,43200.0,505.0
0700.HK,2020-09-09 15:35:00,505.5,505.0,505.5,15600.0,505.0
0700.HK,2020-09-09 15:34:00,505.5,505.0,505.0,19800.0,505.5
0700.HK,2020-09-09 15:33:00,505.5,504.5,505.0,167900.0,505.0
0700.HK,2020-09-09 15:32:00,505.5,505.0,505.5,27601.0,505.5
0700.HK,2020-09-09 15:31:00,506.0,505.5,505.5,38460.0,505.5
0700.HK,2020-09-09 15:30:00,506.0,505.5,506.0,19001.0,505.5
0700.HK,2020-09-09 15:29:00,506.0,505.5,506.0,9400.0,506.0
0700.HK,2020-09-09 15:28:00,506.0,505.0,505.5,68300.0,505.5
0700.HK,2020-09-09 15:27:00,506.0,505.0,505.0,67900.0,506.0
0700.HK,2020-09-09 15:26:00,506.0,505.5,506.0,75100.0,506.0
0700.HK,2020-09-09 15:25:00,506.0,505.5,506.0,29500.0,506.0
0700.HK,2020-09-09 15:24:00,506.0,505.0,506.0,92900.0,505.0
0700.HK,2020-09-09 15:23:00,505.5,505.0,505.5,55500.0,505.5
