symbol,date,volume,close,open,high,low,dividends
QCOM,2020-09-08 15:02:00,16794.0,110.04000091552734,110.22480010986328,110.2300033569336,110.02999877929688,0.0
QCOM,2020-09-08 15:01:00,14779.0,110.20999908447266,110.36000061035156,110.41000366210938,110.20999908447266,0.0
QCOM,2020-09-08 15:00:00,12786.0,110.3949966430664,110.51000213623047,110.5199966430664,110.3104019165039,0.0
QCOM,2020-09-08 14:59:00,20867.0,110.50499725341797,110.6050033569336,110.6050033569336,110.43000030517578,0.0
QCOM,2020-09-08 14:58:00,23556.0,110.62000274658203,110.48999786376953,110.66000366210938,110.42500305175781,0.0
QCOM,2020-09-08 14:57:00,23183.0,110.4800033569336,110.2699966430664,110.50499725341797,110.24500274658203,0.0
QCOM,2020-09-08 14:56:00,31248.0,110.25,109.94000244140625,110.25,109.86000061035156,0.0
QCOM,2020-09-08 14:55:00,23175.0,109.94000244140625,110.13999938964844,110.13999938964844,109.91500091552734,0.0
QCOM,2020-09-08 14:54:00,22116.0,110.13999938964844,110.1050033569336,110.16999816894531,110.01000213623047,0.0
QCOM,2020-09-08 14:53:00,23774.0,110.12000274658203,110.00669860839844,110.18000030517578,110.0,0.0
QCOM,2020-09-08 14:52:00,39142.0,109.9800033569336,109.625,110.05000305175781,109.625,0.0
QCOM,2020-09-08 14:51:00,165396.0,109.62999725341797,110.11000061035156,110.1500015258789,109.62999725341797,0.0
QCOM,2020-09-08 14:50:00,34757.0,110.11499786376953,110.16999816894531,110.18000030517578,110.08000183105469,0.0
QCOM,2020-09-08 14:49:00,42873.0,110.16999816894531,110.27999877929688,110.36000061035156,110.16999816894531,0.0
QCOM,2020-09-08 14:48:00,23436.0,110.28500366210938,110.29000091552734,110.41000366210938,110.2699966430664,0.0
QCOM,2020-09-08 14:47:00,16150.0,110.27999877929688,110.4000015258789,110.43000030517578,110.2699966430664,0.0
QCOM,2020-09-08 14:46:00,12495.0,110.44000244140625,110.5199966430664,110.57499694824219,110.43329620361328,0.0
QCOM,2020-09-08 14:45:00,19714.0,110.54000091552734,110.37999725341797,110.54000091552734,110.37010192871094,0.0
QCOM,2020-09-08 14:44:00,31551.0,110.3499984741211,110.51000213623047,110.52999877929688,110.33999633789062,0.0
QCOM,2020-09-08 14:43:00,15309.0,110.52999877929688,110.5364990234375,110.64710235595703,110.51000213623047,0.0
QCOM,2020-09-08 14:42:00,26893.0,110.56999969482422,110.5199966430664,110.63999938964844,110.43000030517578,0.0
QCOM,2020-09-08 14:41:00,11710.0,110.52040100097656,110.56500244140625,110.62999725341797,110.52040100097656,0.0
QCOM,2020-09-08 14:40:00,22382.0,110.58999633789062,110.70439910888672,110.72000122070312,110.5199966430664,0.0
QCOM,2020-09-08 14:39:00,13039.0,110.70999908447266,110.71499633789062,110.71499633789062,110.58999633789062,0.0
QCOM,2020-09-08 14:38:00,16283.0,110.7300033569336,110.78990173339844,110.8499984741211,110.6500015258789,0.0
QCOM,2020-09-08 14:37:00,23829.0,110.7761001586914,110.91999816894531,110.91999816894531,110.75,0.0
QCOM,2020-09-08 14:36:00,14531.0,110.94000244140625,110.9271011352539,111.05999755859375,110.9271011352539,0.0
QCOM,2020-09-08 14:35:00,13386.0,110.94190216064453,110.91999816894531,110.97000122070312,110.88999938964844,0.0
QCOM,2020-09-08 14:34:00,13620.0,110.94000244140625,110.87999725341797,110.94999694824219,110.79000091552734,0.0
QCOM,2020-09-08 14:33:00,18294.0,110.88500213623047,110.76000213623047,110.94000244140625,110.75,0.0
QCOM,2020-09-08 14:32:00,38567.0,110.75,110.5801010131836,110.75,110.5801010131836,0.0
QCOM,2020-09-08 14:31:00,23912.0,110.58059692382812,110.5999984741211,110.62000274658203,110.54499816894531,0.0
QCOM,2020-09-08 14:30:00,19265.0,110.59500122070312,110.69999694824219,110.69999694824219,110.59500122070312,0.0
QCOM,2020-09-08 14:29:00,23692.0,110.72000122070312,110.76000213623047,110.80999755859375,110.69000244140625,0.0
QCOM,2020-09-08 14:28:00,19986.0,110.75,110.81999969482422,110.83000183105469,110.66000366210938,0.0
QCOM,2020-09-08 14:27:00,15153.0,110.80000305175781,110.9000015258789,110.91000366210938,110.80000305175781,0.0
QCOM,2020-09-08 14:26:00,24902.0,110.94000244140625,110.95999908447266,110.95999908447266,110.83679962158203,0.0
QCOM,2020-09-08 14:25:00,28501.0,110.95999908447266,110.95999908447266,111.06500244140625,110.9000015258789,0.0
QCOM,2020-09-08 14:24:00,21941.0,110.94000244140625,110.87000274658203,111.11000061035156,110.86499786376953,0.0
QCOM,2020-09-08 14:23:00,84804.0,110.87000274658203,111.11000061035156,111.19000244140625,110.75,0.0
QCOM,2020-09-08 14:22:00,14617.0,111.12000274658203,111.16999816894531,111.17500305175781,111.06999969482422,0.0
QCOM,2020-09-08 14:21:00,15751.0,111.18000030517578,111.1500015258789,111.27999877929688,111.12999725341797,0.0
QCOM,2020-09-08 14:20:00,16805.0,111.16999816894531,111.1500015258789,111.2300033569336,111.12539672851562,0.0
QCOM,2020-09-08 14:19:00,25668.0,111.16999816894531,111.08499908447266,111.16999816894531,111.06999969482422,0.0
QCOM,2020-09-08 14:18:00,22377.0,111.10690307617188,111.13999938964844,111.22000122070312,111.06999969482422,0.0
QCOM,2020-09-08 14:17:00,21014.0,111.16500091552734,111.26000213623047,111.30000305175781,111.1500015258789,0.0
QCOM,2020-09-08 14:16:00,13598.0,111.29000091552734,111.43000030517578,111.43000030517578,111.26000213623047,0.0
QCOM,2020-09-08 14:15:00,6769.0,111.44499969482422,111.5,111.54499816894531,111.44000244140625,0.0
QCOM,2020-09-08 14:14:00,15062.0,111.5093994140625,111.56999969482422,111.58999633789062,111.45999908447266,0.0
QCOM,2020-09-08 14:13:00,15838.0,111.56999969482422,111.65989685058594,111.65989685058594,111.52999877929688,0.0
QCOM,2020-09-08 14:12:00,12231.0,111.6500015258789,111.66999816894531,111.69999694824219,111.62000274658203,0.0
QCOM,2020-09-08 14:11:00,34766.0,111.66999816894531,111.72000122070312,111.73500061035156,111.63999938964844,0.0
QCOM,2020-09-08 14:10:00,3253.0,111.69999694824219,111.75,111.79000091552734,111.68000030517578,0.0
QCOM,2020-09-08 14:09:00,83133.0,111.72799682617188,111.77999877929688,111.80000305175781,111.69999694824219,0.0
QCOM,2020-09-08 14:08:00,20659.0,111.79000091552734,111.66999816894531,111.79000091552734,111.62000274658203,0.0
QCOM,2020-09-08 14:07:00,20605.0,111.66000366210938,111.81999969482422,111.8499984741211,111.6500015258789,0.0
QCOM,2020-09-08 14:06:00,9053.0,111.79000091552734,111.81999969482422,111.84559631347656,111.77100372314453,0.0
QCOM,2020-09-08 14:05:00,7427.0,111.86000061035156,111.94999694824219,111.9800033569336,111.83000183105469,0.0
QCOM,2020-09-08 14:04:00,5080.0,111.94999694824219,111.95500183105469,111.97000122070312,111.91000366210938,0.0
QCOM,2020-09-08 14:03:00,9551.0,111.95500183105469,111.94999694824219,111.9800033569336,111.87999725341797,0.0
QCOM,2020-09-08 14:02:00,17022.0,111.94000244140625,112.01000213623047,112.0199966430664,111.94000244140625,0.0
QCOM,2020-09-08 14:01:00,6264.0,112.0154037475586,112.13619995117188,112.16000366210938,112.01000213623047,0.0
QCOM,2020-09-08 14:00:00,9424.0,112.18000030517578,112.16000366210938,112.23999786376953,112.14009857177734,0.0
QCOM,2020-09-08 13:59:00,6814.0,112.08999633789062,112.1261978149414,112.18000030517578,112.08000183105469,0.0
QCOM,2020-09-08 13:58:00,7836.0,112.13999938964844,112.12000274658203,112.18000030517578,112.11000061035156,0.0
QCOM,2020-09-08 13:57:00,6987.0,112.1050033569336,112.19999694824219,112.19999694824219,112.06999969482422,0.0
QCOM,2020-09-08 13:56:00,9480.0,112.19999694824219,112.18000030517578,112.19999694824219,112.0999984741211,0.0
QCOM,2020-09-08 13:55:00,2490.0,112.19999694824219,112.25,112.26000213623047,112.19999694824219,0.0
QCOM,2020-09-08 13:54:00,20666.0,112.26000213623047,112.19999694824219,112.2770004272461,112.19999694824219,0.0
QCOM,2020-09-08 13:53:00,8707.0,112.23999786376953,112.27999877929688,112.30999755859375,112.23999786376953,0.0
QCOM,2020-09-08 13:52:00,15556.0,112.26290130615234,112.23999786376953,112.32990264892578,112.16999816894531,0.0
QCOM,2020-09-08 13:51:00,10263.0,112.22000122070312,112.22000122070312,112.2300033569336,112.11000061035156,0.0
QCOM,2020-09-08 13:50:00,10289.0,112.18000030517578,112.37419891357422,112.4000015258789,112.18000030517578,0.0
QCOM,2020-09-08 13:49:00,11029.0,112.37000274658203,112.4000015258789,112.4000015258789,112.2699966430664,0.0
QCOM,2020-09-08 13:48:00,6354.0,112.38999938964844,112.33999633789062,112.41000366210938,112.33499908447266,0.0
QCOM,2020-09-08 13:47:00,4177.0,112.36000061035156,112.4000015258789,112.4000015258789,112.30999755859375,0.0
QCOM,2020-09-08 13:46:00,13630.0,112.4000015258789,112.31999969482422,112.44000244140625,112.29100036621094,0.0
QCOM,2020-09-08 13:45:00,5482.0,112.29000091552734,112.16999816894531,112.30000305175781,112.16999816894531,0.0
QCOM,2020-09-08 13:44:00,12787.0,112.16000366210938,112.18000030517578,112.19249725341797,112.12999725341797,0.0
QCOM,2020-09-08 13:43:00,9578.0,112.19999694824219,112.26000213623047,112.27999877929688,112.19999694824219,0.0
QCOM,2020-09-08 13:42:00,18340.0,112.26000213623047,112.30000305175781,112.31999969482422,112.2300033569336,0.0
QCOM,2020-09-08 13:41:00,11360.0,112.30999755859375,112.37699890136719,112.37699890136719,112.30000305175781,0.0
QCOM,2020-09-08 13:40:00,13894.0,112.37000274658203,112.33000183105469,112.41999816894531,112.25,0.0
QCOM,2020-09-08 13:39:00,7528.0,112.33000183105469,112.2699966430664,112.3499984741211,112.2699966430664,0.0
QCOM,2020-09-08 13:38:00,13320.0,112.23999786376953,112.30999755859375,112.30999755859375,112.23999786376953,0.0
QCOM,2020-09-08 13:37:00,9309.0,112.3499984741211,112.41999816894531,112.41999816894531,112.3499984741211,0.0
QCOM,2020-09-08 13:36:00,11283.0,112.4000015258789,112.43000030517578,112.45999908447266,112.37999725341797,0.0
QCOM,2020-09-08 13:35:00,10282.0,112.4000015258789,112.3499984741211,112.4000015258789,112.25499725341797,0.0
QCOM,2020-09-08 13:34:00,7962.0,112.29620361328125,112.27999877929688,112.4000015258789,112.27999877929688,0.0
QCOM,2020-09-08 13:33:00,8793.0,112.23999786376953,112.27999877929688,112.27999877929688,112.19999694824219,0.0
QCOM,2020-09-08 13:32:00,5817.0,112.26000213623047,112.23999786376953,112.30999755859375,112.23999786376953,0.0
QCOM,2020-09-08 13:31:00,8528.0,112.23999786376953,112.30999755859375,112.33000183105469,112.22000122070312,0.0
QCOM,2020-09-08 13:30:00,14337.0,112.33999633789062,112.16999816894531,112.33999633789062,112.09500122070312,0.0
QCOM,2020-09-08 13:29:00,10427.0,112.19999694824219,112.15499877929688,112.19999694824219,112.12000274658203,0.0
QCOM,2020-09-08 13:28:00,11487.0,112.11000061035156,112.37000274658203,112.37000274658203,112.11000061035156,0.0
QCOM,2020-09-08 13:27:00,4813.0,112.375,112.45999908447266,112.45999908447266,112.364501953125,0.0
QCOM,2020-09-08 13:26:00,4890.0,112.47000122070312,112.44499969482422,112.5,112.43000030517578,0.0
QCOM,2020-09-08 13:25:00,3855.0,112.44499969482422,112.48699951171875,112.5,112.40499877929688,0.0
QCOM,2020-09-08 13:24:00,10814.0,112.4800033569336,112.41999816894531,112.54000091552734,112.41999816894531,0.0
QCOM,2020-09-08 13:23:00,4565.0,112.43000030517578,112.36000061035156,112.44999694824219,112.36000061035156,0.0
QCOM,2020-09-08 13:22:00,6823.0,112.33999633789062,112.37000274658203,112.37000274658203,112.27999877929688,0.0
QCOM,2020-09-08 13:21:00,29400.0,112.3550033569336,112.39399719238281,112.41000366210938,112.33999633789062,0.0
QCOM,2020-09-08 13:20:00,4090.0,112.41000366210938,112.4800033569336,112.52999877929688,112.41000366210938,0.0
QCOM,2020-09-08 13:19:00,4667.0,112.51000213623047,112.5,112.55000305175781,112.49500274658203,0.0
QCOM,2020-09-08 13:18:00,4154.0,112.51000213623047,112.56999969482422,112.56999969482422,112.51000213623047,0.0
QCOM,2020-09-08 13:17:00,8193.0,112.58000183105469,112.55999755859375,112.5999984741211,112.51000213623047,0.0
QCOM,2020-09-08 13:16:00,4881.0,112.55999755859375,112.4760971069336,112.55999755859375,112.4760971069336,0.0
QCOM,2020-09-08 13:15:00,5926.0,112.5,112.41000366210938,112.5,112.41000366210938,0.0
QCOM,2020-09-08 13:14:00,7042.0,112.43000030517578,112.41000366210938,112.45999908447266,112.41000366210938,0.0
QCOM,2020-09-08 13:13:00,4769.0,112.38999938964844,112.33499908447266,112.38999938964844,112.30999755859375,0.0
QCOM,2020-09-08 13:12:00,5396.0,112.38999938964844,112.33999633789062,112.43000030517578,112.31999969482422,0.0
QCOM,2020-09-08 13:11:00,5088.0,112.3550033569336,112.30000305175781,112.41999816894531,112.27999877929688,0.0
QCOM,2020-09-08 13:10:00,6991.0,112.27999877929688,112.16000366210938,112.27999877929688,112.08999633789062,0.0
QCOM,2020-09-08 13:09:00,6549.0,112.15499877929688,112.31500244140625,112.31500244140625,112.1500015258789,0.0
QCOM,2020-09-08 13:08:00,9238.0,112.31950378417969,112.30999755859375,112.33000183105469,112.24500274658203,0.0
QCOM,2020-09-08 13:07:00,10654.0,112.33499908447266,112.37000274658203,112.37000274658203,112.29000091552734,0.0
QCOM,2020-09-08 13:06:00,5510.0,112.37999725341797,112.29100036621094,112.4000015258789,112.29100036621094,0.0
QCOM,2020-09-08 13:05:00,13583.0,112.27999877929688,112.4000015258789,112.43000030517578,112.25559997558594,0.0
QCOM,2020-09-08 13:04:00,6675.0,112.4000015258789,112.43000030517578,112.44999694824219,112.37999725341797,0.0
QCOM,2020-09-08 13:03:00,5125.0,112.43000030517578,112.4000015258789,112.43000030517578,112.37000274658203,0.0
QCOM,2020-09-08 13:02:00,8016.0,112.37000274658203,112.41000366210938,112.41000366210938,112.31999969482422,0.0
QCOM,2020-09-08 13:01:00,9161.0,112.3949966430664,112.51000213623047,112.51000213623047,112.37999725341797,0.0
QCOM,2020-09-08 13:00:00,7934.0,112.52999877929688,112.68000030517578,112.73999786376953,112.5199966430664,0.0
QCOM,2020-09-08 12:59:00,4431.0,112.66000366210938,112.625,112.66999816894531,112.61000061035156,0.0
QCOM,2020-09-08 12:58:00,6096.0,112.61000061035156,112.55999755859375,112.62000274658203,112.5199966430664,0.0
QCOM,2020-09-08 12:57:00,6381.0,112.58000183105469,112.62999725341797,112.62999725341797,112.54000091552734,0.0
QCOM,2020-09-08 12:56:00,9172.0,112.62000274658203,112.6449966430664,112.7300033569336,112.61869812011719,0.0
QCOM,2020-09-08 12:55:00,12108.0,112.63999938964844,112.6500015258789,112.67520141601562,112.61499786376953,0.0
QCOM,2020-09-08 12:54:00,14123.0,112.66000366210938,112.72000122070312,112.72000122070312,112.66000366210938,0.0
QCOM,2020-09-08 12:53:00,7337.0,112.75,112.7699966430664,112.77999877929688,112.69999694824219,0.0
QCOM,2020-09-08 12:52:00,6072.0,112.73999786376953,112.69000244140625,112.80999755859375,112.66999816894531,0.0
QCOM,2020-09-08 12:51:00,6598.0,112.66000366210938,112.66999816894531,112.69999694824219,112.62000274658203,0.0
QCOM,2020-09-08 12:50:00,2493.0,112.69000244140625,112.76000213623047,112.76000213623047,112.69000244140625,0.0
QCOM,2020-09-08 12:49:00,5217.0,112.77999877929688,112.77999877929688,112.81999969482422,112.75,0.0
QCOM,2020-09-08 12:48:00,5554.0,112.77999877929688,112.69000244140625,112.80500030517578,112.69000244140625,0.0
QCOM,2020-09-08 12:47:00,14260.0,112.69000244140625,112.72940063476562,112.7300033569336,112.66999816894531,0.0
QCOM,2020-09-08 12:46:00,8307.0,112.72000122070312,112.69000244140625,112.80999755859375,112.66999816894531,0.0
QCOM,2020-09-08 12:45:00,16638.0,112.68499755859375,112.51000213623047,112.7699966430664,112.5,0.0
QCOM,2020-09-08 12:44:00,5542.0,112.51000213623047,112.58000183105469,112.58000183105469,112.47000122070312,0.0
QCOM,2020-09-08 12:43:00,11877.0,112.60700225830078,112.55000305175781,112.64360046386719,112.5199966430664,0.0
QCOM,2020-09-08 12:42:00,12206.0,112.54000091552734,112.53990173339844,112.54000091552734,112.44609832763672,0.0
QCOM,2020-09-08 12:41:00,9660.0,112.5,112.5999984741211,112.6500015258789,112.47000122070312,0.0
QCOM,2020-09-08 12:40:00,18079.0,112.5801010131836,112.75,112.76000213623047,112.58000183105469,0.0
QCOM,2020-09-08 12:39:00,8120.0,112.7300033569336,112.82319641113281,112.82319641113281,112.70999908447266,0.0
QCOM,2020-09-08 12:38:00,15116.0,112.80000305175781,112.77999877929688,112.8427963256836,112.7699966430664,0.0
QCOM,2020-09-08 12:37:00,6135.0,112.75,112.6500015258789,112.75,112.5999984741211,0.0
QCOM,2020-09-08 12:36:00,6580.0,112.63999938964844,112.62989807128906,112.63999938964844,112.54000091552734,0.0
QCOM,2020-09-08 12:35:00,40434.0,112.58000183105469,112.66999816894531,112.70999908447266,112.55999755859375,0.0
QCOM,2020-09-08 12:34:00,9970.0,112.7300033569336,112.69999694824219,112.79989624023438,112.69000244140625,0.0
QCOM,2020-09-08 12:33:00,6502.0,112.71499633789062,112.58999633789062,112.76000213623047,112.58999633789062,0.0
QCOM,2020-09-08 12:32:00,6573.0,112.61270141601562,112.45999908447266,112.61270141601562,112.45999908447266,0.0
QCOM,2020-09-08 12:31:00,16084.0,112.41999816894531,112.3499984741211,112.41999816894531,112.34500122070312,0.0
QCOM,2020-09-08 12:30:00,9789.0,112.30999755859375,112.38999938964844,112.41000366210938,112.2699966430664,0.0
QCOM,2020-09-08 12:29:00,7024.0,112.36000061035156,112.48999786376953,112.51000213623047,112.33999633789062,0.0
QCOM,2020-09-08 12:28:00,10655.0,112.47000122070312,112.69000244140625,112.69000244140625,112.47000122070312,0.0
QCOM,2020-09-08 12:27:00,5671.0,112.73999786376953,112.69999694824219,112.76000213623047,112.69999694824219,0.0
QCOM,2020-09-08 12:26:00,8708.0,112.66999816894531,112.7699966430664,112.77999877929688,112.66000366210938,0.0
QCOM,2020-09-08 12:25:00,16305.0,112.77999877929688,112.88999938964844,112.91999816894531,112.77999877929688,0.0
QCOM,2020-09-08 12:24:00,6342.0,112.87999725341797,112.87000274658203,112.93000030517578,112.86219787597656,0.0
QCOM,2020-09-08 12:23:00,7144.0,112.93000030517578,112.73999786376953,112.93000030517578,112.73999786376953,0.0
QCOM,2020-09-08 12:22:00,5505.0,112.69000244140625,112.48999786376953,112.69000244140625,112.48999786376953,0.0
QCOM,2020-09-08 12:21:00,8335.0,112.49500274658203,112.45999908447266,112.49500274658203,112.3499984741211,0.0
QCOM,2020-09-08 12:20:00,7744.0,112.5199966430664,112.66000366210938,112.66000366210938,112.506103515625,0.0
QCOM,2020-09-08 12:19:00,22069.0,112.64990234375,112.4800033569336,112.64990234375,112.4000015258789,0.0
QCOM,2020-09-08 12:18:00,19673.0,112.43000030517578,112.43000030517578,112.47000122070312,112.36000061035156,0.0
QCOM,2020-09-08 12:17:00,20422.0,112.38999938964844,112.44999694824219,112.47000122070312,112.27999877929688,0.0
QCOM,2020-09-08 12:16:00,5325.0,112.47000122070312,112.51000213623047,112.55000305175781,112.41000366210938,0.0
QCOM,2020-09-08 12:15:00,21261.0,112.5,112.29000091552734,112.5,112.22000122070312,0.0
QCOM,2020-09-08 12:14:00,11080.0,112.28309631347656,112.41999816894531,112.43000030517578,112.27999877929688,0.0
QCOM,2020-09-08 12:13:00,4433.0,112.43000030517578,112.58000183105469,112.58000183105469,112.41000366210938,0.0
QCOM,2020-09-08 12:12:00,11546.0,112.56999969482422,112.5,112.5999984741211,112.42939758300781,0.0
QCOM,2020-09-08 12:11:00,10662.0,112.4800033569336,112.43340301513672,112.48999786376953,112.38999938964844,0.0
QCOM,2020-09-08 12:10:00,21903.0,112.43489837646484,112.47000122070312,112.5199966430664,112.43489837646484,0.0
QCOM,2020-09-08 12:09:00,9959.0,112.44999694824219,112.54000091552734,112.58000183105469,112.43000030517578,0.0
QCOM,2020-09-08 12:08:00,6769.0,112.58999633789062,112.6449966430664,112.69499969482422,112.54000091552734,0.0
QCOM,2020-09-08 12:07:00,15415.0,112.63999938964844,112.45999908447266,112.75,112.3499984741211,0.0
QCOM,2020-09-08 12:06:00,7530.0,112.44999694824219,112.5999984741211,112.5999984741211,112.44000244140625,0.0
QCOM,2020-09-08 12:05:00,5554.0,112.56999969482422,112.55000305175781,112.62000274658203,112.4905014038086,0.0
QCOM,2020-09-08 12:04:00,4143.0,112.55999755859375,112.51000213623047,112.6449966430664,112.51000213623047,0.0
QCOM,2020-09-08 12:03:00,3501.0,112.48500061035156,112.45999908447266,112.54000091552734,112.43000030517578,0.0
QCOM,2020-09-08 12:02:00,5111.0,112.48999786376953,112.4000015258789,112.51000213623047,112.33499908447266,0.0
QCOM,2020-09-08 12:01:00,10177.0,112.44270324707031,112.30999755859375,112.44270324707031,112.25,0.0
