symbol,date,close,high,low,open,volume
AVST.L,2020-09-09 13:04:54,544.5,544.5,544.5,544.5,0.0
AVST.L,2020-09-09 13:02:00,545.0,545.0,545.0,545.0,1048.0
AVST.L,2020-09-09 13:01:00,545.5,545.5,545.5,545.5,325.0
AVST.L,2020-09-09 13:00:00,545.0,545.0,545.0,545.0,2526.0
AVST.L,2020-09-09 12:59:00,544.6925048828125,544.6925048828125,544.6925048828125,544.6925048828125,184.0
AVST.L,2020-09-09 12:58:00,545.3099975585938,545.3099975585938,545.3099975585938,545.3099975585938,364.0
AVST.L,2020-09-09 12:56:00,545.0,545.0,545.0,545.0,290.0
AVST.L,2020-09-09 12:53:00,545.0,545.0,545.0,545.0,2076.0
AVST.L,2020-09-09 12:50:00,544.5,544.5,544.5,544.5,475.0
AVST.L,2020-09-09 12:47:00,545.0,545.0,545.0,545.0,5788.0
AVST.L,2020-09-09 12:44:00,545.5,545.5,545.5,545.5,1739.0
AVST.L,2020-09-09 12:43:00,545.5,545.5,545.5,545.5,92.0
AVST.L,2020-09-09 12:42:00,545.0,545.0,545.0,545.0,812.0
AVST.L,2020-09-09 12:40:00,545.0,545.0,545.0,545.0,4925.0
AVST.L,2020-09-09 12:39:00,545.5,545.5,545.5,545.5,2.0
AVST.L,2020-09-09 12:35:00,545.5,545.5,544.5,544.5,2775.0
AVST.L,2020-09-09 12:32:00,544.5,544.5,544.5,544.5,264.0
AVST.L,2020-09-09 12:31:00,544.0,544.0,544.0,544.0,426.0
AVST.L,2020-09-09 12:29:00,543.5,544.0,543.5,543.5,9208.0
AVST.L,2020-09-09 12:27:00,543.0,543.0,543.0,543.0,918.0
AVST.L,2020-09-09 12:26:00,542.788818359375,543.5,542.788818359375,543.5,751.0
AVST.L,2020-09-09 12:25:00,543.0,543.0,543.0,543.0,785.0
AVST.L,2020-09-09 12:24:00,543.5,543.5,543.5,543.5,750.0
AVST.L,2020-09-09 12:23:00,543.5,543.5,543.5,543.5,1932.0
AVST.L,2020-09-09 12:22:00,543.5,543.5,543.5,543.5,4.0
AVST.L,2020-09-09 12:21:00,543.5,544.5,543.5,544.5,2237.0
AVST.L,2020-09-09 12:20:00,545.5,545.5,545.5,545.5,1.0
AVST.L,2020-09-09 12:19:00,544.6925048828125,544.6925048828125,544.6925048828125,544.6925048828125,1.0
AVST.L,2020-09-09 12:16:00,545.5,546.5,545.5,546.5,811.0
AVST.L,2020-09-09 12:11:00,546.0,546.0,546.0,546.0,895.0
AVST.L,2020-09-09 12:09:00,546.5,546.5,546.5,546.5,14.0
AVST.L,2020-09-09 12:07:00,546.0,546.0,546.0,546.0,812.0
AVST.L,2020-09-09 12:05:00,547.0,547.0,547.0,547.0,3109.0
AVST.L,2020-09-09 12:04:00,546.5,546.5,546.5,546.5,603.0
AVST.L,2020-09-09 12:03:00,547.0,547.0,547.0,547.0,287.0
AVST.L,2020-09-09 12:02:00,548.5,548.5,548.5,548.5,853.0
AVST.L,2020-09-09 11:59:00,547.0,547.0,547.0,547.0,657.0
AVST.L,2020-09-09 11:58:00,547.0,547.0,547.0,547.0,753.0
AVST.L,2020-09-09 11:57:00,546.5,546.5,546.5,546.5,3398.0
AVST.L,2020-09-09 11:55:00,546.5,546.5,546.5,546.5,2233.0
AVST.L,2020-09-09 11:54:00,546.0,546.0,546.0,546.0,105.0
AVST.L,2020-09-09 11:52:00,546.094970703125,546.094970703125,546.094970703125,546.094970703125,350.0
AVST.L,2020-09-09 11:50:00,546.0,546.0,546.0,546.0,334.0
AVST.L,2020-09-09 11:48:00,546.0,546.0,546.0,546.0,1945.0
AVST.L,2020-09-09 11:46:00,546.5,546.5,546.0,546.0,4017.0
AVST.L,2020-09-09 11:45:00,546.0,547.0,546.0,547.0,6914.0
AVST.L,2020-09-09 11:43:00,547.0,547.0,547.0,547.0,25.0
