symbol,date,high,low,close,volume,open,dividends
0012.HK,2020-09-09 15:59:00,29.299999237060547,29.200000762939453,29.200000762939453,36000.0,29.25,0.0
0012.HK,2020-09-09 15:58:00,29.25,29.149999618530273,29.25,78000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:57:00,29.200000762939453,29.149999618530273,29.149999618530273,6000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:56:00,29.200000762939453,29.149999618530273,29.200000762939453,17050.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:55:00,29.200000762939453,29.149999618530273,29.200000762939453,6000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:54:00,29.200000762939453,29.149999618530273,29.200000762939453,14000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:53:00,29.200000762939453,29.149999618530273,29.200000762939453,16000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:52:00,29.200000762939453,29.149999618530273,29.149999618530273,10000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:51:00,29.200000762939453,29.200000762939453,29.200000762939453,3000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:50:00,29.200000762939453,29.149999618530273,29.200000762939453,9000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:49:00,29.200000762939453,29.200000762939453,29.200000762939453,5000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:48:00,29.200000762939453,29.149999618530273,29.200000762939453,6000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:47:00,29.200000762939453,29.149999618530273,29.149999618530273,6000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:46:00,29.200000762939453,29.200000762939453,29.200000762939453,4000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:45:00,29.200000762939453,29.149999618530273,29.149999618530273,7000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:44:00,29.200000762939453,29.149999618530273,29.149999618530273,6000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:42:00,29.200000762939453,29.200000762939453,29.200000762939453,2000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:41:00,29.200000762939453,29.149999618530273,29.200000762939453,6000.0,29.200000762939453,0.0
0012.HK,2020-09-09 15:40:00,29.149999618530273,29.149999618530273,29.149999618530273,3000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:39:00,29.200000762939453,29.149999618530273,29.200000762939453,3000.0,29.149999618530273,0.0
0012.HK,2020-09-09 15:37:00,29.200000762939453,29.200000762939453,29.200000762939453,3000.0,29.200000762939453,0.0
