symbol,date,close,high,low,volume,open
PHNX.L,2020-09-09 13:04:45,693.4000244140625,693.4000244140625,693.4000244140625,0.0,693.4000244140625
PHNX.L,2020-09-09 13:01:00,693.5999755859375,693.5999755859375,692.7999877929688,1608.0,692.7999877929688
PHNX.L,2020-09-09 13:00:00,692.4000244140625,692.5999755859375,692.4000244140625,1489.0,692.5999755859375
PHNX.L,2020-09-09 12:59:00,693.0,693.2000122070312,693.0,1951.0,693.2000122070312
PHNX.L,2020-09-09 12:55:00,693.0,693.0,693.0,1.0,693.0
PHNX.L,2020-09-09 12:53:00,692.7999877929688,692.7999877929688,692.5999755859375,711.0,692.7999877929688
PHNX.L,2020-09-09 12:52:00,692.7999877929688,692.7999877929688,692.7999877929688,671.0,692.7999877929688
PHNX.L,2020-09-09 12:51:00,692.5999755859375,692.5999755859375,692.5999755859375,38.0,692.5999755859375
PHNX.L,2020-09-09 12:50:00,692.4000244140625,692.4000244140625,692.0,2827.0,692.0
PHNX.L,2020-09-09 12:49:00,691.7999877929688,691.7999877929688,691.5999755859375,1004.0,691.5999755859375
PHNX.L,2020-09-09 12:48:00,691.5999755859375,691.5999755859375,691.5999755859375,1203.0,691.5999755859375
PHNX.L,2020-09-09 12:47:00,691.4000244140625,691.4000244140625,691.2000122070312,1936.0,691.2000122070312
PHNX.L,2020-09-09 12:46:00,691.4000244140625,691.4000244140625,691.4000244140625,1087.0,691.4000244140625
PHNX.L,2020-09-09 12:45:00,691.4000244140625,691.4000244140625,691.4000244140625,2120.0,691.4000244140625
PHNX.L,2020-09-09 12:44:00,691.2000122070312,691.2000122070312,691.2000122070312,856.0,691.2000122070312
PHNX.L,2020-09-09 12:43:00,691.0,691.0,691.0,1027.0,691.0
PHNX.L,2020-09-09 12:42:00,691.0,691.0,691.0,1795.0,691.0
PHNX.L,2020-09-09 12:41:00,690.7999877929688,690.7999877929688,690.7999877929688,30.0,690.7999877929688
PHNX.L,2020-09-09 12:40:00,690.7999877929688,691.0,690.5999755859375,3789.0,691.0
PHNX.L,2020-09-09 12:38:00,691.0,691.0,690.7999877929688,836.0,690.7999877929688
PHNX.L,2020-09-09 12:37:00,690.5999755859375,690.7999877929688,690.5999755859375,1438.0,690.7999877929688
PHNX.L,2020-09-09 12:35:00,690.7999877929688,691.0,690.7999877929688,3544.0,691.0
PHNX.L,2020-09-09 12:34:00,690.5999755859375,690.7999877929688,690.5999755859375,393.0,690.7999877929688
PHNX.L,2020-09-09 12:33:00,690.7999877929688,690.7999877929688,690.7999877929688,1138.0,690.7999877929688
PHNX.L,2020-09-09 12:32:00,690.4000244140625,690.4000244140625,690.4000244140625,260.0,690.4000244140625
PHNX.L,2020-09-09 12:31:00,690.2000122070312,690.2000122070312,690.0020141601562,1059.0,690.0020141601562
PHNX.L,2020-09-09 12:30:00,690.0,690.0,690.0,442.0,690.0
