symbol,date,high,volume,close,open,low
CRDA.L,2020-09-09 13:05:36,6002.0,0.0,6002.0,6002.0,6002.0
CRDA.L,2020-09-09 13:04:00,6010.0,106.0,6006.0,6010.0,6006.0
CRDA.L,2020-09-09 13:02:00,6008.0,95.0,6006.0,6008.0,6006.0
CRDA.L,2020-09-09 13:00:00,6006.0,263.0,6006.0,6006.0,6006.0
CRDA.L,2020-09-09 12:59:00,6006.0,136.0,6006.0,6002.0,6002.0
CRDA.L,2020-09-09 12:57:00,6002.0,90.0,6002.0,6002.0,6002.0
CRDA.L,2020-09-09 12:55:00,6004.0,174.0,6004.0,6004.0,6004.0
CRDA.L,2020-09-09 12:54:00,6002.0,28.0,6002.0,6002.0,6002.0
CRDA.L,2020-09-09 12:51:00,6004.0,30.0,6004.0,6004.0,6004.0
CRDA.L,2020-09-09 12:49:00,6002.0,84.0,6002.0,6002.0,6002.0
CRDA.L,2020-09-09 12:48:00,6002.0,43.0,6002.0,6002.0,6002.0
CRDA.L,2020-09-09 12:47:00,6004.0,250.0,6004.0,6004.0,6002.0
CRDA.L,2020-09-09 12:46:00,6006.0,132.0,6004.35986328125,6006.0,6004.35986328125
CRDA.L,2020-09-09 12:45:00,6008.0,62.0,6006.0,6008.0,6006.0
CRDA.L,2020-09-09 12:44:00,6004.0,266.0,6004.0,6002.0,6002.0
CRDA.L,2020-09-09 12:43:00,6000.0,434.0,5998.0,5998.0,5998.0
CRDA.L,2020-09-09 12:41:00,5995.634765625,301.0,5994.0,5995.634765625,5994.0
CRDA.L,2020-09-09 12:40:00,5998.0,139.0,5998.0,5998.0,5998.0
CRDA.L,2020-09-09 12:39:00,6000.0,73.0,6000.0,5998.0,5998.0
CRDA.L,2020-09-09 12:38:00,6004.0,989.0,6000.0,6002.0,6000.0
CRDA.L,2020-09-09 12:37:00,6000.0,257.0,6000.0,5998.0,5998.0
CRDA.L,2020-09-09 12:36:00,5997.27001953125,228.0,5997.27001953125,5996.0,5996.0
CRDA.L,2020-09-09 12:35:00,5996.0,197.0,5996.0,5996.0,5996.0
CRDA.L,2020-09-09 12:34:00,5994.0,646.0,5994.0,5990.0,5986.0
CRDA.L,2020-09-09 12:33:00,5990.0,98.0,5988.0,5990.0,5988.0
CRDA.L,2020-09-09 12:29:00,5986.0,27.0,5986.0,5986.0,5986.0
CRDA.L,2020-09-09 12:27:00,5982.0,134.0,5982.0,5982.0,5982.0
CRDA.L,2020-09-09 12:26:00,5981.27001953125,138.0,5981.27001953125,5980.0,5980.0
CRDA.L,2020-09-09 12:23:00,5978.0,145.0,5978.0,5978.0,5978.0
