symbol,date,close,high,low,open,volume
FLTR.L,2020-09-09 13:05:04,11220.0,11220.0,11220.0,11220.0,0.0
FLTR.L,2020-09-09 13:04:00,11225.0,11225.0,11225.0,11225.0,256.0
FLTR.L,2020-09-09 13:03:00,11220.0,11220.0,11220.0,11220.0,209.0
FLTR.L,2020-09-09 13:02:00,11215.0,11215.0,11215.0,11215.0,105.0
FLTR.L,2020-09-09 12:58:00,11215.0,11215.0,11210.0,11210.0,120.0
FLTR.L,2020-09-09 12:57:00,11210.0,11210.0,11205.0,11205.0,320.0
FLTR.L,2020-09-09 12:56:00,11205.0,11215.0,11205.0,11215.0,282.0
FLTR.L,2020-09-09 12:54:00,11220.0,11220.0,11220.0,11220.0,4.0
FLTR.L,2020-09-09 12:47:00,11220.0,11220.0,11220.0,11220.0,50.0
FLTR.L,2020-09-09 12:46:00,11215.0,11220.0,11215.0,11220.0,96.0
FLTR.L,2020-09-09 12:44:00,11225.0,11225.0,11220.0,11220.0,125.0
FLTR.L,2020-09-09 12:43:00,11216.4853515625,11216.4853515625,11216.4853515625,11216.4853515625,22.0
FLTR.L,2020-09-09 12:42:00,11214.169921875,11214.169921875,11214.169921875,11214.169921875,112.0
FLTR.L,2020-09-09 12:39:00,11215.0,11215.0,11210.0,11215.0,294.0
FLTR.L,2020-09-09 12:38:00,11220.0,11220.0,11220.0,11220.0,34.0
FLTR.L,2020-09-09 12:37:00,11215.0,11215.0,11215.0,11215.0,126.0
FLTR.L,2020-09-09 12:36:00,11215.0,11215.0,11215.0,11215.0,200.0
FLTR.L,2020-09-09 12:35:00,11210.0,11210.0,11210.0,11210.0,76.0
FLTR.L,2020-09-09 12:31:00,11205.0,11205.0,11205.0,11205.0,68.0
FLTR.L,2020-09-09 12:30:00,11200.0,11200.0,11200.0,11200.0,34.0
FLTR.L,2020-09-09 12:29:00,11205.0,11205.0,11200.0,11200.0,495.0
FLTR.L,2020-09-09 12:28:00,11195.0,11195.0,11195.0,11195.0,69.0
FLTR.L,2020-09-09 12:25:00,11190.0,11190.0,11185.0,11185.0,134.0
FLTR.L,2020-09-09 12:23:00,11185.0,11185.0,11180.0,11180.0,491.0
FLTR.L,2020-09-09 12:22:00,11175.0,11175.0,11175.0,11175.0,262.0
FLTR.L,2020-09-09 12:21:00,11180.0,11190.0,11180.0,11190.0,326.0
FLTR.L,2020-09-09 12:18:00,11190.0,11190.0,11190.0,11190.0,98.0
FLTR.L,2020-09-09 12:17:00,11185.0,11185.0,11180.0,11180.0,210.0
FLTR.L,2020-09-09 12:16:00,11184.9404296875,11184.9404296875,11184.9404296875,11184.9404296875,19.0
FLTR.L,2020-09-09 12:15:00,11190.0,11190.0,11190.0,11190.0,4.0
FLTR.L,2020-09-09 12:13:00,11185.0,11185.0,11185.0,11185.0,36.0
FLTR.L,2020-09-09 12:12:00,11195.0,11195.0,11195.0,11195.0,52.0
FLTR.L,2020-09-09 12:11:00,11195.0,11195.0,11195.0,11195.0,362.0
FLTR.L,2020-09-09 12:10:00,11190.0,11190.0,11185.0,11185.0,327.0
FLTR.L,2020-09-09 12:09:00,11185.0,11185.0,11185.0,11185.0,23.0
FLTR.L,2020-09-09 12:07:00,11180.0,11185.0,11180.0,11185.0,198.0
FLTR.L,2020-09-09 12:05:00,11190.0,11190.0,11180.0,11180.0,516.0
FLTR.L,2020-09-09 12:04:00,11190.0,11190.0,11180.0,11180.0,205.0
FLTR.L,2020-09-09 12:02:00,11185.0,11195.0,11185.0,11195.0,106.0
FLTR.L,2020-09-09 11:59:00,11185.0,11200.0,11185.0,11195.0,454.0
FLTR.L,2020-09-09 11:58:00,11190.0,11190.0,11190.0,11190.0,9.0
FLTR.L,2020-09-09 11:56:00,11195.0,11200.0,11195.0,11200.0,318.0
FLTR.L,2020-09-09 11:55:00,11205.0,11205.0,11205.0,11205.0,112.0
FLTR.L,2020-09-09 11:54:00,11200.0,11200.0,11200.0,11200.0,45.0
FLTR.L,2020-09-09 11:52:00,11210.0,11210.0,11210.0,11210.0,37.0
FLTR.L,2020-09-09 11:50:00,11215.0,11215.0,11210.0,11210.0,367.0
FLTR.L,2020-09-09 11:46:00,11210.0,11215.0,11210.0,11210.0,372.0
FLTR.L,2020-09-09 11:45:00,11215.0,11215.0,11215.0,11215.0,151.0
