,Time Stamp,Strategy,Position,Stop Loss,Take Profit,Outcome,Points Gained/Lost
0,2020-09-14 13:48:00,macdRSI,1,338.323240007673,339.2401460920061,Success,1
1,2020-09-14 13:49:00,macdRSI,1,338.38397434779574,339.18906838553295,Success,1
2,2020-09-14 13:50:00,macdRSI,1,338.3918892996652,339.19225638253346,Success,1
3,2020-09-14 13:51:00,macdRSI,1,338.5002637590681,339.2745829990932,Fail,-1
4,2020-09-14 13:52:00,ichimoku200,1,338.62955365862166,339.4056603567941,Fail,-1
5,2020-09-14 13:52:00,macdRSI,1,338.62955365862166,339.4056603567941,Fail,-1
6,2020-09-14 13:53:00,ichimoku200,1,338.67778451102123,339.6083537510463,Fail,-1
7,2020-09-14 13:53:00,macdRSI,1,338.67778451102123,339.6083537510463,Fail,-1
8,2020-09-14 13:54:00,ichimoku200,1,338.87960379464283,339.6312016078404,Fail,-1
9,2020-09-14 13:54:00,macdRSI,1,338.87960379464283,339.6312016078404,Fail,-1
10,2020-09-14 13:56:00,ichimoku200,1,338.8077719552176,339.428341456822,Fail,-1
11,2020-09-14 13:56:00,macdRSI,1,338.8077719552176,339.428341456822,Fail,-1
12,2020-09-14 13:57:00,ichimoku200,1,338.80705697195873,339.44943346296037,Fail,-1
13,2020-09-14 13:57:00,macdRSI,1,338.80705697195873,339.44943346296037,Fail,-1
14,2020-09-14 13:58:00,ichimoku200,1,338.7934788295201,339.3897683279855,Fail,-1
15,2020-09-14 13:58:00,macdRSI,1,338.7934788295201,339.3897683279855,Fail,-1
16,2020-09-14 13:59:00,ichimoku200,1,338.62919180733815,339.29119764055525,Fail,-1
17,2020-09-14 13:59:00,macdRSI,1,338.62919180733815,339.29119764055525,Fail,-1
18,2020-09-14 14:00:00,macdRSI,1,338.5963025774275,339.31553758893693,Fail,-1
19,2020-09-14 14:02:00,macdRSI,1,338.25640651157926,339.0229982648577,Success,1
20,2020-09-14 14:04:00,ichimoku200,1,338.39685494559154,339.1997310093471,Success,1
21,2020-09-14 14:05:00,ichimoku200,1,338.6364985874721,339.50625065394814,Success,1
22,2020-09-14 14:06:00,ichimoku200,1,338.86793082101,339.5881031581334,Success,1
23,2020-09-14 14:07:00,ichimoku200,1,338.9725799560547,339.686149597168,Fail,-1
24,2020-09-14 14:08:00,ichimoku200,1,338.93542916434154,339.6468593052455,Fail,-1
25,2020-09-14 14:09:00,ichimoku200,1,339.0829184395926,339.66309792654863,Fail,-1
26,2020-09-14 14:10:00,ichimoku200,1,339.0861402239118,339.78329576764787,Fail,-1
27,2020-09-14 14:11:00,ichimoku200,1,339.22150748116627,339.7927692958287,Fail,-1
28,2020-09-14 14:12:00,ichimoku200,1,339.09183611188615,339.90223911830367,Fail,-1
29,2020-09-14 14:14:00,ichimoku200,1,339.1668483189174,339.74103001185824,Fail,-1
30,2020-09-14 14:16:00,ichimoku200,1,339.1117422921317,339.7698865618025,Fail,-1
31,2020-09-14 14:17:00,ichimoku200,1,339.16748482840404,339.8462459019252,Fail,-1
32,2020-09-14 14:18:00,ichimoku200,1,339.1132180350168,339.7251772199358,Fail,-1
33,2020-09-14 14:19:00,ichimoku200,1,339.0360783168248,339.60588618687217,Success,1
34,2020-09-14 14:19:00,macdRSI,1,339.0360783168248,339.60588618687217,Success,1
35,2020-09-14 14:20:00,ichimoku200,1,339.00277056012834,339.64184025355746,Fail,-1
36,2020-09-14 14:20:00,macdRSI,1,339.00277056012834,339.64184025355746,Fail,-1
37,2020-09-14 14:21:00,ichimoku200,1,338.84490748814176,339.5376314435686,Fail,-1
38,2020-09-14 14:21:00,macdRSI,1,338.84490748814176,339.5376314435686,Fail,-1
39,2020-09-14 14:22:00,ichimoku200,1,338.8713596888951,339.9754769461496,Fail,-1
40,2020-09-14 14:22:00,macdRSI,1,338.8713596888951,339.9754769461496,Fail,-1
41,2020-09-14 14:24:00,ichimoku200,1,339.17849513462613,339.8822511945452,Fail,-1
42,2020-09-14 14:24:00,macdRSI,1,339.17849513462613,339.8822511945452,Fail,-1
43,2020-09-14 14:25:00,ichimoku200,1,338.66243416922435,339.84137071881975,Fail,-1
44,2020-09-14 14:25:00,macdRSI,1,338.66243416922435,339.84137071881975,Fail,-1
45,2020-09-14 14:26:00,ichimoku200,1,338.59564426967074,339.4765287126814,Fail,-1
46,2020-09-14 14:26:00,macdRSI,1,338.59564426967074,339.4765287126814,Fail,-1
47,2020-09-14 14:27:00,ichimoku200,1,338.4894343784877,339.31762150355746,Fail,-1
48,2020-09-14 14:27:00,macdRSI,1,338.4894343784877,339.31762150355746,Fail,-1
49,2020-09-14 14:29:00,ichimoku200,1,338.3319309779576,339.1770913260324,Success,1
50,2020-09-14 14:45:00,ichimoku200,-1,339.05297415597096,338.1005314418248,Fail,-1
51,2020-09-14 14:48:00,ichimoku200,-1,339.17155020577565,338.2726734706334,Success,1
52,2020-09-14 14:50:00,macdRSI,1,338.2667694091797,339.22983551025385,Fail,-1
53,2020-09-14 14:52:00,macdRSI,1,338.5173645019531,339.76893615722656,Fail,-1
54,2020-09-14 14:53:00,macdRSI,1,338.75987461635043,339.66019112723217,Fail,-1
55,2020-09-14 14:55:00,ichimoku200,-1,338.4833504813058,337.229991367885,Fail,-1
56,2020-09-14 14:56:00,ichimoku200,-1,338.4562465122768,337.25091770717074,Fail,-1
57,2020-09-14 14:57:00,ichimoku200,-1,338.829110281808,337.38133457728793,Fail,-1
58,2020-09-14 14:58:00,ichimoku200,-1,338.7291259765625,337.53131103515625,Fail,-1
59,2020-09-14 14:59:00,ichimoku200,-1,339.1108943394252,337.91366032191684,Success,1
60,2020-09-14 15:00:00,ichimoku200,-1,339.20838928222656,337.87738800048834,Success,1
61,2020-09-14 15:01:00,ichimoku200,-1,339.0580596923828,337.7479324340821,Success,1
62,2020-09-14 15:01:00,macdRSI,-1,339.0580596923828,337.7479324340821,Success,1
63,2020-09-14 15:03:00,ichimoku200,-1,338.82126072474887,337.76311928885326,Success,1
64,2020-09-14 15:05:00,ichimoku200,-1,338.9557669503348,337.64633614676336,Success,1
65,2020-09-14 15:05:00,macdRSI,-1,338.9557669503348,337.64633614676336,Success,1
66,2020-09-14 15:06:00,ichimoku200,-1,338.7393253871373,337.72099849155967,Success,1
67,2020-09-14 15:06:00,macdRSI,-1,338.7393253871373,337.72099849155967,Success,1
68,2020-09-14 15:07:00,ichimoku200,-1,338.7364807128906,337.3804016113281,Fail,-1
69,2020-09-14 15:07:00,macdRSI,-1,338.7364807128906,337.3804016113281,Fail,-1
70,2020-09-14 15:08:00,ichimoku200,-1,338.66754150390625,337.54869079589844,Success,1
71,2020-09-14 15:08:00,macdRSI,-1,338.66754150390625,337.54869079589844,Success,1
72,2020-09-14 15:09:00,ichimoku200,-1,338.901114327567,337.8783394949777,Success,1
73,2020-09-14 15:09:00,macdRSI,-1,338.901114327567,337.8783394949777,Success,1
74,2020-09-14 15:10:00,ichimoku200,-1,338.4696350097656,337.5355529785156,Fail,-1
75,2020-09-14 15:10:00,macdRSI,-1,338.4696350097656,337.5355529785156,Fail,-1
76,2020-09-14 15:11:00,ichimoku200,-1,338.4346269880022,337.623038155692,Fail,-1
77,2020-09-14 15:13:00,ichimoku200,-1,338.4971269880022,337.3992832728795,Fail,-1
78,2020-09-14 15:13:00,macdRSI,-1,338.4971269880022,337.3992832728795,Fail,-1
79,2020-09-14 15:14:00,ichimoku200,-1,338.34607369559154,337.4858943394252,Fail,-1
80,2020-09-14 15:14:00,macdRSI,-1,338.34607369559154,337.4858943394252,Fail,-1
81,2020-09-14 15:15:00,ichimoku200,-1,338.25927080426897,337.39606693812783,Fail,-1
