,Time Stamp,Strategy,Position,Stop Loss,Take Profit,Outcome,Points Gained/Lost
0,2020-09-14 13:40:00,ichimoku200,1,171.5045928955078,172.55812072753906,Success,1
1,2020-09-14 13:41:00,ichimoku200,1,171.51465933663505,172.4180134364537,Success,1
2,2020-09-14 13:42:00,ichimoku200,1,171.41681126185827,172.45979745047433,Success,1
3,2020-09-14 13:43:00,ichimoku200,1,171.5743626185826,172.42345210484098,Success,1
4,2020-09-14 13:44:00,ichimoku200,1,171.66478838239397,172.52392796107705,Success,1
5,2020-09-14 13:45:00,ichimoku200,1,171.6448832920619,172.8201659066336,Success,1
6,2020-09-14 13:47:00,ichimoku200,1,172.02322932652058,172.92516272408622,Fail,-1
7,2020-09-14 13:48:00,ichimoku200,1,171.47115107945032,172.90715735299247,Success,1
8,2020-09-14 13:50:00,ichimoku200,1,171.44972446986608,172.42541176932198,Success,1
9,2020-09-14 13:51:00,ichimoku200,1,171.39483424595426,172.2764009748186,Success,1
10,2020-09-14 13:52:00,ichimoku200,1,171.4039524623326,172.40907069614948,Success,1
11,2020-09-14 13:53:00,ichimoku200,1,171.47286551339286,172.33020673479353,Success,1
12,2020-09-14 13:54:00,ichimoku200,1,171.44652557373047,172.29771041870117,Success,1
13,2020-09-14 14:07:00,macdRSI,1,171.9643979753767,172.67590059552873,Fail,-1
14,2020-09-14 14:08:00,macdRSI,1,171.73604583740234,172.76092910766602,Success,1
15,2020-09-14 14:09:00,macdRSI,1,171.52475084577287,172.44286182948517,Success,1
16,2020-09-14 14:13:00,ichimoku200,1,171.93946620396198,172.5998033796038,Success,1
17,2020-09-14 14:14:00,ichimoku200,1,171.94446563720703,172.6158103942871,Success,1
18,2020-09-14 14:14:00,macdRSI,1,171.94446563720703,172.6158103942871,Success,1
19,2020-09-14 14:15:00,ichimoku200,1,172.03838348388672,173.15741348266602,Success,1
20,2020-09-14 14:15:00,macdRSI,1,172.03838348388672,173.15741348266602,Success,1
21,2020-09-14 14:16:00,ichimoku200,1,172.2573253086635,173.2510207039969,Fail,-1
22,2020-09-14 14:16:00,macdRSI,1,172.2573253086635,173.2510207039969,Fail,-1
23,2020-09-14 14:17:00,ichimoku200,1,172.4897918701172,173.37371063232422,Fail,-1
24,2020-09-14 14:17:00,macdRSI,1,172.4897918701172,173.37371063232422,Fail,-1
25,2020-09-14 14:18:00,ichimoku200,1,172.40735408237995,173.2632211957659,Fail,-1
26,2020-09-14 14:18:00,macdRSI,1,172.40735408237995,173.2632211957659,Fail,-1
27,2020-09-14 14:19:00,ichimoku200,1,172.49293518066406,173.5429916381836,Fail,-1
28,2020-09-14 14:19:00,macdRSI,1,172.49293518066406,173.5429916381836,Fail,-1
29,2020-09-14 14:20:00,ichimoku200,1,172.51787349155967,173.3531870160784,Fail,-1
30,2020-09-14 14:20:00,macdRSI,1,172.51787349155967,173.3531870160784,Fail,-1
31,2020-09-14 14:22:00,ichimoku200,1,172.6561508178711,173.39825820922852,Fail,-1
32,2020-09-14 14:22:00,macdRSI,1,172.6561508178711,173.39825820922852,Fail,-1
33,2020-09-14 14:23:00,ichimoku200,1,172.65365164620536,173.32952008928572,Fail,-1
34,2020-09-14 14:23:00,macdRSI,1,172.65365164620536,173.32952008928572,Fail,-1
35,2020-09-14 14:25:00,ichimoku200,1,172.3390165056501,173.3014804295131,Fail,-1
36,2020-09-14 14:25:00,macdRSI,1,172.3390165056501,173.3014804295131,Fail,-1
37,2020-09-14 14:26:00,ichimoku200,1,171.99829428536552,173.11255155290874,Success,1
38,2020-09-14 14:26:00,macdRSI,1,171.99829428536552,173.11255155290874,Success,1
39,2020-09-14 14:27:00,ichimoku200,1,172.04179491315568,173.09230640956338,Success,1
40,2020-09-14 14:27:00,macdRSI,1,172.04179491315568,173.09230640956338,Success,1
41,2020-09-14 14:29:00,ichimoku200,1,172.62874603271484,173.7146873474121,Fail,-1
42,2020-09-14 14:29:00,macdRSI,1,172.62874603271484,173.7146873474121,Fail,-1
43,2020-09-14 14:30:00,ichimoku200,1,172.6947479248047,173.5381851196289,Fail,-1
44,2020-09-14 14:30:00,macdRSI,1,172.6947479248047,173.5381851196289,Fail,-1
45,2020-09-14 14:31:00,ichimoku200,1,172.66421508789062,173.5998764038086,Fail,-1
46,2020-09-14 14:31:00,macdRSI,1,172.66421508789062,173.5998764038086,Fail,-1
47,2020-09-14 14:32:00,ichimoku200,1,172.90417153494698,173.68625368390764,Fail,-1
48,2020-09-14 14:33:00,ichimoku200,1,172.80237361362995,173.56643622262138,Fail,-1
49,2020-09-14 14:33:00,macdRSI,1,172.80237361362995,173.56643622262138,Fail,-1
50,2020-09-14 14:34:00,ichimoku200,1,172.71236637660442,173.5839467729841,Fail,-1
51,2020-09-14 14:35:00,ichimoku200,1,172.47333635602678,173.46743992396762,Fail,-1
52,2020-09-14 14:36:00,ichimoku200,1,172.3493150983538,173.43101392473494,Fail,-1
53,2020-09-14 14:37:00,ichimoku200,1,172.40839059012276,173.45940508161272,Fail,-1
54,2020-09-14 14:38:00,ichimoku200,1,172.31754193987166,173.30869075230186,Fail,-1
55,2020-09-14 14:39:00,ichimoku200,1,172.12539781842912,173.17940357753207,Fail,-1
56,2020-09-14 15:00:00,macdRSI,1,172.22725350516185,173.19413103376115,Fail,-1
57,2020-09-14 15:02:00,macdRSI,1,172.3915514264788,173.5010746547154,Fail,-1
58,2020-09-14 15:03:00,macdRSI,1,172.33082907540458,173.35374723161968,Fail,-1
59,2020-09-14 15:04:00,macdRSI,1,172.17762102399553,173.27856663295205,Fail,-1
60,2020-09-14 15:05:00,macdRSI,1,172.04369354248047,173.09445571899414,Fail,-1
61,2020-09-14 15:06:00,macdRSI,1,172.0711866106306,173.05821337018693,Fail,-1
62,2020-09-14 15:07:00,macdRSI,1,171.7155500139509,173.01226915631975,Fail,-1
63,2020-09-14 15:08:00,macdRSI,1,171.69449288504464,172.76427568708147,Fail,-1
64,2020-09-14 15:09:00,macdRSI,1,171.86197444370808,172.77204077584403,Fail,-1
65,2020-09-14 15:10:00,macdRSI,1,171.80818503243583,172.8644131251744,Fail,-1
66,2020-09-14 15:11:00,macdRSI,1,171.8203909737723,172.70442635672433,Fail,-1
67,2020-09-14 15:23:00,macdRSI,1,171.57810756138392,172.50283377511158,Fail,-1
68,2020-09-14 15:30:00,macdRSI,1,171.4228526524135,172.31571034022735,Pending,0
69,2020-09-14 15:31:00,macdRSI,1,171.4896469116211,172.28803634643555,Pending,0
70,2020-09-14 15:32:00,macdRSI,1,171.51642063685827,172.35786111014232,Pending,0
71,2020-09-14 15:33:00,macdRSI,1,171.47071402413505,172.19393811907088,Pending,0
72,2020-09-14 15:34:00,macdRSI,1,171.49357060023718,172.16713769095284,Pending,0
73,2020-09-14 15:35:00,macdRSI,1,171.54464612688338,172.25803538731162,Pending,0
74,2020-09-14 15:36:00,macdRSI,1,171.5732171194894,172.31018011910575,Pending,0
75,2020-09-14 15:38:00,macdRSI,1,171.6199994768415,172.5500041416713,Fail,-1
