symbol,date,open,close,high,volume,low,dividends
ADM.L,2020-09-11 15:31:00,2689.0,2689.0,2689.0,168.0,2689.0,0.0
ADM.L,2020-09-11 15:30:00,2690.0,2691.0,2691.0,143.0,2690.0,0.0
ADM.L,2020-09-11 15:29:00,2689.489990234375,2689.0,2689.489990234375,333.0,2689.0,0.0
ADM.L,2020-09-11 15:28:00,2689.0,2690.0,2690.0,881.0,2689.0,0.0
ADM.L,2020-09-11 15:27:00,2688.0,2688.0,2688.0,141.0,2688.0,0.0
ADM.L,2020-09-11 15:25:00,2687.0,2688.0,2688.0,834.0,2687.0,0.0
ADM.L,2020-09-11 15:23:00,2688.0,2688.0,2688.0,2452.0,2688.0,0.0
ADM.L,2020-09-11 15:20:00,2687.0,2687.0,2687.0,237.0,2687.0,0.0
ADM.L,2020-09-11 15:19:00,2688.0,2687.0,2688.0,1419.0,2687.0,0.0
ADM.L,2020-09-11 15:18:00,2687.0,2687.0,2687.0,675.0,2687.0,0.0
ADM.L,2020-09-11 15:17:00,2688.0,2688.0,2688.0,316.0,2688.0,0.0
ADM.L,2020-09-11 15:16:00,2686.0,2686.0,2686.0,96.0,2686.0,0.0
ADM.L,2020-09-11 15:15:00,2685.0,2685.0,2685.0,89.0,2685.0,0.0
ADM.L,2020-09-11 15:13:00,2685.0,2683.0,2685.0,536.0,2683.0,0.0
ADM.L,2020-09-11 15:12:00,2684.0,2686.0,2686.0,66.0,2684.0,0.0
ADM.L,2020-09-11 15:11:00,2683.0,2683.0,2683.0,386.0,2683.0,0.0
ADM.L,2020-09-11 15:10:00,2686.0,2684.0,2686.0,562.0,2684.0,0.0
ADM.L,2020-09-11 15:09:00,2685.0,2686.0,2688.0,3057.0,2685.0,0.0
ADM.L,2020-09-11 15:08:00,2685.0,2685.0,2685.0,168.0,2685.0,0.0
ADM.L,2020-09-11 15:07:00,2686.0,2686.0,2686.0,320.0,2686.0,0.0
ADM.L,2020-09-11 15:06:00,2687.0,2687.0,2687.0,620.0,2687.0,0.0
ADM.L,2020-09-11 15:05:00,2688.0,2688.0,2688.0,277.0,2688.0,0.0
ADM.L,2020-09-11 15:04:00,2688.0,2688.0,2688.0,6442.0,2688.0,0.0
ADM.L,2020-09-11 15:01:00,2686.0,2688.0,2688.0,1317.0,2686.0,0.0
ADM.L,2020-09-11 15:00:00,2685.0,2687.0,2687.0,1088.0,2685.0,0.0
ADM.L,2020-09-11 14:59:00,2684.0,2684.0,2685.0,827.0,2684.0,0.0
ADM.L,2020-09-11 14:58:00,2684.0,2684.0,2684.0,1343.0,2683.0,0.0
ADM.L,2020-09-11 14:57:00,2683.0,2683.0,2683.0,617.0,2683.0,0.0
ADM.L,2020-09-11 14:56:00,2682.0,2682.0,2682.0,438.0,2682.0,0.0
ADM.L,2020-09-11 14:55:00,2683.0,2682.0,2683.0,413.0,2682.0,0.0
ADM.L,2020-09-11 14:54:00,2684.0,2684.0,2685.0,364.0,2684.0,0.0
ADM.L,2020-09-11 14:52:00,2685.0,2684.0,2685.0,121.0,2684.0,0.0
ADM.L,2020-09-11 14:51:00,2685.0,2685.0,2685.0,153.0,2685.0,0.0
ADM.L,2020-09-11 14:50:00,2686.0,2686.0,2686.0,471.0,2686.0,0.0
ADM.L,2020-09-11 14:49:00,2688.0,2687.0,2688.0,2462.0,2687.0,0.0
ADM.L,2020-09-11 14:48:00,2687.0,2688.0,2688.0,77.0,2687.0,0.0
ADM.L,2020-09-11 14:47:00,2686.0,2686.0,2686.0,442.0,2686.0,0.0
ADM.L,2020-09-11 14:45:00,2686.0,2685.489990234375,2687.0,614.0,2685.0,0.0
ADM.L,2020-09-11 14:44:00,2686.0,2686.0,2686.0,428.0,2686.0,0.0
ADM.L,2020-09-11 14:43:00,2686.0,2687.0,2687.0,3336.0,2685.0,0.0
ADM.L,2020-09-11 14:42:00,2684.0,2684.0,2684.0,79605.0,2684.0,0.0
ADM.L,2020-09-11 14:41:00,2685.0,2685.0,2685.0,0.0,2685.0,0.0
ADM.L,2020-09-11 14:40:00,2684.0,2684.0,2684.0,548.0,2684.0,0.0
ADM.L,2020-09-11 14:38:00,2685.0,2685.0,2685.0,1087.0,2685.0,0.0
ADM.L,2020-09-11 14:36:00,2682.0,2682.0,2682.0,3197.0,2682.0,0.0
ADM.L,2020-09-11 14:31:00,2685.0,2685.0,2685.0,849.0,2684.0,0.0
ADM.L,2020-09-11 14:30:00,2682.0,2684.0,2684.0,1057.0,2682.0,0.0
ADM.L,2020-09-11 14:27:00,2680.0,2680.97998046875,2680.97998046875,383.0,2680.0,0.0
ADM.L,2020-09-11 14:26:00,2682.0,2681.0,2682.0,659.0,2681.0,0.0
ADM.L,2020-09-11 14:23:00,2683.0,2683.0,2683.0,25.0,2683.0,0.0
ADM.L,2020-09-11 14:20:00,2685.0,2684.0,2685.0,371.0,2683.0,0.0
ADM.L,2020-09-11 14:17:00,2687.0,2685.050048828125,2687.0,1996.0,2685.050048828125,0.0
ADM.L,2020-09-11 14:16:00,2685.0,2686.0,2686.0,195.0,2685.0,0.0
ADM.L,2020-09-11 14:14:00,2684.0,2685.0,2685.0,573.0,2684.0,0.0
ADM.L,2020-09-11 14:13:00,2683.0,2682.0,2683.0,38.0,2682.0,0.0
ADM.L,2020-09-11 14:11:00,2683.0,2683.0,2684.0,304.0,2683.0,0.0
ADM.L,2020-09-11 14:10:00,2683.0,2683.0,2683.0,295.0,2683.0,0.0
ADM.L,2020-09-11 14:05:00,2685.0,2684.0,2685.0,804.0,2684.0,0.0
ADM.L,2020-09-11 14:04:00,2685.0,2685.0,2685.0,181.0,2685.0,0.0
ADM.L,2020-09-11 14:02:00,2686.0,2686.0,2686.0,230.0,2686.0,0.0
ADM.L,2020-09-11 14:00:00,2685.0,2686.0,2686.0,402.0,2685.0,0.0
ADM.L,2020-09-11 13:59:00,2685.0,2685.0,2685.0,115.0,2685.0,0.0
ADM.L,2020-09-11 13:58:00,2685.0,2685.0,2685.0,590.0,2684.0,0.0
ADM.L,2020-09-11 13:56:00,2688.0,2686.489990234375,2688.0,65112.0,2686.0,0.0
ADM.L,2020-09-11 13:55:00,2687.0,2687.0,2687.0,0.0,2687.0,0.0
ADM.L,2020-09-11 13:52:00,2686.0,2685.0,2686.0,1343.0,2684.0,0.0
ADM.L,2020-09-11 13:51:00,2685.0,2686.0,2686.0,714.0,2685.0,0.0
ADM.L,2020-09-11 13:50:00,2681.0,2684.0,2684.0,1625.0,2681.0,0.0
ADM.L,2020-09-11 13:49:00,2678.0,2680.0,2680.0,489.0,2678.0,0.0
ADM.L,2020-09-11 13:46:00,2678.0,2677.0,2678.0,207.0,2677.0,0.0
ADM.L,2020-09-11 13:45:00,2678.0,2679.0,2680.0,749.0,2678.0,0.0
ADM.L,2020-09-11 13:43:00,2678.0,2678.0,2678.0,55.0,2678.0,0.0
ADM.L,2020-09-11 13:42:00,2679.0,2679.0,2679.0,48.0,2679.0,0.0
ADM.L,2020-09-11 13:39:00,2678.515380859375,2678.515380859375,2678.515380859375,56.0,2678.515380859375,0.0
ADM.L,2020-09-11 13:37:00,2677.0,2678.0,2678.0,338.0,2677.0,0.0
ADM.L,2020-09-11 13:36:00,2675.0,2676.0,2676.0,372.0,2675.0,0.0
ADM.L,2020-09-11 13:35:00,2676.0,2676.0,2676.0,23.0,2676.0,0.0
ADM.L,2020-09-11 13:32:00,2675.0,2677.0,2678.0,1016.0,2675.0,0.0
ADM.L,2020-09-11 13:31:00,2674.0,2674.0,2674.0,74.0,2674.0,0.0
ADM.L,2020-09-11 13:26:00,2675.0,2675.0,2675.0,188.0,2675.0,0.0
ADM.L,2020-09-11 13:25:00,2675.0,2675.0,2675.0,190.0,2675.0,0.0
ADM.L,2020-09-11 13:24:00,2673.425048828125,2674.0,2674.0,679.0,2673.425048828125,0.0
ADM.L,2020-09-11 13:22:00,2676.0,2675.0,2676.0,388.0,2675.0,0.0
ADM.L,2020-09-11 13:20:00,2677.0,2677.0,2677.0,114.0,2677.0,0.0
ADM.L,2020-09-11 13:18:00,2675.0,2675.0,2675.0,215.0,2675.0,0.0
ADM.L,2020-09-11 13:17:00,2677.0,2676.0,2677.0,381.0,2676.0,0.0
ADM.L,2020-09-11 13:15:00,2678.0,2678.0,2678.0,105.0,2678.0,0.0
ADM.L,2020-09-11 13:14:00,2678.0,2678.0,2678.0,1.0,2678.0,0.0
ADM.L,2020-09-11 13:13:00,2676.0,2674.794921875,2676.0,490.0,2674.794921875,0.0
ADM.L,2020-09-11 13:12:00,2674.0,2674.0,2674.0,148.0,2674.0,0.0
ADM.L,2020-09-11 13:09:00,2671.0,2671.0,2671.0,172.0,2671.0,0.0
ADM.L,2020-09-11 13:08:00,2670.0,2670.0,2670.0,187.0,2670.0,0.0
ADM.L,2020-09-11 13:07:00,2668.0,2668.0,2668.0,148.0,2668.0,0.0
ADM.L,2020-09-11 13:05:00,2670.0,2670.0,2670.0,124.0,2670.0,0.0
ADM.L,2020-09-11 13:04:00,2669.0,2669.0,2669.0,20.0,2669.0,0.0
ADM.L,2020-09-11 12:59:00,2668.0,2668.0,2668.0,87.0,2668.0,0.0
ADM.L,2020-09-11 12:56:00,2669.0,2669.0,2669.0,68.0,2669.0,0.0
ADM.L,2020-09-11 12:54:00,2669.0,2670.0,2670.0,153.0,2669.0,0.0
ADM.L,2020-09-11 12:53:00,2669.0,2667.0,2669.0,679.0,2667.0,0.0
ADM.L,2020-09-11 12:52:00,2667.0,2668.0,2668.0,714.0,2667.0,0.0
ADM.L,2020-09-11 12:51:00,2668.0,2668.0,2668.0,66.0,2668.0,0.0
ADM.L,2020-09-11 12:50:00,2670.0,2669.0,2670.0,242.0,2669.0,0.0
ADM.L,2020-09-11 12:48:00,2670.0,2671.0,2671.0,71.0,2670.0,0.0
ADM.L,2020-09-11 12:47:00,2671.0,2671.0,2671.0,150.0,2671.0,0.0
ADM.L,2020-09-11 12:46:00,2670.0,2670.0,2670.0,156.0,2670.0,0.0
ADM.L,2020-09-11 12:44:00,2668.0,2669.0,2669.0,260.0,2668.0,0.0
ADM.L,2020-09-11 12:42:00,2667.0,2667.0,2667.0,157.0,2667.0,0.0
ADM.L,2020-09-11 12:41:00,2666.0,2666.0,2666.0,465.0,2666.0,0.0
ADM.L,2020-09-11 12:35:00,2668.0,2668.0,2668.0,146.0,2668.0,0.0
ADM.L,2020-09-11 12:33:00,2667.0,2667.0,2667.0,20.0,2667.0,0.0
ADM.L,2020-09-11 12:28:00,2667.0,2667.0,2667.0,645.0,2667.0,0.0
ADM.L,2020-09-11 12:25:00,2665.0,2665.0,2665.0,19.0,2665.0,0.0
ADM.L,2020-09-11 12:24:00,2667.0,2667.0,2667.0,19.0,2667.0,0.0
ADM.L,2020-09-11 12:22:00,2668.0,2668.0,2668.0,225.0,2668.0,0.0
ADM.L,2020-09-11 12:21:00,2668.0,2667.0,2668.0,1099.0,2666.0,0.0
ADM.L,2020-09-11 12:20:00,2663.0,2668.0,2669.0,1426.0,2663.0,0.0
ADM.L,2020-09-11 12:19:00,2661.0,2661.0,2661.0,975.0,2661.0,0.0
ADM.L,2020-09-11 12:18:00,2659.0,2662.0,2662.0,6587.0,2659.0,0.0
ADM.L,2020-09-11 12:15:00,2660.0,2659.0,2661.0,167.0,2659.0,0.0
ADM.L,2020-09-11 12:14:00,2660.510009765625,2660.510009765625,2660.510009765625,250.0,2660.510009765625,0.0
ADM.L,2020-09-11 12:13:00,2661.0,2660.0,2661.0,695.0,2660.0,0.0
ADM.L,2020-09-11 12:08:00,2662.0,2662.0,2662.0,300.0,2662.0,0.0
ADM.L,2020-09-11 12:06:00,2663.0,2663.0,2663.0,147.0,2663.0,0.0
ADM.L,2020-09-11 12:04:00,2664.0,2664.0,2664.0,365.0,2664.0,0.0
ADM.L,2020-09-11 12:02:00,2664.0,2665.0,2665.0,352.0,2664.0,0.0
ADM.L,2020-09-11 11:58:00,2665.494873046875,2665.494873046875,2665.494873046875,114.0,2665.494873046875,0.0
ADM.L,2020-09-11 11:57:00,2665.0,2666.0,2666.0,113.0,2665.0,0.0
ADM.L,2020-09-11 11:56:00,2665.98974609375,2665.0,2665.98974609375,94.0,2665.0,0.0
ADM.L,2020-09-11 11:55:00,2665.0,2667.0,2667.0,1017.0,2665.0,0.0
ADM.L,2020-09-11 11:54:00,2666.0,2665.0,2666.0,277.0,2665.0,0.0
ADM.L,2020-09-11 11:53:00,2666.0,2665.0,2666.0,491.0,2665.0,0.0
ADM.L,2020-09-11 11:52:00,2666.0,2666.510009765625,2666.510009765625,118.0,2666.0,0.0
ADM.L,2020-09-11 11:51:00,2667.0,2666.0,2667.0,223.0,2666.0,0.0
ADM.L,2020-09-11 11:49:00,2669.02001953125,2668.0,2669.02001953125,182.0,2668.0,0.0
ADM.L,2020-09-11 11:48:00,2669.0,2669.0,2669.0,147.0,2669.0,0.0
ADM.L,2020-09-11 11:47:00,2671.0,2670.0,2671.0,698.0,2670.0,0.0
ADM.L,2020-09-11 11:44:00,2671.0,2671.0,2671.0,11.0,2671.0,0.0
ADM.L,2020-09-11 11:38:00,2669.97998046875,2669.97998046875,2669.97998046875,40.0,2669.97998046875,0.0
ADM.L,2020-09-11 11:34:00,2670.494873046875,2669.0,2670.494873046875,308.0,2669.0,0.0
ADM.L,2020-09-11 11:33:00,2669.0,2670.0,2670.0,983.0,2669.0,0.0
ADM.L,2020-09-11 11:31:00,2668.0,2668.0,2668.0,74.0,2668.0,0.0
ADM.L,2020-09-11 11:30:00,2669.0,2668.0,2669.0,308.0,2668.0,0.0
ADM.L,2020-09-11 11:28:00,2669.0,2669.0,2669.0,140.0,2669.0,0.0
ADM.L,2020-09-11 11:25:00,2667.0,2669.0,2669.0,411.0,2667.0,0.0
ADM.L,2020-09-11 11:24:00,2666.0,2666.0,2666.0,75.0,2666.0,0.0
ADM.L,2020-09-11 11:23:00,2665.0,2665.0,2665.0,110.0,2665.0,0.0
ADM.L,2020-09-11 11:21:00,2666.0,2666.0,2666.0,85.0,2666.0,0.0
ADM.L,2020-09-11 11:20:00,2665.0,2665.0,2665.0,123.0,2665.0,0.0
ADM.L,2020-09-11 11:16:00,2664.0,2664.0,2664.0,172.0,2664.0,0.0
ADM.L,2020-09-11 11:13:00,2664.0,2664.0,2664.0,70.0,2664.0,0.0
ADM.L,2020-09-11 11:12:00,2665.489990234375,2665.0,2666.0,256.0,2665.0,0.0
ADM.L,2020-09-11 11:10:00,2665.0,2665.0,2665.0,13.0,2665.0,0.0
ADM.L,2020-09-11 11:09:00,2666.0,2666.0,2666.0,191.0,2666.0,0.0
ADM.L,2020-09-11 11:05:00,2667.0,2667.0,2667.0,801.0,2667.0,0.0
ADM.L,2020-09-11 11:04:00,2668.0,2666.0,2668.0,769.0,2666.0,0.0
ADM.L,2020-09-11 11:00:00,2671.0,2669.0,2671.0,753.0,2669.0,0.0
ADM.L,2020-09-11 10:57:00,2670.0,2671.0,2671.0,414.0,2670.0,0.0
ADM.L,2020-09-11 10:56:00,2670.0,2670.0,2670.0,74.0,2670.0,0.0
ADM.L,2020-09-11 10:55:00,2667.0,2667.0,2670.0,976.0,2667.0,0.0
ADM.L,2020-09-11 10:54:00,2667.0,2668.0,2668.0,564.0,2667.0,0.0
ADM.L,2020-09-11 10:50:00,2665.97998046875,2666.0,2666.0,382.0,2665.97998046875,0.0
ADM.L,2020-09-11 10:48:00,2666.98974609375,2665.0,2666.98974609375,1616.0,2665.0,0.0
ADM.L,2020-09-11 10:47:00,2667.0,2667.0,2667.0,9.0,2667.0,0.0
ADM.L,2020-09-11 10:45:00,2667.0,2667.0,2667.0,228.0,2667.0,0.0
ADM.L,2020-09-11 10:39:00,2665.0,2665.0,2665.0,197.0,2665.0,0.0
ADM.L,2020-09-11 10:36:00,2666.0,2666.0,2666.0,155.0,2666.0,0.0
ADM.L,2020-09-11 10:35:00,2666.0,2666.0,2666.0,9.0,2666.0,0.0
ADM.L,2020-09-11 10:34:00,2666.0,2666.0,2666.0,343.0,2666.0,0.0
ADM.L,2020-09-11 10:33:00,2666.0,2666.0,2666.0,129.0,2666.0,0.0
ADM.L,2020-09-11 10:31:00,2665.97998046875,2665.97998046875,2665.97998046875,40.0,2665.97998046875,0.0
ADM.L,2020-09-11 10:30:00,2666.0,2666.0,2666.0,115.0,2666.0,0.0
ADM.L,2020-09-11 10:29:00,2665.0,2665.0,2665.0,150.0,2665.0,0.0
ADM.L,2020-09-11 10:28:00,2666.0,2666.0,2666.0,78.0,2666.0,0.0
ADM.L,2020-09-11 10:26:00,2666.0,2666.0,2666.0,155.0,2666.0,0.0
ADM.L,2020-09-11 10:25:00,2667.0,2667.0,2667.0,36.0,2667.0,0.0
ADM.L,2020-09-11 10:23:00,2667.0,2667.0,2667.0,20846.0,2667.0,0.0
ADM.L,2020-09-11 10:22:00,2666.0,2666.0,2666.0,0.0,2666.0,0.0
ADM.L,2020-09-11 10:19:00,2665.0,2665.0,2665.0,394.0,2665.0,0.0
ADM.L,2020-09-11 10:16:00,2664.0,2664.0,2664.0,138.0,2664.0,0.0
ADM.L,2020-09-11 10:15:00,2666.0,2666.0,2666.0,93.0,2666.0,0.0
ADM.L,2020-09-11 10:14:00,2665.0,2665.0,2665.0,235.0,2665.0,0.0
ADM.L,2020-09-11 10:10:00,2665.0,2665.0,2665.0,150.0,2665.0,0.0
ADM.L,2020-09-11 10:09:00,2665.0,2666.0,2666.0,363.0,2665.0,0.0
ADM.L,2020-09-11 10:08:00,2667.0,2666.0,2667.0,381.0,2666.0,0.0
ADM.L,2020-09-11 10:06:00,2666.0,2666.0,2666.0,473.0,2666.0,0.0
ADM.L,2020-09-11 10:05:00,2666.0,2666.0,2666.0,16.0,2666.0,0.0
ADM.L,2020-09-11 10:04:00,2664.0,2665.0,2665.0,553.0,2663.0,0.0
ADM.L,2020-09-11 10:03:00,2664.0,2664.0,2664.0,100.0,2664.0,0.0
ADM.L,2020-09-11 10:02:00,2663.0,2664.0,2664.0,225.0,2663.0,0.0
ADM.L,2020-09-11 10:01:00,2663.0,2663.0,2663.0,375.0,2663.0,0.0
ADM.L,2020-09-11 10:00:00,2664.0,2664.0,2664.0,42.0,2664.0,0.0
ADM.L,2020-09-11 09:57:00,2665.0,2665.0,2665.0,74.0,2665.0,0.0
ADM.L,2020-09-11 09:56:00,2663.0,2663.0,2663.0,164.0,2663.0,0.0
ADM.L,2020-09-11 09:55:00,2664.0,2664.0,2664.0,79.0,2664.0,0.0
ADM.L,2020-09-11 09:54:00,2665.0,2665.0,2665.0,186.0,2665.0,0.0
ADM.L,2020-09-11 09:53:00,2665.0,2665.0,2665.0,411.0,2664.0,0.0
ADM.L,2020-09-11 09:46:00,2663.0,2663.0,2663.0,74.0,2663.0,0.0
ADM.L,2020-09-11 09:44:00,2663.97998046875,2663.97998046875,2663.97998046875,216.0,2663.97998046875,0.0
ADM.L,2020-09-11 09:42:00,2663.0,2663.0,2663.0,24.0,2663.0,0.0
ADM.L,2020-09-11 09:41:00,2664.0,2664.0,2664.0,537.0,2664.0,0.0
ADM.L,2020-09-11 09:40:00,2663.0,2663.0,2663.0,120.0,2663.0,0.0
ADM.L,2020-09-11 09:39:00,2664.0,2664.0,2664.0,113.0,2664.0,0.0
ADM.L,2020-09-11 09:38:00,2665.0,2666.0,2666.0,261.0,2665.0,0.0
ADM.L,2020-09-11 09:37:00,2664.0,2664.0,2664.0,52.0,2664.0,0.0
ADM.L,2020-09-11 09:36:00,2664.0,2664.0,2664.0,74.0,2664.0,0.0
ADM.L,2020-09-11 09:35:00,2663.0,2663.0,2663.0,334.0,2663.0,0.0
ADM.L,2020-09-11 09:34:00,2662.0,2662.0,2662.0,251.0,2662.0,0.0
ADM.L,2020-09-11 09:32:00,2661.0,2662.0,2662.0,283.0,2661.0,0.0
ADM.L,2020-09-11 09:25:00,2663.0,2662.0,2664.0,346.0,2662.0,0.0
ADM.L,2020-09-11 09:23:00,2665.0,2664.0,2665.0,213.0,2664.0,0.0
ADM.L,2020-09-11 09:22:00,2666.0,2666.0,2666.0,173.0,2666.0,0.0
ADM.L,2020-09-11 09:19:00,2667.0,2667.0,2667.0,31.0,2667.0,0.0
ADM.L,2020-09-11 09:17:00,2666.0,2666.0,2666.0,274.0,2666.0,0.0
ADM.L,2020-09-11 09:16:00,2666.0,2666.0,2666.0,37.0,2666.0,0.0
ADM.L,2020-09-11 09:15:00,2665.0,2665.0,2665.0,69.0,2665.0,0.0
ADM.L,2020-09-11 09:14:00,2665.0,2665.0,2665.0,66.0,2665.0,0.0
ADM.L,2020-09-11 09:13:00,2665.0,2665.0,2665.0,31.0,2665.0,0.0
ADM.L,2020-09-11 09:12:00,2665.0,2665.0,2665.0,16.0,2665.0,0.0
ADM.L,2020-09-11 09:11:00,2666.0,2666.0,2666.0,300.0,2666.0,0.0
ADM.L,2020-09-11 09:10:00,2664.0,2664.0,2664.0,6.0,2664.0,0.0
ADM.L,2020-09-11 09:09:00,2664.0,2665.0,2665.0,183.0,2664.0,0.0
ADM.L,2020-09-11 09:08:00,2663.0,2663.0,2663.0,25.0,2663.0,0.0
ADM.L,2020-09-11 09:07:00,2663.0,2663.0,2663.0,42.0,2663.0,0.0
ADM.L,2020-09-11 09:06:00,2661.0,2661.0,2661.0,373.0,2661.0,0.0
ADM.L,2020-09-11 09:05:00,2663.0,2662.0,2663.0,175.0,2662.0,0.0
ADM.L,2020-09-11 09:04:00,2663.0,2664.0,2664.0,598.0,2663.0,0.0
ADM.L,2020-09-11 09:01:00,2661.0,2662.0,2662.0,198.0,2661.0,0.0
ADM.L,2020-09-11 08:58:00,2662.0,2661.0,2662.0,144.0,2661.0,0.0
ADM.L,2020-09-11 08:57:00,2661.0,2661.0,2661.0,500.0,2661.0,0.0
ADM.L,2020-09-11 08:54:00,2664.0,2663.0,2664.0,134.0,2663.0,0.0
ADM.L,2020-09-11 08:53:00,2664.0,2664.0,2664.0,250.0,2664.0,0.0
ADM.L,2020-09-11 08:52:00,2662.0,2661.0,2664.0,468.0,2661.0,0.0
ADM.L,2020-09-11 08:51:00,2661.0,2661.0,2661.0,296.0,2661.0,0.0
ADM.L,2020-09-11 08:50:00,2661.0,2661.0,2661.0,165.0,2661.0,0.0
ADM.L,2020-09-11 08:49:00,2661.0,2662.0,2662.0,120.0,2661.0,0.0
ADM.L,2020-09-11 08:48:00,2659.0,2661.0,2661.0,224.0,2659.0,0.0
ADM.L,2020-09-11 08:47:00,2662.0,2662.0,2662.0,158.0,2662.0,0.0
ADM.L,2020-09-11 08:46:00,2662.0,2664.0,2664.0,614.0,2662.0,0.0
ADM.L,2020-09-11 08:45:00,2661.0,2659.469970703125,2661.0,291.0,2659.469970703125,0.0
ADM.L,2020-09-11 08:43:00,2661.0,2661.0,2661.0,144.0,2661.0,0.0
ADM.L,2020-09-11 08:42:00,2661.0,2661.0,2661.0,190.0,2661.0,0.0
ADM.L,2020-09-11 08:41:00,2663.0,2663.0,2663.0,199.0,2663.0,0.0
