,symbol,date,close,open,high,low,volume
0,CRDA.L,2020-09-11 16:29:00,6140.0,6136.0,6142.0,6136.0,367.0
1,CRDA.L,2020-09-11 16:28:00,6138.0,6140.0,6140.0,6138.0,202.0
2,CRDA.L,2020-09-11 16:26:00,6136.0,6142.0,6142.0,6136.0,183.0
3,CRDA.L,2020-09-11 16:25:00,6142.0,6140.0,6142.0,6138.0,90.0
4,CRDA.L,2020-09-11 16:24:00,6142.0,6144.0,6144.0,6142.0,121.0
5,CRDA.L,2020-09-11 16:23:00,6144.0,6142.0,6144.0,6142.0,315.0
6,CRDA.L,2020-09-11 16:22:00,6140.0,6140.0,6140.0,6138.0,336.0
7,CRDA.L,2020-09-11 16:21:00,6138.0,6144.0,6144.0,6138.0,1095.0
8,CRDA.L,2020-09-11 16:20:00,6142.0,6144.0,6144.0,6142.0,157.0
9,CRDA.L,2020-09-11 16:19:00,6144.0,6148.0,6148.0,6144.0,707.0
10,CRDA.L,2020-09-11 16:18:00,6146.0,6146.0,6146.0,6146.0,50.0
11,CRDA.L,2020-09-11 16:17:00,6144.0,6142.0,6144.0,6142.0,645.0
12,CRDA.L,2020-09-11 16:16:00,6142.0,6142.0,6142.0,6142.0,122.0
13,CRDA.L,2020-09-11 16:15:00,6140.0,6138.0,6142.0,6138.0,380.0
14,CRDA.L,2020-09-11 16:13:00,6140.0,6142.0,6142.0,6140.0,438.0
15,CRDA.L,2020-09-11 16:12:00,6140.0,6138.0,6140.0,6138.0,270.0
16,CRDA.L,2020-09-11 16:11:00,6136.0,6136.0,6136.0,6136.0,375.0
17,CRDA.L,2020-09-11 16:10:00,6138.0,6138.0,6138.0,6138.0,115.0
18,CRDA.L,2020-09-11 16:09:00,6140.0,6138.0,6140.0,6138.0,302.0
19,CRDA.L,2020-09-11 16:08:00,6136.0,6136.0,6136.0,6136.0,234.0
20,CRDA.L,2020-09-11 16:07:00,6134.0,6134.0,6134.0,6134.0,566.0
21,CRDA.L,2020-09-11 16:06:00,6136.0,6136.0,6136.0,6136.0,89.0
22,CRDA.L,2020-09-11 16:05:00,6134.0,6134.0,6134.0,6134.0,100.0
23,CRDA.L,2020-09-11 16:04:00,6130.0,6130.0,6130.0,6130.0,200.0
24,CRDA.L,2020-09-11 16:03:00,6128.0,6128.0,6128.0,6128.0,74.0
25,CRDA.L,2020-09-11 16:02:00,6128.0,6128.0,6128.0,6128.0,49.0
26,CRDA.L,2020-09-11 16:01:00,6126.0,6125.27001953125,6126.0,6125.27001953125,202.0
27,CRDA.L,2020-09-11 16:00:00,6124.0,6126.0,6126.0,6120.0,330.0
28,CRDA.L,2020-09-11 15:59:00,6124.0,6128.0,6128.0,6124.0,410.0
29,CRDA.L,2020-09-11 15:58:00,6126.0,6129.64013671875,6130.0,6126.0,285.0
30,CRDA.L,2020-09-11 15:57:00,6130.0,6130.0,6132.0,6130.0,178.0
31,CRDA.L,2020-09-11 15:56:00,6128.0,6128.0,6128.0,6126.0,385.0
32,CRDA.L,2020-09-11 15:55:00,6132.0,6130.0,6132.0,6130.0,158.0
33,CRDA.L,2020-09-11 15:54:00,6126.0,6132.0,6132.0,6126.0,638.0
34,CRDA.L,2020-09-11 15:53:00,6130.0,6127.27001953125,6130.0,6127.27001953125,425.0
35,CRDA.L,2020-09-11 15:52:00,6124.77978515625,6124.77978515625,6124.77978515625,6124.77978515625,100.0
36,CRDA.L,2020-09-11 15:50:00,6126.0,6124.0,6126.0,6124.0,207.0
37,CRDA.L,2020-09-11 15:49:00,6122.0,6122.0,6122.0,6122.0,218.0
38,CRDA.L,2020-09-11 15:48:00,6122.0,6122.0,6122.0,6122.0,18.0
39,CRDA.L,2020-09-11 15:46:00,6122.0,6120.0,6122.0,6120.0,165.0
40,CRDA.L,2020-09-11 15:45:00,6122.0,6122.0,6122.0,6120.0,158.0
41,CRDA.L,2020-09-11 15:44:00,6120.0,6116.0,6120.0,6116.0,482.0
42,CRDA.L,2020-09-11 15:42:00,6120.0,6126.0,6126.0,6120.0,494.0
43,CRDA.L,2020-09-11 15:41:00,6124.0,6124.0,6124.0,6124.0,383.0
44,CRDA.L,2020-09-11 15:40:00,6122.0,6120.0,6122.0,6118.0,384.0
45,CRDA.L,2020-09-11 15:39:00,6122.0,6120.0,6122.0,6120.0,171.0
46,CRDA.L,2020-09-11 15:38:00,6120.0,6122.0,6122.0,6120.0,189.0
47,CRDA.L,2020-09-11 15:37:00,6124.0,6124.0,6124.0,6124.0,211.0
48,CRDA.L,2020-09-11 15:36:00,6122.0,6122.0,6122.0,6122.0,34.0
49,CRDA.L,2020-09-11 15:35:00,6122.0,6122.0,6122.0,6122.0,75.0
50,CRDA.L,2020-09-11 15:34:00,6120.0,6120.0,6120.0,6120.0,30.0
51,CRDA.L,2020-09-11 15:33:00,6122.0,6118.0,6122.0,6118.0,464.0
52,CRDA.L,2020-09-11 15:32:00,6120.0,6120.39013671875,6120.39013671875,6116.0,548.0
53,CRDA.L,2020-09-11 15:31:00,6124.0,6124.0,6124.0,6124.0,25.0
54,CRDA.L,2020-09-11 15:30:00,6126.0,6126.0,6130.0,6126.0,447.0
55,CRDA.L,2020-09-11 15:29:00,6126.0,6128.0,6128.0,6126.0,471.0
56,CRDA.L,2020-09-11 15:28:00,6126.0,6124.0,6126.0,6124.0,179.0
57,CRDA.L,2020-09-11 15:27:00,6122.0,6122.0,6122.0,6122.0,3.0
58,CRDA.L,2020-09-11 15:26:00,6122.0,6124.0,6124.0,6122.0,112.0
59,CRDA.L,2020-09-11 15:25:00,6122.0,6124.0,6124.0,6122.0,80.0
60,CRDA.L,2020-09-11 15:24:00,6122.0,6122.0,6124.0,6122.0,319.0
61,CRDA.L,2020-09-11 15:23:00,6122.0,6122.0,6122.0,6122.0,95.0
62,CRDA.L,2020-09-11 15:20:00,6122.0,6122.0,6122.0,6122.0,73.0
63,CRDA.L,2020-09-11 15:19:00,6122.0,6122.0,6122.0,6122.0,16.0
64,CRDA.L,2020-09-11 15:18:00,6122.0,6122.0,6122.0,6120.0,390.0
65,CRDA.L,2020-09-11 15:17:00,6120.0,6116.0,6120.0,6116.0,451.0
66,CRDA.L,2020-09-11 15:15:00,6116.0,6106.0,6116.0,6106.0,347.0
67,CRDA.L,2020-09-11 15:14:00,6108.0,6106.0,6108.0,6106.0,113.0
68,CRDA.L,2020-09-11 15:13:00,6104.0,6106.0,6108.0,6104.0,179.0
69,CRDA.L,2020-09-11 15:12:00,6104.0,6098.0,6104.0,6098.0,396.0
70,CRDA.L,2020-09-11 15:11:00,6098.0,6094.0,6098.0,6094.0,500.0
71,CRDA.L,2020-09-11 15:10:00,6098.0,6100.0,6100.0,6098.0,200.0
72,CRDA.L,2020-09-11 15:08:00,6104.0,6106.0,6108.0,6104.0,196.0
73,CRDA.L,2020-09-11 15:07:00,6106.0,6110.0,6110.0,6106.0,384.0
74,CRDA.L,2020-09-11 15:06:00,6108.77978515625,6116.0,6116.0,6108.77978515625,668.0
75,CRDA.L,2020-09-11 15:05:00,6114.0,6116.0,6116.0,6114.0,113.0
76,CRDA.L,2020-09-11 15:04:00,6120.0,6120.0,6120.0,6120.0,177.0
77,CRDA.L,2020-09-11 15:03:00,6116.0,6114.0,6116.0,6114.0,67.0
78,CRDA.L,2020-09-11 15:02:00,6112.0,6114.0,6114.0,6112.0,185.0
79,CRDA.L,2020-09-11 15:01:00,6112.0,6114.0,6114.0,6110.0,467.0
80,CRDA.L,2020-09-11 15:00:00,6114.0,6106.0,6114.0,6106.0,228.0
81,CRDA.L,2020-09-11 14:59:00,6105.080078125,6106.0,6108.77978515625,6105.080078125,190.0
82,CRDA.L,2020-09-11 14:58:00,6106.0,6106.0,6106.0,6106.0,133.0
83,CRDA.L,2020-09-11 14:57:00,6108.0,6110.0,6110.0,6108.0,121.0
84,CRDA.L,2020-09-11 14:56:00,6108.0,6116.0,6116.0,6108.0,91.0
85,CRDA.L,2020-09-11 14:55:00,6118.0,6120.0,6120.0,6118.0,386.0
86,CRDA.L,2020-09-11 14:54:00,6122.0,6120.0,6122.0,6120.0,133.0
87,CRDA.L,2020-09-11 14:53:00,6118.0,6116.0,6118.0,6116.0,163.0
88,CRDA.L,2020-09-11 14:52:00,6118.0,6118.0,6118.0,6118.0,272.0
89,CRDA.L,2020-09-11 14:51:00,6120.0,6120.0,6120.0,6120.0,103.0
90,CRDA.L,2020-09-11 14:50:00,6122.0,6120.0,6122.0,6120.0,238.0
91,CRDA.L,2020-09-11 14:49:00,6124.0,6118.0,6124.0,6118.0,213.0
92,CRDA.L,2020-09-11 14:47:00,6118.0,6112.0,6118.0,6112.0,442.0
93,CRDA.L,2020-09-11 14:45:00,6114.0,6110.0,6114.0,6110.0,228.0
94,CRDA.L,2020-09-11 14:44:00,6112.0,6112.0,6112.0,6112.0,241.0
95,CRDA.L,2020-09-11 14:43:00,6116.0,6112.0,6116.0,6112.0,500.0
96,CRDA.L,2020-09-11 14:42:00,6110.0,6114.0,6114.0,6110.0,320.0
97,CRDA.L,2020-09-11 14:41:00,6116.0,6116.0,6116.0,6112.0,600.0
98,CRDA.L,2020-09-11 14:40:00,6112.0,6112.0,6112.0,6108.0,202.0
99,CRDA.L,2020-09-11 14:39:00,6114.0,6114.0,6116.0,6112.0,326.0
100,CRDA.L,2020-09-11 14:38:00,6118.0,6114.0,6118.0,6114.0,281.0
101,CRDA.L,2020-09-11 14:37:00,6112.0,6112.0,6112.0,6112.0,50.0
102,CRDA.L,2020-09-11 14:36:00,6108.0,6112.0,6112.0,6108.0,343.0
103,CRDA.L,2020-09-11 14:35:00,6112.0,6114.0,6114.0,6110.0,180.0
104,CRDA.L,2020-09-11 14:34:00,6118.0,6118.0,6118.0,6118.0,18.0
105,CRDA.L,2020-09-11 14:33:00,6118.0,6120.0,6120.0,6118.0,358.0
106,CRDA.L,2020-09-11 14:32:00,6122.0,6120.0,6122.0,6120.0,275.0
107,CRDA.L,2020-09-11 14:31:00,6120.0,6122.0,6124.0,6120.0,351.0
108,CRDA.L,2020-09-11 14:30:00,6120.0,6118.0,6122.0,6116.0,437.0
109,CRDA.L,2020-09-11 14:26:00,6116.0,6116.0,6116.0,6116.0,74.0
110,CRDA.L,2020-09-11 14:25:00,6114.0,6120.0,6120.0,6114.0,352.0
111,CRDA.L,2020-09-11 14:23:00,6122.0,6122.0,6122.0,6122.0,223.0
112,CRDA.L,2020-09-11 14:21:00,6124.0,6124.0,6124.0,6124.0,96.0
113,CRDA.L,2020-09-11 14:20:00,6126.0,6130.0,6130.0,6126.0,698.0
114,CRDA.L,2020-09-11 14:18:00,6130.0,6134.0,6134.0,6130.0,188.0
115,CRDA.L,2020-09-11 14:17:00,6130.0,6128.0,6130.0,6128.0,262.0
116,CRDA.L,2020-09-11 14:15:00,6126.0,6126.0,6126.0,6126.0,144.0
117,CRDA.L,2020-09-11 14:14:00,6124.0,6124.0,6124.0,6124.0,15.0
118,CRDA.L,2020-09-11 14:13:00,6122.0,6124.0,6124.0,6120.0,537.0
119,CRDA.L,2020-09-11 14:12:00,6124.0,6122.0,6124.0,6122.0,374.0
120,CRDA.L,2020-09-11 14:04:00,6118.0,6118.0,6118.0,6118.0,13.0
121,CRDA.L,2020-09-11 14:03:00,6118.0,6120.0,6120.0,6118.0,222.0
122,CRDA.L,2020-09-11 14:02:00,6118.0,6118.0,6118.0,6118.0,211.0
123,CRDA.L,2020-09-11 14:01:00,6118.0,6118.0,6118.0,6118.0,82.0
124,CRDA.L,2020-09-11 14:00:00,6118.0,6120.0,6120.0,6116.0,681.0
125,CRDA.L,2020-09-11 13:57:00,6120.0,6120.0,6120.0,6120.0,54.0
126,CRDA.L,2020-09-11 13:56:00,6118.0,6118.0,6118.0,6118.0,50.0
127,CRDA.L,2020-09-11 13:54:00,6116.0,6116.0,6116.0,6116.0,475.0
128,CRDA.L,2020-09-11 13:53:00,6120.0,6120.0,6120.0,6120.0,1159.0
129,CRDA.L,2020-09-11 13:51:00,6116.0,6116.0,6116.0,6116.0,125.0
130,CRDA.L,2020-09-11 13:50:00,6115.27001953125,6115.27001953125,6115.27001953125,6115.27001953125,81.0
131,CRDA.L,2020-09-11 13:48:00,6114.0,6114.0,6114.0,6114.0,343.0
132,CRDA.L,2020-09-11 13:46:00,6116.0,6116.0,6116.0,6116.0,31.0
133,CRDA.L,2020-09-11 13:45:00,6112.0,6114.0,6114.0,6112.0,435.0
134,CRDA.L,2020-09-11 13:41:00,6116.0,6118.0,6118.0,6116.0,716.0
135,CRDA.L,2020-09-11 13:40:00,6116.0,6116.0,6116.0,6116.0,96.0
136,CRDA.L,2020-09-11 13:39:00,6116.0,6116.0,6116.0,6116.0,223.0
137,CRDA.L,2020-09-11 13:38:00,6116.0,6106.0,6118.0,6106.0,2163.0
138,CRDA.L,2020-09-11 13:37:00,6104.0,6104.0,6104.0,6104.0,3422.0
139,CRDA.L,2020-09-11 13:36:00,6104.0,6102.0,6104.0,6102.0,817.0
140,CRDA.L,2020-09-11 13:35:00,6102.0,6102.0,6102.0,6102.0,375.0
141,CRDA.L,2020-09-11 13:34:00,6102.0,6102.0,6102.0,6102.0,77.0
142,CRDA.L,2020-09-11 13:33:00,6100.0,6102.0,6102.0,6100.0,258.0
143,CRDA.L,2020-09-11 13:31:00,6102.0,6102.0,6102.0,6100.0,1341.0
144,CRDA.L,2020-09-11 13:27:00,6100.0,6100.0,6100.0,6100.0,6.0
145,CRDA.L,2020-09-11 13:26:00,6098.0,6098.0,6098.0,6096.0,284.0
146,CRDA.L,2020-09-11 13:23:00,6100.0,6100.0,6100.0,6100.0,75.0
147,CRDA.L,2020-09-11 13:18:00,6100.0,6098.0,6100.0,6098.0,175.0
148,CRDA.L,2020-09-11 13:15:00,6100.0,6100.0,6100.0,6100.0,127.0
149,CRDA.L,2020-09-11 13:14:00,6100.0,6102.0,6102.0,6100.0,1935.0
150,CRDA.L,2020-09-11 13:13:00,6100.0,6100.0,6102.0,6100.0,1112.0
151,CRDA.L,2020-09-11 13:12:00,6100.0,6102.0,6102.0,6100.0,131.0
152,CRDA.L,2020-09-11 13:11:00,6098.0,6098.0,6098.0,6098.0,150.0
153,CRDA.L,2020-09-11 13:09:00,6100.0,6100.0,6100.0,6100.0,31.0
154,CRDA.L,2020-09-11 13:08:00,6098.0,6098.0,6098.0,6098.0,81.0
155,CRDA.L,2020-09-11 13:05:00,6096.0,6094.0,6096.0,6094.0,163.0
156,CRDA.L,2020-09-11 13:03:00,6092.0,6096.0,6096.0,6092.0,160.0
157,CRDA.L,2020-09-11 13:02:00,6098.0,6094.77001953125,6098.0,6094.77001953125,734.0
158,CRDA.L,2020-09-11 13:00:00,6094.0,6094.0,6094.0,6094.0,11.0
159,CRDA.L,2020-09-11 12:59:00,6094.0,6094.0,6094.0,6094.0,71.0
160,CRDA.L,2020-09-11 12:55:00,6096.0,6096.0,6096.0,6096.0,200.0
161,CRDA.L,2020-09-11 12:54:00,6094.0,6094.0,6094.0,6094.0,39.0
162,CRDA.L,2020-09-11 12:53:00,6092.0,6092.0,6092.0,6092.0,55.0
163,CRDA.L,2020-09-11 12:51:00,6090.0,6094.0,6094.0,6090.0,368.0
164,CRDA.L,2020-09-11 12:50:00,6096.0,6096.0,6096.0,6096.0,150.0
165,CRDA.L,2020-09-11 12:49:00,6098.0,6096.0,6098.0,6096.0,227.0
166,CRDA.L,2020-09-11 12:48:00,6094.0,6094.0,6094.0,6094.0,101.0
167,CRDA.L,2020-09-11 12:47:00,6098.0,6100.0,6100.0,6096.0,309.0
168,CRDA.L,2020-09-11 12:43:00,6094.0,6094.0,6094.0,6094.0,50.0
169,CRDA.L,2020-09-11 12:42:00,6090.0,6086.0,6090.0,6086.0,401.0
170,CRDA.L,2020-09-11 12:40:00,6082.0,6084.0,6084.0,6082.0,154.0
171,CRDA.L,2020-09-11 12:38:00,6086.0,6086.0,6086.0,6086.0,39.0
172,CRDA.L,2020-09-11 12:37:00,6086.0,6086.0,6086.0,6086.0,148.0
173,CRDA.L,2020-09-11 12:36:00,6084.0,6084.0,6084.0,6084.0,41.0
174,CRDA.L,2020-09-11 12:35:00,6080.0,6080.0,6080.0,6080.0,265.0
175,CRDA.L,2020-09-11 12:33:00,6084.0,6082.0,6084.0,6082.0,170.0
176,CRDA.L,2020-09-11 12:32:00,6084.0,6082.0,6084.0,6082.0,88.0
177,CRDA.L,2020-09-11 12:30:00,6082.0,6082.0,6082.0,6082.0,69.0
178,CRDA.L,2020-09-11 12:28:00,6080.0,6080.0,6080.0,6080.0,153.0
179,CRDA.L,2020-09-11 12:25:00,6078.0,6080.0,6080.0,6078.0,122.0
180,CRDA.L,2020-09-11 12:23:00,6084.0,6084.0,6084.0,6084.0,200.0
181,CRDA.L,2020-09-11 12:20:00,6086.0,6086.0,6086.0,6086.0,47.0
182,CRDA.L,2020-09-11 12:16:00,6086.759765625,6084.97998046875,6088.0,6084.97998046875,509.0
183,CRDA.L,2020-09-11 12:15:00,6086.0,6088.0,6088.0,6086.0,90.0
184,CRDA.L,2020-09-11 12:14:00,6086.0,6086.0,6086.0,6086.0,148.0
