symbol,date,open,close,high,volume,low
CCH.L,2020-09-11 16:29:00,2074.0,2071.0,2074.0,940.0,2071.0
CCH.L,2020-09-11 16:28:00,2073.0,2072.0,2074.0,1777.0,2072.0
CCH.L,2020-09-11 16:27:00,2073.0,2073.0,2073.0,1074.0,2073.0
CCH.L,2020-09-11 16:26:00,2073.199951171875,2073.0,2073.199951171875,1352.0,2073.0
CCH.L,2020-09-11 16:25:00,2072.0,2073.0,2074.0,4397.0,2072.0
CCH.L,2020-09-11 16:24:00,2073.0,2073.0,2073.0,1175.0,2073.0
CCH.L,2020-09-11 16:23:00,2072.0,2071.0,2072.0,1357.0,2071.0
CCH.L,2020-09-11 16:22:00,2073.0,2072.0,2073.0,498.0,2072.0
CCH.L,2020-09-11 16:21:00,2073.0,2073.0,2074.0,2278.0,2073.0
CCH.L,2020-09-11 16:20:00,2073.0,2073.0,2073.0,1747.0,2073.0
CCH.L,2020-09-11 16:19:00,2075.0,2074.0,2075.0,642.0,2074.0
CCH.L,2020-09-11 16:18:00,2074.0,2074.0,2074.0,1784.0,2073.0
CCH.L,2020-09-11 16:17:00,2075.0,2073.0,2075.0,3313.0,2073.0
CCH.L,2020-09-11 16:16:00,2075.0,2075.0,2075.0,69.0,2075.0
CCH.L,2020-09-11 16:15:00,2075.0,2075.0,2075.0,887.0,2073.0
CCH.L,2020-09-11 16:14:00,2075.0,2074.0,2075.0,1177.0,2074.0
CCH.L,2020-09-11 16:13:00,2075.0,2075.0,2075.0,888.0,2075.0
CCH.L,2020-09-11 16:12:00,2075.0,2075.0,2075.0,454.0,2075.0
CCH.L,2020-09-11 16:11:00,2074.0,2075.0,2075.0,872.0,2074.0
CCH.L,2020-09-11 16:10:00,2074.0,2075.0,2075.0,2373.0,2074.0
CCH.L,2020-09-11 16:09:00,2073.0,2074.0,2074.0,1246.0,2073.0
CCH.L,2020-09-11 16:06:00,2074.0,2074.0,2074.0,347.0,2074.0
CCH.L,2020-09-11 16:05:00,2074.0,2075.0,2075.0,1658.0,2074.0
CCH.L,2020-09-11 16:04:00,2073.0,2073.0,2074.0,2120.0,2072.0
CCH.L,2020-09-11 16:03:00,2072.202392578125,2072.202392578125,2072.202392578125,66.0,2072.202392578125
CCH.L,2020-09-11 16:02:00,2072.0,2072.0,2072.0,635.0,2072.0
CCH.L,2020-09-11 16:01:00,2072.0,2071.0,2072.0,580.0,2071.0
CCH.L,2020-09-11 16:00:00,2072.0,2072.0,2072.0,1041.0,2072.0
CCH.L,2020-09-11 15:59:00,2070.0,2072.0,2072.0,3528.0,2070.0
CCH.L,2020-09-11 15:58:00,2071.0,2071.0,2071.0,19.0,2071.0
CCH.L,2020-09-11 15:56:00,2071.0,2070.0,2071.0,1745.0,2070.0
CCH.L,2020-09-11 15:55:00,2072.0,2072.0,2072.0,1315.0,2072.0
CCH.L,2020-09-11 15:54:00,2072.0,2072.0,2072.0,52.0,2072.0
CCH.L,2020-09-11 15:53:00,2071.0,2072.0,2072.0,420.0,2071.0
CCH.L,2020-09-11 15:52:00,2071.0,2071.0,2071.0,631.0,2071.0
CCH.L,2020-09-11 15:51:00,2071.0,2071.0,2071.0,371.0,2071.0
CCH.L,2020-09-11 15:50:00,2071.0,2071.0,2071.0,612.0,2071.0
CCH.L,2020-09-11 15:49:00,2070.0,2070.0,2070.0,770.0,2070.0
CCH.L,2020-09-11 15:48:00,2069.0,2069.0,2070.0,1736.0,2069.0
