,symbol,date,open,close,high,volume,low
0,CCH.L,2020-09-11 16:29:00,2074.0,2071.0,2074.0,940.0,2071.0
1,CCH.L,2020-09-11 16:28:00,2073.0,2072.0,2074.0,1777.0,2072.0
2,CCH.L,2020-09-11 16:27:00,2073.0,2073.0,2073.0,1074.0,2073.0
3,CCH.L,2020-09-11 16:26:00,2073.199951171875,2073.0,2073.199951171875,1352.0,2073.0
4,CCH.L,2020-09-11 16:25:00,2072.0,2073.0,2074.0,4397.0,2072.0
5,CCH.L,2020-09-11 16:24:00,2073.0,2073.0,2073.0,1175.0,2073.0
6,CCH.L,2020-09-11 16:23:00,2072.0,2071.0,2072.0,1357.0,2071.0
7,CCH.L,2020-09-11 16:22:00,2073.0,2072.0,2073.0,498.0,2072.0
8,CCH.L,2020-09-11 16:21:00,2073.0,2073.0,2074.0,2278.0,2073.0
9,CCH.L,2020-09-11 16:20:00,2073.0,2073.0,2073.0,1747.0,2073.0
10,CCH.L,2020-09-11 16:19:00,2075.0,2074.0,2075.0,642.0,2074.0
11,CCH.L,2020-09-11 16:18:00,2074.0,2074.0,2074.0,1784.0,2073.0
12,CCH.L,2020-09-11 16:17:00,2075.0,2073.0,2075.0,3313.0,2073.0
13,CCH.L,2020-09-11 16:16:00,2075.0,2075.0,2075.0,69.0,2075.0
14,CCH.L,2020-09-11 16:15:00,2075.0,2075.0,2075.0,887.0,2073.0
15,CCH.L,2020-09-11 16:14:00,2075.0,2074.0,2075.0,1177.0,2074.0
16,CCH.L,2020-09-11 16:13:00,2075.0,2075.0,2075.0,888.0,2075.0
17,CCH.L,2020-09-11 16:12:00,2075.0,2075.0,2075.0,454.0,2075.0
18,CCH.L,2020-09-11 16:11:00,2074.0,2075.0,2075.0,872.0,2074.0
19,CCH.L,2020-09-11 16:10:00,2074.0,2075.0,2075.0,2373.0,2074.0
20,CCH.L,2020-09-11 16:09:00,2073.0,2074.0,2074.0,1246.0,2073.0
21,CCH.L,2020-09-11 16:06:00,2074.0,2074.0,2074.0,347.0,2074.0
22,CCH.L,2020-09-11 16:05:00,2074.0,2075.0,2075.0,1658.0,2074.0
23,CCH.L,2020-09-11 16:04:00,2073.0,2073.0,2074.0,2120.0,2072.0
24,CCH.L,2020-09-11 16:03:00,2072.202392578125,2072.202392578125,2072.202392578125,66.0,2072.202392578125
25,CCH.L,2020-09-11 16:02:00,2072.0,2072.0,2072.0,635.0,2072.0
26,CCH.L,2020-09-11 16:01:00,2072.0,2071.0,2072.0,580.0,2071.0
27,CCH.L,2020-09-11 16:00:00,2072.0,2072.0,2072.0,1041.0,2072.0
28,CCH.L,2020-09-11 15:59:00,2070.0,2072.0,2072.0,3528.0,2070.0
29,CCH.L,2020-09-11 15:58:00,2071.0,2071.0,2071.0,19.0,2071.0
30,CCH.L,2020-09-11 15:56:00,2071.0,2070.0,2071.0,1745.0,2070.0
31,CCH.L,2020-09-11 15:55:00,2072.0,2072.0,2072.0,1315.0,2072.0
32,CCH.L,2020-09-11 15:54:00,2072.0,2072.0,2072.0,52.0,2072.0
33,CCH.L,2020-09-11 15:53:00,2071.0,2072.0,2072.0,420.0,2071.0
34,CCH.L,2020-09-11 15:52:00,2071.0,2071.0,2071.0,631.0,2071.0
35,CCH.L,2020-09-11 15:51:00,2071.0,2071.0,2071.0,371.0,2071.0
36,CCH.L,2020-09-11 15:50:00,2071.0,2071.0,2071.0,612.0,2071.0
37,CCH.L,2020-09-11 15:49:00,2070.0,2070.0,2070.0,770.0,2070.0
38,CCH.L,2020-09-11 15:48:00,2069.0,2069.0,2070.0,1736.0,2069.0
39,CCH.L,2020-09-11 15:47:00,2069.0,2069.0,2069.0,1.0,2069.0
40,CCH.L,2020-09-11 15:46:00,2071.0,2070.0,2071.0,754.0,2070.0
41,CCH.L,2020-09-11 15:45:00,2071.0,2070.0,2071.0,919.0,2070.0
42,CCH.L,2020-09-11 15:44:00,2071.0,2071.0,2071.0,985.0,2071.0
43,CCH.L,2020-09-11 15:42:00,2071.0,2071.0,2072.0,712.0,2071.0
44,CCH.L,2020-09-11 15:41:00,2071.0,2071.0,2072.0,1805.0,2071.0
45,CCH.L,2020-09-11 15:40:00,2070.0,2070.0,2070.0,135.0,2070.0
46,CCH.L,2020-09-11 15:39:00,2070.0,2071.0,2071.0,1319.0,2070.0
47,CCH.L,2020-09-11 15:38:00,2068.0,2069.0,2069.0,2431.0,2068.0
48,CCH.L,2020-09-11 15:37:00,2069.405029296875,2069.0,2069.405029296875,155.0,2069.0
49,CCH.L,2020-09-11 15:35:00,2070.0,2069.794921875,2070.0,1197.0,2069.794921875
50,CCH.L,2020-09-11 15:34:00,2070.0,2070.0,2070.0,969.0,2070.0
51,CCH.L,2020-09-11 15:33:00,2070.39990234375,2071.0,2072.0,1030.0,2070.39990234375
52,CCH.L,2020-09-11 15:32:00,2071.594970703125,2071.0,2071.594970703125,464.0,2070.0
53,CCH.L,2020-09-11 15:31:00,2072.0,2071.0,2072.0,544.0,2071.0
54,CCH.L,2020-09-11 15:30:00,2072.0,2073.0,2073.0,1022.0,2072.0
55,CCH.L,2020-09-11 15:28:00,2073.0,2073.0,2073.0,269.0,2073.0
56,CCH.L,2020-09-11 15:27:00,2073.0,2072.0,2074.0,2404.0,2072.0
57,CCH.L,2020-09-11 15:26:00,2073.0,2072.0,2073.0,3421.0,2071.0
58,CCH.L,2020-09-11 15:25:00,2072.0,2072.0,2072.0,210.0,2072.0
59,CCH.L,2020-09-11 15:24:00,2072.0,2072.60009765625,2072.60009765625,1105.0,2072.0
60,CCH.L,2020-09-11 15:23:00,2072.0,2072.0,2072.0,183.0,2072.0
61,CCH.L,2020-09-11 15:21:00,2072.0,2072.0,2072.0,265.0,2072.0
62,CCH.L,2020-09-11 15:20:00,2072.0,2072.0,2072.0,307.0,2072.0
63,CCH.L,2020-09-11 15:19:00,2073.0,2072.0,2073.0,831.0,2072.0
64,CCH.L,2020-09-11 15:18:00,2070.0,2072.0,2072.0,1096.0,2070.0
65,CCH.L,2020-09-11 15:17:00,2071.0,2071.0,2071.0,95.0,2071.0
66,CCH.L,2020-09-11 15:16:00,2072.0,2073.0,2073.0,767.0,2072.0
67,CCH.L,2020-09-11 15:15:00,2070.0,2071.0,2071.0,665.0,2070.0
68,CCH.L,2020-09-11 15:14:00,2070.0,2070.0,2070.0,150.0,2070.0
69,CCH.L,2020-09-11 15:13:00,2071.0,2070.0,2071.0,1374.0,2070.0
70,CCH.L,2020-09-11 15:12:00,2068.0,2070.0,2070.0,1424.0,2068.0
71,CCH.L,2020-09-11 15:11:00,2069.0,2070.0,2070.0,869.0,2069.0
72,CCH.L,2020-09-11 15:10:00,2071.0,2069.0,2071.0,1847.0,2069.0
73,CCH.L,2020-09-11 15:09:00,2071.0,2071.0,2071.0,2619.0,2071.0
74,CCH.L,2020-09-11 15:08:00,2071.0,2071.0,2071.0,788.0,2071.0
75,CCH.L,2020-09-11 15:07:00,2070.0,2070.0,2071.0,1089.0,2070.0
76,CCH.L,2020-09-11 15:06:00,2071.0,2071.0,2071.0,393.0,2071.0
77,CCH.L,2020-09-11 15:05:00,2072.0,2071.0,2072.0,360.0,2071.0
78,CCH.L,2020-09-11 15:04:00,2072.0,2071.0,2072.0,656.0,2071.0
79,CCH.L,2020-09-11 15:03:00,2071.60009765625,2071.60009765625,2072.0,1115.0,2071.0
80,CCH.L,2020-09-11 15:02:00,2074.0,2072.0,2074.0,414.0,2072.0
81,CCH.L,2020-09-11 15:01:00,2073.0,2073.0,2073.0,2108.0,2072.0
82,CCH.L,2020-09-11 15:00:00,2073.0,2073.0,2073.0,240.0,2073.0
83,CCH.L,2020-09-11 14:59:00,2071.0,2072.4794921875,2073.0,1509.0,2071.0
84,CCH.L,2020-09-11 14:58:00,2071.0,2071.0,2071.0,150.0,2071.0
85,CCH.L,2020-09-11 14:57:00,2071.0,2071.0,2071.0,51.0,2071.0
86,CCH.L,2020-09-11 14:56:00,2073.227294921875,2071.0,2073.227294921875,1313.0,2071.0
87,CCH.L,2020-09-11 14:55:00,2075.0,2074.0,2075.0,1404.0,2073.0
88,CCH.L,2020-09-11 14:54:00,2075.0,2075.0,2075.0,460.0,2075.0
89,CCH.L,2020-09-11 14:53:00,2074.0,2074.0,2074.0,307.0,2074.0
90,CCH.L,2020-09-11 14:52:00,2076.0,2075.0,2076.0,292.0,2075.0
