,Ticker Name,Indicator,Score,Successful PseudoTrades,Failed PseudoTrades,Win/Loss Ratio,Amount Earned
41,CRM,macdRSI,169.15007396690407,71,78,0.9102564102564102,10.26998252020431
42,CRM,macd200,111.45492500420013,24,28,0.8571428571428571,3.507621429193765
43,CRM,parabolic200,374.7994608225712,346,481,0.7193347193347194,-50.81187157849669
44,CRM,SMA200,162.61065735153747,49,49,1.0,14.807157289994686
45,CRM,trix200,97.71286310120121,13,32,0.40625,-33.34808569482072
46,CRM,macdTRIX,199.0169726568317,89,90,0.9888888888888889,43.57774102975093
47,CRM,bbands200,95.236,0,2,0.5,-5.218988379930462
48,CSCO,ichimoku200,171.60890383757788,88,122,0.7213114754098361,62.885729451476045
49,CSCO,macdRSI,224.58011429061824,131,158,0.8291139240506329,34.06229919133471
50,CSCO,macd200,186.3429171974876,67,56,1.1964285714285714,65.64863616529738
51,CSCO,parabolic200,919.9068585410023,765,833,0.9183673469387755,398.3734433109639
52,CSCO,SMA200,223.31953992579238,97,98,0.9897959183673469,105.11824487057694
53,CSCO,trix200,147.26778535536494,44,49,0.8979591836734694,21.705266524394162
54,CSCO,macdTRIX,190.4570894271177,141,200,0.705,-16.269414306461012
55,CSCO,bbands200,101.22500000000002,6,11,0.5454545454545454,1.0123703442089793
56,CVX,ichimoku200,239.44661603528664,150,198,0.7575757575757576,50.92350066966763
57,CVX,macdRSI,370.3031324267758,264,313,0.8434504792332268,78.93165269962137
58,CVX,macd200,190.26102156370968,96,111,0.8648648648648649,19.133919032503478
59,CVX,parabolic200,1409.3725879797892,1304,1467,0.8888888888888888,101.20210988015708
60,CVX,SMA200,286.6244328193435,184,209,0.8803827751196173,57.868963439193756
61,CVX,trix200,149.55824266476333,88,116,0.7586206896551724,-1.30878769313608
62,CVX,macdTRIX,390.4819254349887,299,368,0.8125,63.02821593892275
63,CVX,bbands200,117.89200000000001,12,15,0.8,8.341156126480403
64,DIS,ichimoku200,278.27773322285304,119,120,0.9916666666666667,84.98693476298801
65,DIS,macdRSI,217.18326100800687,208,332,0.6265060240963856,-76.00241901395742
66,DIS,macd200,158.15376425847305,86,129,0.6666666666666666,-38.17288117831825
67,DIS,parabolic200,1606.2241393763254,1310,1444,0.907202216066482,268.4564567967428
68,DIS,SMA200,236.25427772472537,154,211,0.7298578199052133,-24.39735369810898
69,DIS,trix200,159.66158643719905,77,105,0.7333333333333333,15.07463375496461
70,DIS,macdTRIX,319.5035231745612,265,384,0.6901041666666666,-48.49101818141859
71,DIS,bbands200,113.596,13,18,0.7222222222222222,-3.684222377273761
72,DOW,ichimoku200,100.0,0,0,1.0,0.0
73,DOW,macdRSI,98.0,1,4,0.25,0.4327205726928369
74,DOW,macd200,96.0,0,4,0.25,-13.795785297001334
75,DOW,parabolic200,89.81918181818182,13,27,0.48148148148148145,-45.17180840343163
76,DOW,SMA200,105.70551884312005,2,3,0.6666666666666666,-3.35083876951906
77,DOW,trix200,100.0,0,0,1.0,0.0
78,DOW,macdTRIX,102.82224471126356,2,4,0.5,3.2696600792821733
79,DOW,bbands200,99.565,1,2,0.5,-0.3033086339899751
80,GS,ichimoku200,204.51840761166503,61,29,2.103448275862069,177.5283566844859
81,GS,macdRSI,126.09489462054769,70,129,0.5426356589147286,-58.9827850786297
82,GS,macd200,131.50799531145594,29,42,0.6904761904761905,-10.313659651309083
83,GS,parabolic200,585.6692443103065,498,572,0.8706293706293706,79.47389099369119
84,GS,SMA200,147.89231138404773,60,71,0.8450704225352113,27.73334679538474
85,GS,trix200,127.82386240202999,27,30,0.9,14.058923493738089
86,GS,macdTRIX,151.65616747883317,93,146,0.636986301369863,-20.95659724743114
87,GS,bbands200,110.959,5,5,1.0,7.387740440056034
88,HD,ichimoku200,293.3142100574904,143,114,1.2543859649122806,169.158965403722
89,HD,macdRSI,261.2095726110544,165,216,0.7638888888888888,41.586597404909824
90,HD,macd200,119.82710713705048,51,85,0.6,-28.55207367489029
91,HD,parabolic200,1014.6427682439104,866,990,0.8747474747474747,135.347075658371
92,HD,SMA200,190.76738490785942,101,133,0.7593984962406015,-10.954331315859754
93,HD,trix200,168.65098488805526,52,47,1.1063829787234043,51.8561793973564
94,HD,macdTRIX,311.4251914430552,197,248,0.7943548387096774,54.651111484479685
95,HD,bbands200,98.251,4,9,0.4444444444444444,-7.037429006265173
96,HON,ichimoku200,191.87765417773429,127,183,0.6939890710382514,-18.77453238518736
97,HON,macdRSI,260.5776494087908,203,267,0.7602996254681648,4.527687806105453
98,HON,macd200,175.05059449311702,84,101,0.8316831683168316,3.4072692398651414
99,HON,parabolic200,1127.4219458330056,1106,1314,0.8417047184170472,27.354906917339044
100,HON,SMA200,220.60210075414776,152,194,0.7835051546391752,-5.519971198146081
101,HON,trix200,90.71803220361204,58,119,0.48739495798319327,-34.16002813412305
102,HON,macdTRIX,364.6768730887388,268,327,0.8195718654434251,36.44470729051216
103,HON,bbands200,120.581,12,13,0.9230769230769231,0.7345084950417577
104,IBM,ichimoku200,273.02281715230407,142,130,1.0923076923076922,178.29044854354115
105,IBM,macdRSI,319.5392970976113,249,318,0.7830188679245284,44.277498455896676
106,IBM,macd200,182.3893775431821,93,115,0.808695652173913,13.599817907799753
107,IBM,parabolic200,1591.9569183628696,1409,1534,0.9185136897001304,254.15589160591688
108,IBM,SMA200,270.9178578828335,172,182,0.945054945054945,70.99412537496546
109,IBM,trix200,211.68107159344657,81,87,0.9310344827586207,21.043219211858997
110,IBM,macdTRIX,302.7545623346964,255,353,0.7223796033994334,6.197711202376218
111,IBM,bbands200,124.89200000000001,15,18,0.8333333333333334,-1.8685615770537103
112,INTC,ichimoku200,230.0811134710524,99,91,1.0879120879120878,135.73025615278817
113,INTC,macdRSI,220.82537134972492,171,226,0.7566371681415929,2.7500107082955227
114,INTC,macd200,161.88853590912183,67,83,0.8072289156626506,30.66357040436955
115,INTC,parabolic200,902.6599677524672,897,1115,0.8044843049327354,41.16019464073629
116,INTC,SMA200,189.1757948531352,109,131,0.8320610687022901,17.832922517646704
117,INTC,trix200,140.6127959114355,57,70,0.8142857142857143,5.440045871565476
118,INTC,macdTRIX,300.4202426511032,212,245,0.8653061224489796,55.72247021613769
119,INTC,bbands200,121.009,15,20,0.75,-0.7041558814501385
120,JNJ,ichimoku200,204.73405954099758,126,175,0.72,-36.5594394675477
121,JNJ,macdRSI,225.54857879786832,214,343,0.6239067055393586,-69.09303338976127
122,JNJ,macd200,189.73086973363786,94,119,0.7899159663865546,4.916506131895232
123,JNJ,parabolic200,1609.8244503144465,1326,1428,0.9285714285714286,310.43909968434235
124,JNJ,SMA200,288.68182873460904,168,203,0.8275862068965517,36.03040942123622
125,JNJ,trix200,229.770027520878,92,99,0.9292929292929293,26.74164826237147
126,JNJ,macdTRIX,271.67769291209254,261,398,0.6557788944723618,-56.26936064787077
127,JNJ,bbands200,109.61500000000004,8,11,0.7272727272727273,1.6099081322923525
128,JPM,ichimoku200,132.44203965473508,63,96,0.65625,-20.576971602197197
129,JPM,macdRSI,245.26046827656958,174,230,0.7565217391304347,-4.349181630037952
130,JPM,macd200,186.19855183035327,70,70,1.0,31.87555745664873
131,JPM,parabolic200,1026.1577536169323,932,1087,0.8574057037718491,119.51197695684489
132,JPM,SMA200,198.74429002876408,111,145,0.7655172413793103,11.276904482984955
133,JPM,trix200,167.00037760486032,56,60,0.9333333333333333,33.27057554624967
134,JPM,macdTRIX,296.5069613652704,199,259,0.7683397683397684,2.431588957702618
135,JPM,bbands200,115.319,10,12,0.8333333333333334,-6.850300692311575
136,KO,ichimoku200,185.43796346461428,116,170,0.6823529411764706,-16.732856175122624
137,KO,macdRSI,289.95570472531864,235,313,0.7507987220447284,1.050376625711126
138,KO,macd200,210.43213923903,96,115,0.8347826086956521,13.48094220218793
139,KO,parabolic200,1479.355541613738,1284,1403,0.9151817533856023,269.69767847251234
140,KO,SMA200,235.27784882151462,164,224,0.7321428571428571,-10.27603668145805
141,KO,trix200,168.58010370791948,80,116,0.6896551724137931,-6.415591894015407
142,KO,macdTRIX,316.7796706282884,277,390,0.7102564102564103,-28.884440240723535
143,KO,bbands200,113.104,10,14,0.7142857142857143,-9.673460125703828
144,MCD,ichimoku200,197.4546509277256,101,122,0.8278688524590164,-5.909852368176891
145,MCD,macdRSI,167.17427189433053,205,327,0.6269113149847095,-58.151438756380905
146,MCD,macd200,155.83598278602742,88,123,0.7154471544715447,-4.493554867773115
147,MCD,parabolic200,1357.4090299809786,1227,1409,0.8708303761533002,227.68697885430004
148,MCD,SMA200,280.7771553045141,163,185,0.8810810810810811,27.863755246420617
149,MCD,trix200,177.29880289545468,79,86,0.9186046511627907,38.631101743246674
150,MCD,macdTRIX,259.4025368932746,249,377,0.6604774535809018,-49.98187024314478
151,MCD,bbands200,110.62100000000001,8,10,0.8,-4.745871816970178
152,MMM,ichimoku200,227.57512773035333,127,155,0.8193548387096774,24.50117948538652
153,MMM,macdRSI,248.52824384946166,205,288,0.7118055555555556,9.21682707251511
154,MMM,macd200,185.58330694458988,82,108,0.7592592592592593,2.938678746015824
155,MMM,parabolic200,1159.4000586183615,1152,1372,0.8396501457725948,25.961521682431144
156,MMM,SMA200,207.60435713027303,130,176,0.7386363636363636,4.714335487047059
157,MMM,trix200,160.85569529777538,78,107,0.7289719626168224,-2.5554338641076955
158,MMM,macdTRIX,305.47654479305044,243,335,0.7253731343283583,5.772225566916411
159,MMM,bbands200,120.161,12,14,0.8571428571428571,-1.7391692450998468
160,MRK,ichimoku200,150.57369726349629,89,146,0.6095890410958904,-23.154004516585186
161,MRK,macdRSI,322.98152052378936,233,269,0.8661710037174721,53.42762640180247
162,MRK,macd200,227.66409063882926,93,85,1.0941176470588236,44.88542412171252
163,MRK,parabolic200,1309.333562592131,1168,1321,0.8841786525359576,245.87593030424324
164,MRK,SMA200,218.19240123220607,145,173,0.838150289017341,34.917626222176715
165,MRK,trix200,178.88347868224358,78,85,0.9176470588235294,23.694076934445977
166,MRK,macdTRIX,380.7545781620336,276,310,0.8903225806451613,70.47834421885675
167,MRK,bbands200,113.579,10,12,0.8333333333333334,5.213776060482228
168,MSFT,ichimoku200,158.3546246252947,54,63,0.8571428571428571,42.118765473601584
169,MSFT,macdRSI,140.4747429027638,127,194,0.654639175257732,11.99003242568249
170,MSFT,macd200,114.39865295639092,46,67,0.6865671641791045,0.05249200128641962
171,MSFT,parabolic200,1087.9657040970599,848,883,0.9603624009060022,343.23224538339
172,MSFT,SMA200,214.16311657267704,94,102,0.9215686274509803,41.71424377689267
173,MSFT,trix200,145.1110431868783,50,53,0.9433962264150944,25.469788404365037
174,MSFT,macdTRIX,176.27626955146363,154,228,0.6754385964912281,26.788565089238514
175,MSFT,bbands200,101.314,2,3,0.6666666666666666,-0.9319921103178683
176,NKE,ichimoku200,240.00629748863304,127,118,1.076271186440678,150.27391704308098
177,NKE,macdRSI,206.21455823717517,153,233,0.6566523605150214,9.086669844130482
178,NKE,macd200,140.35151315439163,54,79,0.6835443037974683,-25.607967669312337
179,NKE,parabolic200,1109.8414904223696,904,983,0.9196337741607324,335.75411315582323
180,NKE,SMA200,170.3840999247198,103,150,0.6866666666666666,-28.174998915957772
181,NKE,trix200,161.36540676346726,52,57,0.9122807017543859,12.130005051110494
182,NKE,macdTRIX,238.13557767407502,187,254,0.7362204724409449,61.65006278334411
183,NKE,bbands200,112.59100000000001,7,8,0.875,-1.1489086414913314
184,PG,ichimoku200,201.25391695517655,112,170,0.6588235294117647,-1.627983467240364
185,PG,macdRSI,307.0014310659132,239,322,0.7422360248447205,-3.579461486153762
186,PG,macd200,163.48493438229406,87,132,0.6590909090909091,-7.439955981983674
187,PG,parabolic200,1362.7885676071407,1303,1500,0.8686666666666667,124.72987438917863
188,PG,SMA200,253.52580299114723,153,195,0.7846153846153846,6.1052027838241605
189,PG,trix200,187.1432071522683,87,98,0.8877551020408163,20.397414865928287
190,PG,macdTRIX,344.93439995870153,286,395,0.7240506329113924,-37.94679827758863
191,PG,bbands200,103.92200000000001,6,10,0.6,-3.767306471076576
192,TRV,ichimoku200,153.54280439407842,90,151,0.5960264900662252,-225.8771542686867
193,TRV,macdRSI,279.71447267673665,189,237,0.7974683544303798,30.4970534924604
194,TRV,macd200,118.54927148165758,58,102,0.5686274509803921,-38.63583988717761
195,TRV,parabolic200,1137.2467181809245,967,1141,0.8475021910604733,-99.60800185814074
196,TRV,SMA200,193.0782288944597,109,173,0.630057803468208,-40.56595662392987
197,TRV,trix200,226.30617699228904,78,71,1.0985915492957747,42.23618050813263
198,TRV,macdTRIX,371.2891212182717,226,249,0.9076305220883534,75.20215173589685
199,TRV,bbands200,90.43300000000004,5,14,0.35714285714285715,-10.422503378461748
200,UNH,ichimoku200,248.19254706167786,105,90,1.1666666666666667,116.7625655939074
201,UNH,macdRSI,301.07507486371287,167,180,0.9277777777777778,95.07638994958398
202,UNH,macd200,226.10712230642412,68,52,1.3076923076923077,71.01682700173588
203,UNH,parabolic200,1149.5024884899813,876,878,0.9977220956719818,282.43592877613554
204,UNH,SMA200,191.9632334909491,107,121,0.8842975206611571,25.187994149352562
205,UNH,trix200,125.23322673756472,50,75,0.6666666666666666,-18.79855753380427
206,UNH,macdTRIX,298.0630377957595,184,221,0.832579185520362,83.85171727572323
207,UNH,bbands200,103.135,4,6,0.6666666666666666,-0.803720761608723
208,VZ,ichimoku200,169.6089526036408,86,110,0.7818181818181819,-5.868205850428306
209,VZ,macdRSI,198.40390856153286,149,199,0.7487437185929648,10.30782260375168
210,VZ,macd200,153.39938169516915,55,67,0.8208955223880597,-7.567714143629341
211,VZ,parabolic200,683.1672709522522,782,981,0.7971457696228338,-57.48496432864067
212,VZ,SMA200,165.58135995365302,96,128,0.75,4.132114757721698
213,VZ,trix200,129.43454505240913,52,78,0.6666666666666666,-13.001471810439424
214,VZ,macdTRIX,219.9824868516777,182,247,0.7368421052631579,1.915581411272886
215,VZ,bbands200,129.21200000000002,12,11,1.0909090909090908,11.125852013482689
216,WBA,ichimoku200,291.73344710342917,140,125,1.12,239.1701689567778
217,WBA,macdRSI,254.95673115482185,167,231,0.7229437229437229,-17.813225860244064
218,WBA,macd200,155.075131255558,61,97,0.6288659793814433,-23.524079370613677
219,WBA,parabolic200,855.3528086611542,868,1098,0.7905282331511839,42.25703391734002
220,WBA,SMA200,199.86389511886367,122,140,0.8714285714285714,41.59692393571698
221,WBA,trix200,140.97522537154074,53,81,0.654320987654321,-11.069521078277512
222,WBA,macdTRIX,293.6876548836262,205,264,0.7765151515151515,-15.554908020536168
223,WBA,bbands200,115.462,11,14,0.7857142857142857,4.468119490802593
224,WMT,ichimoku200,183.4733540975052,101,129,0.7829457364341085,5.141459756410245
225,WMT,macdRSI,156.61712164603304,162,276,0.5869565217391305,-117.08465385978175
226,WMT,macd200,135.54475330863136,66,99,0.6666666666666666,-13.156056263798996
227,WMT,parabolic200,1055.1874200356654,932,1084,0.8597785977859779,173.26641279986285
228,WMT,SMA200,188.25100176908558,110,170,0.6470588235294118,-32.32545185924523
229,WMT,trix200,173.27995618500626,69,66,1.0454545454545454,36.90189851492352
230,WMT,macdTRIX,222.643593995816,201,314,0.6401273885350318,-91.85387591137057
231,WMT,bbands200,79.87400000000005,2,14,0.14285714285714285,-12.180248007733406
