,Time Stamp,Strategy,Position,Stop Loss,Take Profit,Outcome,Points Gained/Lost
0,2020-09-14 13:45:00,macdRSI,1,204.92376055036272,205.62446049281527,Success,1
1,2020-09-14 13:46:00,macdRSI,1,205.1866280691964,205.66506522042408,Success,1
2,2020-09-14 13:47:00,macdRSI,1,205.1751948765346,205.66720799037387,Success,1
3,2020-09-14 13:48:00,macdRSI,1,205.2660075596401,205.7334730965751,Success,1
4,2020-09-14 13:49:00,macdRSI,1,205.3017305646624,205.69741330827992,Fail,-1
5,2020-09-14 13:50:00,ichimoku200,1,205.29029192243303,205.689455304827,Fail,-1
6,2020-09-14 13:50:00,macdRSI,1,205.29029192243303,205.689455304827,Fail,-1
7,2020-09-14 13:51:00,ichimoku200,1,205.3424377441406,205.76633453369138,Fail,-1
8,2020-09-14 13:51:00,macdRSI,1,205.3424377441406,205.76633453369138,Fail,-1
9,2020-09-14 13:52:00,ichimoku200,1,205.42922537667408,205.7861546107701,Fail,-1
10,2020-09-14 13:52:00,macdRSI,1,205.42922537667408,205.7861546107701,Fail,-1
11,2020-09-14 13:53:00,ichimoku200,1,205.39006151471818,205.7849104745048,Fail,-1
12,2020-09-14 13:53:00,macdRSI,1,205.39006151471818,205.7849104745048,Fail,-1
13,2020-09-14 13:55:00,ichimoku200,1,205.39517211914062,205.7222366333008,Fail,-1
14,2020-09-14 13:55:00,macdRSI,1,205.39517211914062,205.7222366333008,Fail,-1
15,2020-09-14 13:56:00,ichimoku200,1,205.43749673025948,205.7612582615444,Fail,-1
16,2020-09-14 13:56:00,macdRSI,1,205.43749673025948,205.7612582615444,Fail,-1
17,2020-09-14 13:57:00,ichimoku200,1,205.4246390206473,205.7280469621931,Fail,-1
18,2020-09-14 13:57:00,macdRSI,1,205.4246390206473,205.7280469621931,Fail,-1
19,2020-09-14 13:58:00,ichimoku200,1,205.38214656284873,205.6892923627581,Fail,-1
20,2020-09-14 13:58:00,macdRSI,1,205.38214656284873,205.6892923627581,Fail,-1
21,2020-09-14 14:04:00,ichimoku200,1,205.26963915143693,205.74053791591086,Success,1
22,2020-09-14 14:05:00,ichimoku200,1,205.42035784040178,205.88447025844027,Success,1
23,2020-09-14 14:06:00,ichimoku200,1,205.5684356689453,205.98714447021484,Fail,-1
24,2020-09-14 14:07:00,ichimoku200,1,205.59714944022042,205.98926271711082,Fail,-1
25,2020-09-14 14:08:00,ichimoku200,1,205.61966160365512,206.00701577322812,Fail,-1
26,2020-09-14 14:09:00,ichimoku200,1,205.62686266217915,206.02969959803985,Fail,-1
27,2020-09-14 14:10:00,ichimoku200,1,205.63115910121368,206.11827141898013,Fail,-1
28,2020-09-14 14:11:00,ichimoku200,1,205.6407972063337,206.06880296979642,Fail,-1
29,2020-09-14 14:13:00,ichimoku200,1,205.6640167236328,206.073974609375,Fail,-1
30,2020-09-14 14:14:00,ichimoku200,1,205.62187085832863,206.03219005039762,Fail,-1
31,2020-09-14 14:16:00,ichimoku200,1,205.5465131487165,205.9418345860073,Fail,-1
32,2020-09-14 14:17:00,ichimoku200,1,205.59545026506686,205.97183772495816,Fail,-1
33,2020-09-14 14:17:00,macdRSI,1,205.59545026506686,205.97183772495816,Fail,-1
34,2020-09-14 14:18:00,ichimoku200,1,205.61042131696428,205.93978336879184,Success,1
35,2020-09-14 14:18:00,macdRSI,1,205.61042131696428,205.93978336879184,Success,1
36,2020-09-14 14:19:00,ichimoku200,1,205.5803996494838,205.8894026620048,Success,1
37,2020-09-14 14:19:00,macdRSI,1,205.5803996494838,205.8894026620048,Success,1
38,2020-09-14 14:20:00,ichimoku200,1,205.60040392194475,205.9243910653251,Success,1
39,2020-09-14 14:20:00,macdRSI,1,205.60040392194475,205.9243910653251,Success,1
40,2020-09-14 14:21:00,ichimoku200,1,205.58818926130024,205.93271854945598,Fail,-1
41,2020-09-14 14:21:00,macdRSI,1,205.58818926130024,205.93271854945598,Fail,-1
42,2020-09-14 14:22:00,ichimoku200,1,205.5955941336496,206.11162131173268,Fail,-1
43,2020-09-14 14:22:00,macdRSI,1,205.5955941336496,206.11162131173268,Fail,-1
44,2020-09-14 14:24:00,ichimoku200,1,205.7231848580496,206.0952153887068,Fail,-1
45,2020-09-14 14:24:00,macdRSI,1,205.7231848580496,206.0952153887068,Fail,-1
46,2020-09-14 14:26:00,ichimoku200,1,205.55925314767018,205.96110807146343,Fail,-1
47,2020-09-14 14:26:00,macdRSI,1,205.55925314767018,205.96110807146343,Fail,-1
48,2020-09-14 14:27:00,ichimoku200,1,205.5142593383789,205.96860885620117,Fail,-1
49,2020-09-14 14:29:00,ichimoku200,1,205.38756452287944,205.84865352085663,Success,1
50,2020-09-14 14:43:00,ichimoku200,1,205.3220051356724,205.9669968741281,Fail,-1
51,2020-09-14 14:43:00,macdRSI,1,205.3220051356724,205.9669968741281,Fail,-1
52,2020-09-14 14:44:00,macdRSI,1,205.43200029645647,206.0919974190849,Fail,-1
53,2020-09-14 14:46:00,ichimoku200,1,205.23003278459822,205.89995356968475,Success,1
54,2020-09-14 14:52:00,ichimoku200,1,205.571418762207,206.2778663635254,Fail,-1
55,2020-09-14 14:52:00,macdRSI,1,205.571418762207,206.2778663635254,Fail,-1
56,2020-09-14 14:54:00,ichimoku200,-1,206.1441693987165,205.17376055036272,Success,1
57,2020-09-14 14:56:00,ichimoku200,-1,205.61292157854353,204.81251307896198,Fail,-1
58,2020-09-14 14:59:00,macdRSI,1,205.27916935512002,206.0712285723005,Fail,-1
59,2020-09-14 15:02:00,ichimoku200,-1,205.84511239188058,205.00232805524558,Success,1
60,2020-09-14 15:03:00,ichimoku200,-1,205.76387459891185,204.9689952305385,Success,1
61,2020-09-14 15:04:00,ichimoku200,-1,205.73108346121646,204.9533702305385,Success,1
62,2020-09-14 15:05:00,ichimoku200,-1,205.82144709995808,204.94533484322685,Success,1
63,2020-09-14 15:06:00,ichimoku200,-1,205.79643794468467,205.0453256879534,Success,1
64,2020-09-14 15:09:00,ichimoku200,-1,205.79537745884483,205.19694846017026,Success,1
65,2020-09-14 15:10:00,ichimoku200,-1,205.6939424787249,205.02909360613143,Success,1
66,2020-09-14 15:10:00,macdRSI,-1,205.6939424787249,205.02909360613143,Success,1
67,2020-09-14 15:12:00,ichimoku200,-1,205.591440473284,205.01284081595279,Success,1
68,2020-09-14 15:12:00,macdRSI,-1,205.591440473284,205.01284081595279,Success,1
69,2020-09-14 15:13:00,ichimoku200,-1,205.60929216657365,204.91104343959262,Fail,-1
70,2020-09-14 15:13:00,macdRSI,-1,205.60929216657365,204.91104343959262,Fail,-1
71,2020-09-14 15:15:00,ichimoku200,-1,205.43227822440014,204.9097720554897,Fail,-1
72,2020-09-14 15:15:00,macdRSI,-1,205.43227822440014,204.9097720554897,Fail,-1
73,2020-09-14 15:16:00,ichimoku200,-1,205.38585117885043,204.85371834891185,Fail,-1
74,2020-09-14 15:16:00,macdRSI,-1,205.38585117885043,204.85371834891185,Fail,-1
75,2020-09-14 15:17:00,ichimoku200,-1,205.4779772077288,204.84302411760603,Fail,-1
76,2020-09-14 15:19:00,ichimoku200,-1,205.716911315918,205.11962509155282,Success,1
77,2020-09-14 15:19:00,macdRSI,-1,205.716911315918,205.11962509155282,Success,1
78,2020-09-14 15:21:00,ichimoku200,-1,205.5404815673828,204.86927032470703,Fail,-1
79,2020-09-14 15:23:00,ichimoku200,-1,205.2772783551897,204.55908857073103,Fail,-1
80,2020-09-14 15:24:00,ichimoku200,-1,205.24297877720426,204.62551443917408,Fail,-1
81,2020-09-14 15:26:00,ichimoku200,-1,205.38619341169084,204.67819431849887,Fail,-1
82,2020-09-14 15:26:00,macdRSI,-1,205.38619341169084,204.67819431849887,Fail,-1
83,2020-09-14 15:28:00,ichimoku200,-1,205.66357966831745,205.04213660103932,Fail,-1
84,2020-09-14 15:30:00,ichimoku200,-1,205.8079616001674,205.0880530221121,Fail,-1
