symbol,date,low,close,volume,open,high,dividends
ANTO.L,2020-09-11 10:24:00,1088.5,1088.5,149.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 10:23:00,1087.5,1087.5,2303.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:19:00,1086.5,1087.0,1439.0,1086.5,1087.0,0.0
ANTO.L,2020-09-11 10:16:00,1086.5,1086.5,647.0,1086.5,1086.5,0.0
ANTO.L,2020-09-11 10:15:00,1086.5,1087.0,1157.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:14:00,1087.5,1087.5,1348.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:12:00,1087.5,1087.5,7.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:11:00,1087.0,1087.0,1725.0,1087.0,1087.0,0.0
ANTO.L,2020-09-11 10:09:00,1087.5,1087.5,470.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:08:00,1087.5,1087.5,1317.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 10:06:00,1087.5,1088.5,2240.0,1087.5,1088.5,0.0
ANTO.L,2020-09-11 10:05:00,1087.5,1087.5,58.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:04:00,1087.0,1087.0,192.0,1087.0,1087.0,0.0
ANTO.L,2020-09-11 10:03:00,1087.0,1087.0,154.0,1087.0,1087.0,0.0
ANTO.L,2020-09-11 10:02:00,1085.612548828125,1086.5,163.0,1085.612548828125,1086.5,0.0
ANTO.L,2020-09-11 10:00:00,1086.0,1086.0,784.0,1086.5,1086.5,0.0
ANTO.L,2020-09-11 09:57:00,1086.0,1086.0,625.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 09:56:00,1084.612548828125,1085.5,1212.0,1085.0,1085.5,0.0
ANTO.L,2020-09-11 09:55:00,1085.5,1085.5,420.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 09:54:00,1086.0,1086.0,565.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 09:53:00,1085.5,1085.5,168.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 09:52:00,1084.5,1085.0,2371.0,1084.5,1085.5,0.0
ANTO.L,2020-09-11 09:51:00,1084.5,1084.5,758.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:50:00,1084.5,1084.5,357.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:48:00,1084.0,1084.5,1768.0,1084.0,1084.5,0.0
ANTO.L,2020-09-11 09:46:00,1085.5,1085.5,170.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 09:45:00,1085.0,1085.0,170.0,1085.0,1085.0,0.0
ANTO.L,2020-09-11 09:44:00,1085.5,1085.5,168.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 09:42:00,1086.0,1086.0,621.0,1086.5,1086.5,0.0
ANTO.L,2020-09-11 09:41:00,1085.5,1086.5,2623.0,1085.5,1086.5,0.0
ANTO.L,2020-09-11 09:40:00,1084.5,1084.5,300.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:39:00,1084.0,1084.0,923.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:38:00,1083.5,1084.0,1660.0,1084.0,1085.0,0.0
ANTO.L,2020-09-11 09:35:00,1084.0,1084.5,1348.0,1084.0,1084.5,0.0
ANTO.L,2020-09-11 09:34:00,1082.0,1083.5,2263.0,1082.0,1083.5,0.0
ANTO.L,2020-09-11 09:33:00,1082.0,1082.0,470.0,1082.5,1082.5,0.0
ANTO.L,2020-09-11 09:32:00,1083.5,1084.0,122.0,1083.5,1084.0,0.0
ANTO.L,2020-09-11 09:31:00,1083.5,1083.5,1119.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:30:00,1084.0,1084.5,1224.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:29:00,1084.0,1084.0,35.0,1084.0,1084.0,0.0
ANTO.L,2020-09-11 09:28:00,1085.0,1085.0,1387.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 09:27:00,1084.5,1084.5,876.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:26:00,1084.5,1084.5,476.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 09:25:00,1084.0,1084.5,2825.0,1085.0,1085.0,0.0
ANTO.L,2020-09-11 09:24:00,1086.0,1086.0,70.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 09:23:00,1083.0,1086.0,7460.0,1083.0,1086.0,0.0
ANTO.L,2020-09-11 09:22:00,1082.5,1082.5,1203.0,1083.0,1083.0,0.0
ANTO.L,2020-09-11 09:21:00,1083.5,1083.5,58.0,1083.5,1083.5,0.0
ANTO.L,2020-09-11 09:20:00,1082.5,1083.0,1243.0,1083.0,1083.0,0.0
ANTO.L,2020-09-11 09:18:00,1083.0,1083.5,1106.0,1083.5,1084.0,0.0
ANTO.L,2020-09-11 09:17:00,1083.0,1083.0,1578.0,1083.5,1083.5,0.0
ANTO.L,2020-09-11 09:16:00,1082.0,1084.5,934.0,1082.0,1084.5,0.0
ANTO.L,2020-09-11 09:14:00,1081.0,1081.0,369.0,1081.0,1081.0,0.0
ANTO.L,2020-09-11 09:13:00,1081.5,1081.5,240.0,1081.5,1081.5,0.0
ANTO.L,2020-09-11 09:12:00,1080.5,1081.0,1293.0,1080.5,1081.0,0.0
ANTO.L,2020-09-11 09:10:00,1079.5,1081.0,1296.0,1080.0,1081.0,0.0
ANTO.L,2020-09-11 09:09:00,1079.5,1080.0,3807.0,1079.5,1080.0,0.0
ANTO.L,2020-09-11 09:08:00,1077.5,1080.0,3330.0,1078.0,1080.0,0.0
ANTO.L,2020-09-11 09:07:00,1078.0,1079.0,8277.0,1079.5,1079.5,0.0
ANTO.L,2020-09-11 09:06:00,1077.5,1078.6099853515625,1064.0,1077.5,1079.0,0.0
ANTO.L,2020-09-11 09:05:00,1078.5,1078.5,564.0,1080.0,1080.0,0.0
ANTO.L,2020-09-11 09:04:00,1079.5,1080.0,1845.0,1079.5,1080.0,0.0
ANTO.L,2020-09-11 09:03:00,1078.5,1078.5,1387.0,1079.0,1079.0,0.0
ANTO.L,2020-09-11 09:02:00,1079.0,1079.0,4294.0,1081.5,1081.5,0.0
ANTO.L,2020-09-11 09:00:00,1082.0,1082.0,329.0,1082.0,1082.0,0.0
ANTO.L,2020-09-11 08:58:00,1083.0,1083.0,113.0,1083.0,1083.0,0.0
ANTO.L,2020-09-11 08:55:00,1084.0,1084.0,60.0,1084.0,1084.0,0.0
ANTO.L,2020-09-11 08:51:00,1082.4029541015625,1082.4029541015625,5686.0,1082.5,1083.0,0.0
ANTO.L,2020-09-11 08:50:00,1082.0,1082.0,1619.0,1083.0,1083.0,0.0
ANTO.L,2020-09-11 08:49:00,1083.0,1083.0,5132.0,1083.5,1083.5,0.0
ANTO.L,2020-09-11 08:48:00,1085.0,1085.5,927.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 08:47:00,1088.0,1088.0,285.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 08:46:00,1088.5,1088.5,3127.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 08:40:00,1089.5,1090.5,698.0,1089.5,1090.5,0.0
ANTO.L,2020-09-11 08:39:00,1089.0,1089.5,681.0,1089.0,1089.5,0.0
ANTO.L,2020-09-11 08:34:00,1090.0,1090.0,356.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 08:33:00,1088.5,1089.0,712.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 08:32:00,1087.0,1087.3900146484375,726.0,1087.0,1087.5,0.0
ANTO.L,2020-09-11 08:30:00,1088.5,1088.5,838.0,1089.0,1089.5,0.0
ANTO.L,2020-09-11 08:28:00,1089.5,1089.5,1029.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 08:26:00,1089.5,1089.5,60.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 08:25:00,1089.5,1089.5,106.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 08:22:00,1090.5,1090.5,347.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 08:21:00,1087.8447265625,1087.8447265625,913.0,1087.8447265625,1087.8447265625,0.0
ANTO.L,2020-09-11 08:20:00,1086.5,1086.5,618.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 08:16:00,1088.5,1088.5,555.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 08:15:00,1086.0,1086.0,175.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 08:13:00,1086.5,1086.5,300.0,1086.5,1086.5,0.0
ANTO.L,2020-09-11 08:12:00,1086.0,1086.0,321.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 08:11:00,1085.0,1086.0,4985.0,1085.5,1086.0,0.0
ANTO.L,2020-09-11 08:10:00,1084.5,1084.5,0.0,1084.5,1084.5,0.0
ANTO.L,2020-09-11 08:08:00,1087.0,1087.0,82.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 08:07:00,1090.0,1090.0,353.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 08:06:00,1087.0,1089.5,1071.0,1087.5,1089.5,0.0
ANTO.L,2020-09-11 08:05:00,1086.0,1088.5,699.0,1086.5,1088.5,0.0
ANTO.L,2020-09-11 08:03:00,1083.3299560546875,1083.3299560546875,500.0,1083.3299560546875,1083.3299560546875,0.0
ANTO.L,2020-09-11 08:02:00,1084.0,1084.0,237.0,1084.0,1084.0,0.0
ANTO.L,2020-09-11 08:01:00,1085.0,1085.0,75.0,1085.0,1085.0,0.0
ANTO.L,2020-09-11 08:00:00,1073.5,1087.0,0.0,1073.5,1090.5,0.0
ANTO.L,2020-09-10 16:29:00,1084.5,1085.0,983.0,1085.0,1085.5,0.0
ANTO.L,2020-09-10 16:28:00,1084.5,1085.0,5117.0,1085.0,1085.5,0.0
ANTO.L,2020-09-10 16:27:00,1084.5,1084.5,2173.0,1085.0,1085.0,0.0
ANTO.L,2020-09-10 16:26:00,1085.0,1085.0,800.0,1085.0,1085.0,0.0
ANTO.L,2020-09-10 16:25:00,1084.5,1085.0,5591.0,1084.5,1085.0,0.0
ANTO.L,2020-09-10 16:24:00,1084.5,1084.5,4659.0,1085.0,1085.5,0.0
ANTO.L,2020-09-10 16:23:00,1085.5,1085.5,901.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 16:22:00,1085.5,1085.5,249.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 16:21:00,1084.5,1085.5,789.0,1085.0,1085.5,0.0
ANTO.L,2020-09-10 16:20:00,1084.5,1085.0,6700.0,1084.5,1086.0,0.0
ANTO.L,2020-09-10 16:19:00,1083.0,1084.5,787.0,1083.0,1084.5,0.0
ANTO.L,2020-09-10 16:18:00,1083.0,1083.5,1215.0,1083.0,1083.5,0.0
ANTO.L,2020-09-10 16:17:00,1083.0,1083.0,1891.0,1083.5,1083.5,0.0
ANTO.L,2020-09-10 16:16:00,1083.0,1083.0,4409.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 16:15:00,1084.5,1085.0,1924.0,1084.5,1085.5,0.0
ANTO.L,2020-09-10 16:14:00,1084.5,1084.5,933.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 16:13:00,1084.0,1084.0,533.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 16:12:00,1082.5,1083.0,2563.0,1082.5,1083.0,0.0
ANTO.L,2020-09-10 16:11:00,1081.5,1082.0,804.0,1081.5,1082.0,0.0
ANTO.L,2020-09-10 16:10:00,1081.0,1081.0,459.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 16:08:00,1081.0,1082.0,2256.0,1081.5,1082.0,0.0
ANTO.L,2020-09-10 16:06:00,1082.5,1082.5,723.0,1082.5,1082.5,0.0
ANTO.L,2020-09-10 16:05:00,1083.0,1083.0,1614.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 16:04:00,1082.0,1082.0,164.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 16:03:00,1082.5,1083.0,4188.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 16:02:00,1083.5,1084.5,812.0,1083.5,1084.5,0.0
ANTO.L,2020-09-10 16:01:00,1080.0,1082.5,1544.0,1080.0,1082.5,0.0
ANTO.L,2020-09-10 16:00:00,1080.0,1080.0,2858.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 15:59:00,1080.5,1080.5,896.0,1080.5,1080.5,0.0
ANTO.L,2020-09-10 15:58:00,1080.0,1080.0,2820.0,1080.5,1080.5,0.0
ANTO.L,2020-09-10 15:57:00,1081.0,1081.0,2670.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 15:56:00,1082.5,1082.5,601.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 15:55:00,1083.0,1083.0,796.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 15:54:00,1083.5,1083.5,156.0,1083.5,1083.5,0.0
ANTO.L,2020-09-10 15:53:00,1082.5,1083.5,861.0,1083.0,1083.5,0.0
ANTO.L,2020-09-10 15:52:00,1082.5,1083.0,400.0,1082.5,1083.0,0.0
ANTO.L,2020-09-10 15:51:00,1082.0,1082.5,2689.0,1082.0,1082.5,0.0
ANTO.L,2020-09-10 15:50:00,1080.0,1081.5,2706.0,1080.0,1081.5,0.0
ANTO.L,2020-09-10 15:49:00,1080.0,1080.0,1158.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 15:48:00,1080.0,1080.5,580.0,1080.0,1080.5,0.0
ANTO.L,2020-09-10 15:47:00,1079.5,1080.0,1289.0,1080.5,1080.5,0.0
ANTO.L,2020-09-10 15:46:00,1081.0,1081.0,1454.0,1081.5,1081.5,0.0
ANTO.L,2020-09-10 15:45:00,1082.0,1082.5,2947.0,1083.5,1083.5,0.0
ANTO.L,2020-09-10 15:44:00,1084.0,1084.0,13.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 15:43:00,1083.5,1083.5,945.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 15:42:00,1084.0,1084.0,436.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:41:00,1084.5,1085.0,1523.0,1084.5,1085.0,0.0
ANTO.L,2020-09-10 15:40:00,1083.5,1084.0,871.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 15:39:00,1084.5,1084.5,362.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:38:00,1083.5,1084.0,621.0,1083.5,1084.0,0.0
ANTO.L,2020-09-10 15:37:00,1083.0,1083.0,1408.0,1083.5,1083.5,0.0
ANTO.L,2020-09-10 15:36:00,1084.0,1084.0,610.0,1084.0,1084.0,0.0
ANTO.L,2020-09-10 15:35:00,1084.5,1085.0,1689.0,1084.5,1085.0,0.0
ANTO.L,2020-09-10 15:34:00,1085.0,1085.0,410.0,1085.0,1085.0,0.0
ANTO.L,2020-09-10 15:33:00,1085.5,1085.5,2842.0,1085.5,1086.0,0.0
ANTO.L,2020-09-10 15:32:00,1085.5,1085.5,157.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 15:31:00,1084.5,1084.5,224.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:30:00,1082.5,1084.5,4594.0,1082.5,1084.5,0.0
ANTO.L,2020-09-10 15:29:00,1083.0,1083.0,1657.0,1083.0,1083.5,0.0
ANTO.L,2020-09-10 15:28:00,1082.5,1083.0,6726.0,1082.5,1084.0,0.0
ANTO.L,2020-09-10 15:27:00,1083.0,1083.0,149.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 15:26:00,1082.5,1082.5,689.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 15:25:00,1083.0,1083.5,993.0,1083.5,1083.5,0.0
ANTO.L,2020-09-10 15:24:00,1083.5,1084.0,2171.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:23:00,1085.0,1085.0,684.0,1085.0,1085.5,0.0
ANTO.L,2020-09-10 15:22:00,1084.5,1084.5,235.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:21:00,1084.0,1084.5,720.0,1084.0,1084.5,0.0
ANTO.L,2020-09-10 15:20:00,1084.0,1084.5,2357.0,1084.5,1084.5,0.0
ANTO.L,2020-09-10 15:19:00,1085.0,1085.0,621.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 15:17:00,1086.0,1086.0,165.0,1086.0,1086.0,0.0
ANTO.L,2020-09-10 15:16:00,1087.0,1087.0,997.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 15:15:00,1086.5,1087.5,2838.0,1087.0,1087.5,0.0
ANTO.L,2020-09-10 15:14:00,1086.0,1086.5,1223.0,1086.0,1086.5,0.0
ANTO.L,2020-09-10 15:13:00,1086.5,1086.5,1353.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 15:12:00,1087.5,1087.5,168.0,1087.5,1087.5,0.0
ANTO.L,2020-09-10 15:10:00,1088.0,1088.5,236.0,1088.0,1088.5,0.0
ANTO.L,2020-09-10 15:09:00,1087.5,1087.5,658.0,1088.0,1088.0,0.0
ANTO.L,2020-09-10 15:08:00,1086.0,1087.0,685.0,1086.0,1087.0,0.0
ANTO.L,2020-09-10 15:07:00,1086.0,1086.189453125,849.0,1086.0,1086.189453125,0.0
ANTO.L,2020-09-10 15:06:00,1085.5,1085.5,731.0,1086.5,1086.5,0.0
ANTO.L,2020-09-10 15:05:00,1087.5,1088.0,3186.0,1087.5,1088.0,0.0
ANTO.L,2020-09-10 15:03:00,1087.0,1087.0,115.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 15:02:00,1087.0,1087.0,494.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 15:01:00,1087.0,1087.0,7.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 15:00:00,1086.5,1087.0,1008.0,1086.5,1087.0,0.0
ANTO.L,2020-09-10 14:59:00,1086.5,1086.5,2694.0,1088.0,1088.0,0.0
ANTO.L,2020-09-10 14:58:00,1087.0,1087.0,5091.0,1088.5,1088.5,0.0
ANTO.L,2020-09-10 14:57:00,1088.5,1089.0,1395.0,1088.5,1089.0,0.0
ANTO.L,2020-09-10 14:56:00,1088.0,1089.0,1358.0,1088.0,1089.0,0.0
ANTO.L,2020-09-10 14:55:00,1086.5,1088.0,4801.0,1086.5,1088.0,0.0
ANTO.L,2020-09-10 14:54:00,1086.0,1086.5,2192.0,1086.0,1086.5,0.0
ANTO.L,2020-09-10 14:53:00,1084.5,1085.5,2881.0,1084.5,1085.5,0.0
ANTO.L,2020-09-10 14:52:00,1083.5,1084.0,1034.0,1083.5,1084.0,0.0
ANTO.L,2020-09-10 14:51:00,1084.0,1084.5,1200.0,1084.0,1084.5,0.0
ANTO.L,2020-09-10 14:50:00,1085.5,1085.5,7156.0,1086.0,1086.5,0.0
ANTO.L,2020-09-10 14:49:00,1086.0,1086.5,5963.0,1087.5,1087.87255859375,0.0
ANTO.L,2020-09-10 14:48:00,1088.0,1088.0,1599.0,1089.0,1089.0,0.0
ANTO.L,2020-09-10 14:47:00,1088.0,1089.0,3216.0,1088.0,1089.0,0.0
ANTO.L,2020-09-10 14:46:00,1087.5,1087.5,2364.0,1088.5,1088.5,0.0
ANTO.L,2020-09-10 14:45:00,1089.0,1089.0,422.0,1089.5,1089.5,0.0
ANTO.L,2020-09-10 14:43:00,1091.0,1091.0,300.0,1091.0,1091.0,0.0
ANTO.L,2020-09-10 14:42:00,1091.5,1091.5,2480.0,1093.0,1093.0,0.0
ANTO.L,2020-09-10 14:41:00,1094.0,1094.0,89.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:40:00,1093.5,1093.5,1479.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:39:00,1093.5,1094.0,1243.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:38:00,1092.5,1093.5,758.0,1092.5,1093.5,0.0
ANTO.L,2020-09-10 14:37:00,1092.0,1092.0,3075.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:35:00,1093.5,1094.0,2270.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:34:00,1094.0,1094.0,450.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:33:00,1094.0,1094.5,530.0,1094.0,1094.5,0.0
ANTO.L,2020-09-10 14:32:00,1092.5,1093.5,3306.0,1092.5,1093.5,0.0
ANTO.L,2020-09-10 14:31:00,1093.0,1093.0,1872.0,1093.0,1093.0,0.0
ANTO.L,2020-09-10 14:30:00,1093.5,1093.5,1465.0,1094.0,1094.0,0.0
ANTO.L,2020-09-10 14:29:00,1092.0,1093.5,2140.0,1092.5,1093.5,0.0
ANTO.L,2020-09-10 14:28:00,1090.5,1092.0,1246.0,1090.5,1092.0,0.0
ANTO.L,2020-09-10 14:25:00,1090.0,1090.0,270.0,1090.0,1090.0,0.0
ANTO.L,2020-09-10 14:23:00,1089.0,1089.5,2202.0,1089.5,1089.5,0.0
ANTO.L,2020-09-10 14:22:00,1089.5,1089.5,1082.0,1089.5,1090.0,0.0
ANTO.L,2020-09-10 14:20:00,1088.0,1088.0,1209.0,1088.5,1088.5,0.0
ANTO.L,2020-09-10 14:19:00,1088.5,1088.5,1518.0,1088.5,1089.0,0.0
ANTO.L,2020-09-10 14:18:00,1088.0,1088.0,1004.0,1088.0,1088.0,0.0
ANTO.L,2020-09-10 14:17:00,1087.5,1087.5,1830.0,1087.5,1087.5,0.0
ANTO.L,2020-09-10 14:15:00,1087.0,1087.0,1198.0,1087.0,1087.0,0.0
ANTO.L,2020-09-10 14:14:00,1086.5,1086.5,520.0,1086.5,1086.5,0.0
ANTO.L,2020-09-10 14:12:00,1086.5,1086.5,666.0,1086.5,1086.5,0.0
ANTO.L,2020-09-10 14:11:00,1087.0,1087.0,4761.0,1088.5,1088.5,0.0
ANTO.L,2020-09-10 14:09:00,1088.5,1089.0,503.0,1088.5,1089.0,0.0
ANTO.L,2020-09-10 14:08:00,1086.5,1087.0,1067.0,1086.5,1087.0,0.0
ANTO.L,2020-09-10 14:07:00,1086.0,1086.0,212.0,1086.0,1086.0,0.0
ANTO.L,2020-09-10 14:06:00,1086.0,1086.0,198.0,1086.0,1086.0,0.0
ANTO.L,2020-09-10 14:05:00,1085.5,1086.0,664.0,1085.5,1086.0,0.0
ANTO.L,2020-09-10 14:04:00,1085.5,1085.5,872.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 14:03:00,1085.5,1086.0,1497.0,1085.5,1086.0626220703125,0.0
ANTO.L,2020-09-10 14:02:00,1085.5,1085.5,2908.0,1085.5,1085.5,0.0
ANTO.L,2020-09-10 14:01:00,1085.0,1086.0,901.0,1085.0,1086.0,0.0
ANTO.L,2020-09-10 14:00:00,1081.5,1084.5,7270.0,1081.5,1084.5,0.0
ANTO.L,2020-09-10 13:58:00,1079.5,1080.5,3866.0,1079.5,1080.5,0.0
ANTO.L,2020-09-10 13:55:00,1080.0,1080.0,1048.0,1080.5,1080.5,0.0
ANTO.L,2020-09-10 13:53:00,1081.0,1081.0,704.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 13:52:00,1081.5,1081.5,1428.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 13:51:00,1081.5,1082.5,6829.0,1081.5,1082.5,0.0
ANTO.L,2020-09-10 13:50:00,1081.0,1081.0,647.0,1081.6226806640625,1081.6226806640625,0.0
ANTO.L,2020-09-10 13:49:00,1082.0,1082.0,26.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 13:48:00,1082.0,1082.5,438.0,1082.0,1082.5,0.0
ANTO.L,2020-09-10 13:47:00,1082.0,1082.0,300.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 13:46:00,1082.0,1082.0,336.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 13:45:00,1081.5,1082.0,712.0,1082.0,1082.0,0.0
ANTO.L,2020-09-10 13:44:00,1083.0,1083.0,370.0,1083.0,1083.0,0.0
ANTO.L,2020-09-10 13:42:00,1082.0,1083.0,1880.0,1082.0,1083.5,0.0
ANTO.L,2020-09-10 13:40:00,1081.5,1082.0,3338.0,1081.5,1082.0,0.0
ANTO.L,2020-09-10 13:39:00,1082.0,1082.0,1470.0,1082.5,1082.5,0.0
ANTO.L,2020-09-10 13:38:00,1083.0,1083.0,1628.0,1083.5,1084.0,0.0
ANTO.L,2020-09-10 13:37:00,1083.5,1083.5,973.0,1083.5,1084.5,0.0
ANTO.L,2020-09-10 13:36:00,1082.0,1083.0,2297.0,1082.0,1083.0,0.0
ANTO.L,2020-09-10 13:35:00,1080.5,1081.5,5778.0,1080.5,1081.5,0.0
ANTO.L,2020-09-10 13:32:00,1080.5,1080.5,4590.0,1080.5,1081.0,0.0
ANTO.L,2020-09-10 13:31:00,1079.5,1080.0,2490.0,1080.0,1080.5,0.0
ANTO.L,2020-09-10 13:30:00,1080.5,1080.5,697.0,1080.5,1081.0,0.0
ANTO.L,2020-09-10 13:28:00,1079.5,1079.5,8.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 13:24:00,1079.0,1079.0,412.0,1079.0,1079.0,0.0
ANTO.L,2020-09-10 13:20:00,1078.5,1078.5,851.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 13:16:00,1077.6202392578125,1077.6202392578125,549.0,1078.0,1078.0,0.0
ANTO.L,2020-09-10 13:15:00,1078.5,1078.5,903.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 13:14:00,1079.5,1079.5,809.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 13:10:00,1079.0,1079.0,876.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 13:09:00,1080.0,1080.0,386.0,1080.0,1080.0,0.0
ANTO.L,2020-09-10 13:08:00,1080.5,1080.5,2416.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 13:07:00,1081.5,1081.5,731.0,1081.5,1081.5,0.0
ANTO.L,2020-09-10 13:05:00,1081.0,1081.0,815.0,1081.0,1081.0,0.0
ANTO.L,2020-09-10 13:02:00,1079.5,1080.0,1194.0,1080.0,1080.0,0.0
ANTO.L,2020-09-10 13:01:00,1080.0,1080.0,7628.0,1080.0,1080.0,0.0
ANTO.L,2020-09-10 13:00:00,1079.5,1079.5,452.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 12:59:00,1079.5,1079.5,275.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 12:58:00,1079.5,1079.5,1688.0,1079.5,1079.5,0.0
ANTO.L,2020-09-10 12:57:00,1079.0,1079.5,1547.0,1079.0,1079.5,0.0
ANTO.L,2020-09-10 12:56:00,1078.5,1078.5,165.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:55:00,1078.5,1078.5,524.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:53:00,1078.5,1078.5,81.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:50:00,1078.5,1078.5,910.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:48:00,1078.0,1078.0,516.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:46:00,1077.5,1078.0,861.0,1077.5,1078.0,0.0
ANTO.L,2020-09-10 12:44:00,1077.5,1077.5,542.0,1077.5,1077.5,0.0
ANTO.L,2020-09-10 12:42:00,1078.0,1078.0,166.0,1078.0,1078.0,0.0
ANTO.L,2020-09-10 12:41:00,1078.5,1078.5,421.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:40:00,1078.0,1078.0,303.0,1078.5,1078.5,0.0
ANTO.L,2020-09-10 12:39:00,1079.0,1079.0,1291.0,1079.0,1079.0,0.0
ANTO.L,2020-09-10 12:38:00,1079.5,1079.5,7820.0,1080.0,1080.0,0.0
