symbol,date,volume,open,close,high,low
CSGP,2020-09-14 15:59:00,4483.0,816.114990234375,815.8200073242188,816.530029296875,814.1199951171875
CSGP,2020-09-14 15:58:00,6635.0,812.6199951171875,816.260009765625,816.260009765625,812.6199951171875
CSGP,2020-09-14 15:57:00,3279.0,812.3599853515625,812.9400024414062,813.0900268554688,811.4600219726562
CSGP,2020-09-14 15:56:00,1566.0,811.52001953125,811.2899780273438,812.4249877929688,811.2899780273438
CSGP,2020-09-14 15:55:00,1398.0,812.719970703125,812.4149780273438,812.9349975585938,812.1300048828125
CSGP,2020-09-14 15:54:00,2770.0,813.760009765625,813.8499755859375,814.8800048828125,812.7000122070312
CSGP,2020-09-14 15:53:00,1121.0,815.6500244140625,814.780029296875,815.8300170898438,814.52001953125
CSGP,2020-09-14 15:52:00,2224.0,816.0900268554688,815.3400268554688,816.4600219726562,815.3400268554688
CSGP,2020-09-14 15:51:00,917.0,818.8400268554688,818.5499877929688,818.8400268554688,818.5499877929688
CSGP,2020-09-14 15:50:00,3243.0,819.9400024414062,818.8400268554688,820.3699951171875,818.3599853515625
CSGP,2020-09-14 15:49:00,946.0,818.7000122070312,819.1900024414062,819.1900024414062,818.6199951171875
CSGP,2020-09-14 15:48:00,1529.0,819.219970703125,818.8300170898438,819.219970703125,818.0999755859375
CSGP,2020-09-14 15:47:00,1652.0,818.1475219726562,818.4400024414062,818.6400146484375,818.1475219726562
CSGP,2020-09-14 15:46:00,755.0,818.52001953125,817.8099975585938,818.52001953125,817.8099975585938
CSGP,2020-09-14 15:45:00,103.0,818.239990234375,818.239990234375,818.239990234375,818.239990234375
CSGP,2020-09-14 15:44:00,1779.0,817.4749755859375,817.9500122070312,818.4199829101562,817.4749755859375
CSGP,2020-09-14 15:43:00,399.0,817.5999755859375,817.5999755859375,817.5999755859375,817.5999755859375
CSGP,2020-09-14 15:41:00,306.0,818.3599853515625,818.3599853515625,818.3599853515625,818.3599853515625
CSGP,2020-09-14 15:40:00,346.0,818.1199951171875,818.1199951171875,818.1199951171875,818.1199951171875
CSGP,2020-09-14 15:39:00,662.0,817.64501953125,817.8200073242188,817.8200073242188,817.1400146484375
CSGP,2020-09-14 15:38:00,488.0,817.0800170898438,817.989990234375,817.989990234375,817.0800170898438
CSGP,2020-09-14 15:37:00,1088.0,815.8900146484375,817.0599975585938,817.1099853515625,815.8900146484375
CSGP,2020-09-14 15:34:00,1415.0,814.260009765625,815.1799926757812,815.1799926757812,814.260009765625
