symbol,date,high,open,volume,close,low
SVT.L,2020-09-11 14:28:00,2422.0,2422.0,221.0,2422.0,2422.0
SVT.L,2020-09-11 14:27:00,2423.800048828125,2423.0,255.0,2423.800048828125,2423.0
SVT.L,2020-09-11 14:25:00,2423.0,2423.0,760.0,2423.0,2423.0
SVT.L,2020-09-11 14:24:00,2424.0,2424.0,64.0,2424.0,2424.0
SVT.L,2020-09-11 14:23:00,2425.0,2425.0,84.0,2425.0,2425.0
SVT.L,2020-09-11 14:22:00,2426.0,2426.0,65.0,2426.0,2426.0
SVT.L,2020-09-11 14:19:00,2428.0,2428.0,194.0,2427.0,2427.0
SVT.L,2020-09-11 14:18:00,2429.0,2429.0,41.0,2429.0,2429.0
SVT.L,2020-09-11 14:17:00,2426.0,2426.0,100.0,2426.0,2426.0
SVT.L,2020-09-11 14:16:00,2427.0,2427.0,72.0,2427.0,2427.0
SVT.L,2020-09-11 14:14:00,2424.0,2424.0,94.0,2424.0,2424.0
SVT.L,2020-09-11 14:12:00,2424.0,2424.0,320.0,2424.0,2424.0
SVT.L,2020-09-11 14:10:00,2423.0,2423.0,31.0,2423.0,2423.0
SVT.L,2020-09-11 14:08:00,2422.0,2421.1025390625,233.0,2422.0,2421.1025390625
SVT.L,2020-09-11 14:07:00,2421.0,2421.0,1.0,2421.0,2421.0
SVT.L,2020-09-11 14:06:00,2422.0,2422.0,62.0,2422.0,2422.0
SVT.L,2020-09-11 14:05:00,2422.0,2422.0,331.0,2422.0,2422.0
SVT.L,2020-09-11 14:02:00,2422.0,2422.0,303.0,2422.0,2422.0
SVT.L,2020-09-11 14:01:00,2422.0,2422.0,163.0,2422.0,2422.0
SVT.L,2020-09-11 13:59:00,2422.0,2422.0,276.0,2422.0,2422.0
SVT.L,2020-09-11 13:58:00,2423.0,2423.0,44.0,2423.0,2423.0
SVT.L,2020-09-11 13:55:00,2423.0,2423.0,83.0,2423.0,2423.0
SVT.L,2020-09-11 13:51:00,2422.0,2422.0,306.0,2422.0,2422.0
SVT.L,2020-09-11 13:50:00,2420.0,2420.0,16.0,2420.0,2420.0
SVT.L,2020-09-11 13:48:00,2420.0,2420.0,16.0,2420.0,2420.0
SVT.L,2020-09-11 13:47:00,2421.0,2421.0,232.0,2421.0,2421.0
SVT.L,2020-09-11 13:45:00,2422.10009765625,2422.0,179.0,2422.10009765625,2422.0
SVT.L,2020-09-11 13:43:00,2423.0,2422.0,372.0,2423.0,2422.0
SVT.L,2020-09-11 13:42:00,2423.0,2423.0,297.0,2423.0,2423.0
SVT.L,2020-09-11 13:41:00,2425.0,2425.0,2263.0,2423.0,2423.0
SVT.L,2020-09-11 13:36:00,2423.199951171875,2423.199951171875,505.0,2423.199951171875,2423.199951171875
SVT.L,2020-09-11 13:35:00,2424.0,2424.0,65.0,2424.0,2424.0
SVT.L,2020-09-11 13:34:00,2422.0,2422.0,150.0,2422.0,2422.0
SVT.L,2020-09-11 13:33:00,2422.0,2422.0,728.0,2421.0,2421.0
SVT.L,2020-09-11 13:31:00,2423.0,2422.0,1064.0,2421.0,2421.0
SVT.L,2020-09-11 13:30:00,2421.0,2421.0,578.0,2421.0,2421.0
SVT.L,2020-09-11 13:29:00,2423.0,2423.0,125.0,2422.0,2422.0
SVT.L,2020-09-11 13:28:00,2425.0,2423.0,1482.0,2424.0,2423.0
SVT.L,2020-09-11 13:27:00,2423.0,2423.0,177.0,2423.0,2423.0
SVT.L,2020-09-11 13:26:00,2424.0,2424.0,5.0,2424.0,2424.0
SVT.L,2020-09-11 13:24:00,2425.0,2424.0,1201.0,2423.218017578125,2423.218017578125
SVT.L,2020-09-11 13:20:00,2424.0,2424.0,162.0,2424.0,2424.0
SVT.L,2020-09-11 13:19:00,2423.0,2423.0,11.0,2423.0,2423.0
SVT.L,2020-09-11 13:18:00,2424.0,2424.0,632.0,2424.0,2423.0
SVT.L,2020-09-11 13:16:00,2425.0,2425.0,67.0,2425.0,2425.0
SVT.L,2020-09-11 13:15:00,2425.0,2425.0,252.0,2425.0,2425.0
SVT.L,2020-09-11 13:14:00,2424.0,2424.0,32.0,2424.0,2424.0
SVT.L,2020-09-11 13:13:00,2424.0,2424.0,1390.0,2424.0,2422.0
SVT.L,2020-09-11 13:11:00,2423.0,2420.0,415.0,2422.0,2420.0
SVT.L,2020-09-11 13:09:00,2424.0,2424.0,156.0,2423.0,2423.0
SVT.L,2020-09-11 13:08:00,2422.0,2422.0,17.0,2422.0,2422.0
SVT.L,2020-09-11 13:03:00,2422.0,2422.0,44.0,2422.0,2422.0
SVT.L,2020-09-11 13:02:00,2422.0,2422.0,341.0,2422.0,2422.0
SVT.L,2020-09-11 13:00:00,2421.0,2420.0,329.0,2421.0,2420.0
SVT.L,2020-09-11 12:57:00,2421.0,2421.0,76.0,2421.0,2421.0
SVT.L,2020-09-11 12:56:00,2421.0,2421.0,115.0,2421.0,2421.0
SVT.L,2020-09-11 12:55:00,2420.199951171875,2420.199951171875,453.0,2420.199951171875,2420.199951171875
SVT.L,2020-09-11 12:54:00,2421.0,2420.0,357.0,2421.0,2420.0
SVT.L,2020-09-11 12:53:00,2419.0,2418.0,719.0,2419.0,2418.0
SVT.L,2020-09-11 12:51:00,2418.0,2418.0,453.0,2417.0,2417.0
SVT.L,2020-09-11 12:50:00,2422.0,2422.0,407.0,2422.0,2422.0
SVT.L,2020-09-11 12:48:00,2423.0,2423.0,261.0,2423.0,2423.0
SVT.L,2020-09-11 12:47:00,2425.0,2425.0,1419.0,2424.0,2424.0
SVT.L,2020-09-11 12:46:00,2424.0,2424.0,113.0,2424.0,2424.0
SVT.L,2020-09-11 12:45:00,2424.0,2424.0,297.0,2423.0,2423.0
SVT.L,2020-09-11 12:44:00,2422.0,2422.0,122.0,2422.0,2422.0
SVT.L,2020-09-11 12:43:00,2421.0,2421.0,411.0,2421.0,2421.0
SVT.L,2020-09-11 12:42:00,2420.0,2420.0,266.0,2420.0,2420.0
SVT.L,2020-09-11 12:41:00,2420.0,2420.0,167.0,2419.0,2419.0
SVT.L,2020-09-11 12:40:00,2419.0,2419.0,731.0,2419.0,2419.0
SVT.L,2020-09-11 12:34:00,2418.0,2418.0,100.0,2418.0,2418.0
SVT.L,2020-09-11 12:31:00,2419.0,2419.0,7.0,2419.0,2419.0
SVT.L,2020-09-11 12:29:00,2419.154052734375,2419.154052734375,2056.0,2419.154052734375,2419.154052734375
SVT.L,2020-09-11 12:27:00,2417.0,2417.0,122.0,2417.0,2417.0
SVT.L,2020-09-11 12:26:00,2417.0,2417.0,65.0,2417.0,2417.0
SVT.L,2020-09-11 12:24:00,2418.0,2418.0,44.0,2418.0,2418.0
SVT.L,2020-09-11 12:16:00,2418.0,2418.0,21.0,2418.0,2418.0
SVT.L,2020-09-11 12:15:00,2418.0,2418.0,215.0,2417.0,2417.0
SVT.L,2020-09-11 12:13:00,2419.0,2419.0,149.0,2418.0,2418.0
SVT.L,2020-09-11 12:09:00,2420.0,2420.0,249.0,2420.0,2420.0
SVT.L,2020-09-11 12:08:00,2422.0,2422.0,241.0,2422.0,2422.0
SVT.L,2020-09-11 12:06:00,2421.0,2421.0,76.0,2421.0,2421.0
SVT.L,2020-09-11 12:05:00,2422.0,2422.0,292.0,2421.1064453125,2421.0
SVT.L,2020-09-11 12:02:00,2426.0,2426.0,452.0,2421.0,2421.0
SVT.L,2020-09-11 11:59:00,2422.0,2422.0,22.0,2422.0,2422.0
SVT.L,2020-09-11 11:58:00,2422.0,2421.0,30.0,2422.0,2421.0
SVT.L,2020-09-11 11:54:00,2421.0,2421.0,164.0,2421.0,2421.0
SVT.L,2020-09-11 11:52:00,2421.0,2421.0,157.0,2421.0,2421.0
SVT.L,2020-09-11 11:49:00,2422.0,2422.0,227.0,2422.0,2422.0
SVT.L,2020-09-11 11:48:00,2424.0,2423.0,730.0,2423.0,2423.0
SVT.L,2020-09-11 11:47:00,2424.0,2424.0,76.0,2424.0,2424.0
SVT.L,2020-09-11 11:45:00,2423.0,2422.0,127.0,2423.0,2422.0
SVT.L,2020-09-11 11:42:00,2422.0,2421.0,435.0,2422.0,2421.0
SVT.L,2020-09-11 11:41:00,2422.0,2422.0,32.0,2422.0,2422.0
SVT.L,2020-09-11 11:40:00,2423.0,2422.0,784.0,2423.0,2421.205078125
SVT.L,2020-09-11 11:35:00,2420.0,2420.0,283.0,2420.0,2420.0
SVT.L,2020-09-11 11:33:00,2420.0,2420.0,65.0,2420.0,2420.0
SVT.L,2020-09-11 11:31:00,2420.0,2420.0,165.0,2420.0,2420.0
SVT.L,2020-09-11 11:29:00,2424.0,2424.0,524.0,2423.0,2423.0
SVT.L,2020-09-11 11:27:00,2424.0,2424.0,192.0,2424.0,2424.0
SVT.L,2020-09-11 11:26:00,2424.0,2422.0,291.0,2424.0,2422.0
SVT.L,2020-09-11 11:24:00,2421.1025390625,2421.1025390625,684.0,2421.1025390625,2421.1025390625
SVT.L,2020-09-11 11:22:00,2422.0,2421.0,416.0,2422.0,2421.0
SVT.L,2020-09-11 11:17:00,2419.0,2418.0,404.0,2419.0,2418.0
SVT.L,2020-09-11 11:11:00,2419.0,2419.0,401.0,2419.0,2419.0
SVT.L,2020-09-11 11:08:00,2420.0,2420.0,71.0,2420.0,2420.0
SVT.L,2020-09-11 11:07:00,2422.0,2422.0,395.0,2421.0,2421.0
SVT.L,2020-09-11 11:06:00,2423.0,2423.0,57.0,2423.0,2423.0
SVT.L,2020-09-11 11:05:00,2422.0,2422.0,212.0,2422.0,2422.0
SVT.L,2020-09-11 11:04:00,2421.0,2421.0,94.0,2421.0,2421.0
SVT.L,2020-09-11 11:02:00,2420.0,2420.0,424.0,2420.0,2420.0
SVT.L,2020-09-11 11:00:00,2420.0,2420.0,427.0,2420.0,2420.0
SVT.L,2020-09-11 10:59:00,2418.0,2418.0,96.0,2418.0,2418.0
SVT.L,2020-09-11 10:57:00,2419.0,2417.199951171875,510.0,2419.0,2417.199951171875
SVT.L,2020-09-11 10:50:00,2417.0,2417.0,23.0,2417.0,2417.0
SVT.L,2020-09-11 10:49:00,2417.0,2417.0,148.0,2417.0,2417.0
SVT.L,2020-09-11 10:46:00,2418.205078125,2418.205078125,63.0,2418.205078125,2418.205078125
SVT.L,2020-09-11 10:45:00,2418.205078125,2418.205078125,212.0,2418.205078125,2418.205078125
SVT.L,2020-09-11 10:44:00,2419.0,2419.0,18.0,2419.0,2419.0
SVT.L,2020-09-11 10:39:00,2421.0,2419.0,1142.0,2421.0,2419.0
SVT.L,2020-09-11 10:38:00,2422.0,2422.0,99.0,2421.0,2421.0
SVT.L,2020-09-11 10:32:00,2417.0,2417.0,542.0,2417.0,2417.0
SVT.L,2020-09-11 10:26:00,2417.0,2417.0,102.0,2417.0,2417.0
SVT.L,2020-09-11 10:25:00,2419.0,2419.0,313.0,2419.0,2419.0
SVT.L,2020-09-11 10:21:00,2419.0,2418.0,816.0,2419.0,2418.0
SVT.L,2020-09-11 10:20:00,2419.0,2419.0,35.0,2419.0,2419.0
SVT.L,2020-09-11 10:19:00,2419.0,2419.0,233.0,2419.0,2419.0
SVT.L,2020-09-11 10:17:00,2418.0,2418.0,76.0,2418.0,2418.0
SVT.L,2020-09-11 10:16:00,2419.0,2419.0,92.0,2419.0,2419.0
SVT.L,2020-09-11 10:14:00,2420.0,2420.0,164.0,2420.0,2420.0
SVT.L,2020-09-11 10:13:00,2418.0,2418.0,231.0,2418.0,2418.0
SVT.L,2020-09-11 10:12:00,2416.0,2416.0,163.0,2416.0,2416.0
SVT.L,2020-09-11 10:08:00,2416.0,2416.0,83.0,2416.0,2416.0
SVT.L,2020-09-11 10:06:00,2416.0,2416.0,263.0,2416.0,2416.0
SVT.L,2020-09-11 10:05:00,2414.0,2414.0,13.0,2414.0,2414.0
SVT.L,2020-09-11 10:04:00,2414.0,2414.0,34.0,2414.0,2414.0
SVT.L,2020-09-11 10:01:00,2412.0,2412.0,210.0,2412.0,2412.0
SVT.L,2020-09-11 10:00:00,2412.0,2412.0,32.0,2412.0,2412.0
SVT.L,2020-09-11 09:58:00,2413.0,2411.7626953125,77.0,2413.0,2411.7626953125
SVT.L,2020-09-11 09:55:00,2414.0,2413.0,212.0,2414.0,2413.0
SVT.L,2020-09-11 09:54:00,2413.0,2413.0,811.0,2413.0,2412.0
SVT.L,2020-09-11 09:53:00,2414.0,2413.767578125,191.0,2414.0,2413.767578125
SVT.L,2020-09-11 09:52:00,2413.0,2413.0,46.0,2413.0,2413.0
SVT.L,2020-09-11 09:47:00,2411.0,2411.0,76.0,2411.0,2411.0
SVT.L,2020-09-11 09:42:00,2412.0,2412.0,24.0,2412.0,2412.0
SVT.L,2020-09-11 09:41:00,2414.0,2413.0,163.0,2414.0,2413.0
SVT.L,2020-09-11 09:40:00,2412.0,2412.0,98.0,2412.0,2412.0
SVT.L,2020-09-11 09:38:00,2417.0,2416.0,316.0,2416.0,2416.0
SVT.L,2020-09-11 09:37:00,2418.0,2418.0,229.0,2417.0,2417.0
SVT.L,2020-09-11 09:36:00,2420.0,2420.0,13.0,2420.0,2420.0
SVT.L,2020-09-11 09:35:00,2419.0,2418.0,633.0,2419.0,2417.0
SVT.L,2020-09-11 09:34:00,2417.0,2416.0,664.0,2417.0,2416.0
SVT.L,2020-09-11 09:32:00,2417.0,2417.0,35.0,2416.0,2416.0
SVT.L,2020-09-11 09:31:00,2418.0,2417.0,183.0,2418.0,2417.0
SVT.L,2020-09-11 09:29:00,2417.0,2417.0,202.0,2416.0,2416.0
SVT.L,2020-09-11 09:28:00,2418.0,2418.0,9.0,2418.0,2418.0
SVT.L,2020-09-11 09:26:00,2422.0,2422.0,221.0,2420.0,2420.0
SVT.L,2020-09-11 09:24:00,2423.0,2422.0,731.0,2423.0,2422.0
SVT.L,2020-09-11 09:23:00,2422.0,2422.0,60.0,2422.0,2422.0
SVT.L,2020-09-11 09:22:00,2423.0,2423.0,259.0,2423.0,2423.0
SVT.L,2020-09-11 09:21:00,2424.0,2424.0,96.0,2424.0,2424.0
SVT.L,2020-09-11 09:19:00,2423.0,2423.0,150.0,2423.0,2423.0
SVT.L,2020-09-11 09:18:00,2425.0,2424.0,245.0,2425.0,2424.0
SVT.L,2020-09-11 09:17:00,2424.0,2424.0,13.0,2424.0,2424.0
SVT.L,2020-09-11 09:16:00,2424.0,2424.0,242.0,2423.0,2423.0
SVT.L,2020-09-11 09:15:00,2423.0,2422.0,327.0,2423.0,2422.0
SVT.L,2020-09-11 09:14:00,2422.0,2422.0,10.0,2422.0,2422.0
SVT.L,2020-09-11 09:13:00,2420.199951171875,2420.199951171875,725.0,2420.199951171875,2420.199951171875
SVT.L,2020-09-11 09:12:00,2421.0,2421.0,136.0,2421.0,2421.0
SVT.L,2020-09-11 09:11:00,2423.0,2423.0,256.0,2422.0,2422.0
SVT.L,2020-09-11 09:10:00,2424.0,2422.0,156.0,2424.0,2422.0
SVT.L,2020-09-11 09:09:00,2424.0,2424.0,14.0,2424.0,2424.0
SVT.L,2020-09-11 09:08:00,2424.0,2424.0,492.0,2423.0,2423.0
SVT.L,2020-09-11 09:07:00,2423.0,2423.0,129.0,2423.0,2423.0
SVT.L,2020-09-11 09:06:00,2421.0,2419.0,153.0,2421.0,2419.0
SVT.L,2020-09-11 09:05:00,2423.0,2423.0,967.0,2421.0,2421.0
SVT.L,2020-09-11 09:04:00,2422.0,2421.0,861.0,2422.0,2421.0
SVT.L,2020-09-11 09:02:00,2421.0,2421.0,49.0,2421.0,2421.0
SVT.L,2020-09-11 09:01:00,2421.0,2420.0,861.0,2421.0,2420.0
SVT.L,2020-09-11 08:59:00,2416.199951171875,2416.199951171875,97.0,2416.199951171875,2416.199951171875
SVT.L,2020-09-11 08:56:00,2417.0,2417.0,169.0,2417.0,2417.0
SVT.L,2020-09-11 08:55:00,2418.0,2418.0,155.0,2418.0,2418.0
SVT.L,2020-09-11 08:54:00,2418.0,2418.0,150.0,2418.0,2418.0
SVT.L,2020-09-11 08:53:00,2421.0,2421.0,2267.0,2420.0,2419.0
SVT.L,2020-09-11 08:51:00,2417.0,2417.0,11390.0,2416.0,2416.0
SVT.L,2020-09-11 08:50:00,2415.0,2415.0,0.0,2415.0,2415.0
SVT.L,2020-09-11 08:47:00,2414.0,2414.0,113.0,2413.0,2413.0
SVT.L,2020-09-11 08:43:00,2413.3076171875,2413.3076171875,341.0,2413.0,2412.0
SVT.L,2020-09-11 08:41:00,2415.0,2415.0,95.0,2415.0,2415.0
SVT.L,2020-09-11 08:40:00,2414.0,2414.0,188.0,2414.0,2414.0
SVT.L,2020-09-11 08:38:00,2411.0,2410.0,408.0,2411.0,2410.0
SVT.L,2020-09-11 08:36:00,2411.0,2411.0,74.0,2411.0,2411.0
SVT.L,2020-09-11 08:35:00,2416.0,2415.0,633.0,2414.0,2414.0
SVT.L,2020-09-11 08:34:00,2414.0,2413.0,678.0,2414.0,2413.0
SVT.L,2020-09-11 08:32:00,2416.0,2416.0,162.0,2416.0,2416.0
SVT.L,2020-09-11 08:31:00,2419.0,2419.0,206.0,2417.0,2417.0
SVT.L,2020-09-11 08:30:00,2422.0,2422.0,83.0,2422.0,2422.0
SVT.L,2020-09-11 08:28:00,2420.5,2420.5,666.0,2420.5,2420.5
SVT.L,2020-09-11 08:27:00,2421.0,2421.0,251.0,2421.0,2421.0
SVT.L,2020-09-11 08:26:00,2419.0,2419.0,328.0,2418.0,2418.0
SVT.L,2020-09-11 08:25:00,2421.0,2420.0,433.0,2421.0,2420.0
SVT.L,2020-09-11 08:24:00,2420.0,2420.0,59.0,2419.0,2419.0
SVT.L,2020-09-11 08:21:00,2422.0,2422.0,82.0,2422.0,2422.0
SVT.L,2020-09-11 08:19:00,2417.0,2417.0,350.0,2417.0,2417.0
SVT.L,2020-09-11 08:18:00,2415.0,2415.0,66.0,2415.0,2415.0
SVT.L,2020-09-11 08:17:00,2415.4140625,2415.4140625,674.0,2414.0,2414.0
SVT.L,2020-09-11 08:16:00,2417.0,2417.0,29.0,2417.0,2417.0
SVT.L,2020-09-11 08:15:00,2414.0,2414.0,65.0,2414.0,2414.0
SVT.L,2020-09-11 08:13:00,2412.0,2411.20703125,558.0,2412.0,2411.20703125
SVT.L,2020-09-11 08:12:00,2417.0,2417.0,145.0,2413.0,2413.0
SVT.L,2020-09-11 08:10:00,2414.0,2411.0,536.0,2414.0,2411.0
SVT.L,2020-09-11 08:09:00,2414.0,2412.0,360.0,2414.0,2412.0
SVT.L,2020-09-11 08:08:00,2418.0,2418.0,1099.0,2414.0,2413.0
SVT.L,2020-09-11 08:07:00,2419.0,2419.0,100.0,2419.0,2419.0
SVT.L,2020-09-11 08:06:00,2423.0,2423.0,170.0,2422.0,2422.0
SVT.L,2020-09-11 08:05:00,2423.0,2423.0,91.0,2423.0,2423.0
SVT.L,2020-09-11 08:04:00,2424.0,2420.0,708.0,2424.0,2418.0
SVT.L,2020-09-11 08:03:00,2423.0,2423.0,266.0,2423.0,2423.0
SVT.L,2020-09-11 08:02:00,2417.0,2417.0,128.0,2414.931396484375,2414.931396484375
