,symbol,date,low,close,volume,open,high
35,SMIN.L,2020-09-11 15:52:00,1419.5,1419.5,235.0,1419.5,1419.5
36,SMIN.L,2020-09-11 15:51:00,1420.0,1420.0,463.0,1420.5,1420.5
37,SMIN.L,2020-09-11 15:50:00,1420.5,1421.0,577.0,1420.5,1421.0
38,SMIN.L,2020-09-11 15:49:00,1420.0,1420.5,793.0,1420.0,1420.5
39,SMIN.L,2020-09-11 15:48:00,1419.0,1420.0,1185.0,1419.5,1420.0
40,SMIN.L,2020-09-11 15:47:00,1419.5,1419.5,88.0,1419.5,1419.5
41,SMIN.L,2020-09-11 15:45:00,1420.0,1420.5,631.0,1420.0,1420.5
42,SMIN.L,2020-09-11 15:44:00,1419.5,1419.5,103.0,1419.5,1419.5
43,SMIN.L,2020-09-11 15:43:00,1419.5,1419.5,2.0,1419.5,1419.5
44,SMIN.L,2020-09-11 15:42:00,1418.5,1419.0,881.0,1420.0,1420.0
45,SMIN.L,2020-09-11 15:41:00,1418.0,1420.0,789.0,1418.0,1420.0
46,SMIN.L,2020-09-11 15:40:00,1417.5,1418.0,457.0,1417.5,1418.0
47,SMIN.L,2020-09-11 15:39:00,1417.0,1417.5,709.0,1417.0,1417.5
48,SMIN.L,2020-09-11 15:38:00,1416.5,1416.5,222.0,1416.5,1416.5
49,SMIN.L,2020-09-11 15:37:00,1417.0,1417.0,841.0,1417.18994140625,1417.9100341796875
50,SMIN.L,2020-09-11 15:36:00,1417.5,1417.5,466.0,1417.5,1417.5
51,SMIN.L,2020-09-11 15:35:00,1417.0,1417.5,1013.0,1417.0,1417.5
52,SMIN.L,2020-09-11 15:34:00,1416.0,1417.0,762.0,1417.5,1417.5
53,SMIN.L,2020-09-11 15:33:00,1418.0,1418.0,255.0,1418.0,1418.5
54,SMIN.L,2020-09-11 15:32:00,1417.0,1417.5,1238.0,1417.0,1417.5
55,SMIN.L,2020-09-11 15:31:00,1416.5,1416.5,242.0,1418.0,1418.0
56,SMIN.L,2020-09-11 15:30:00,1416.5,1418.0,1686.0,1416.5,1419.0
57,SMIN.L,2020-09-11 15:28:00,1416.0,1417.0,307.0,1416.0,1417.0
58,SMIN.L,2020-09-11 15:27:00,1415.5,1415.5,707.0,1416.5,1416.5
59,SMIN.L,2020-09-11 15:26:00,1416.0,1416.0,600.0,1416.5,1416.5
60,SMIN.L,2020-09-11 15:25:00,1417.0,1417.0,103.0,1417.0,1417.0
61,SMIN.L,2020-09-11 15:24:00,1416.0,1416.0,475.0,1416.0,1416.0
62,SMIN.L,2020-09-11 15:23:00,1415.5,1415.5,174.0,1415.5,1415.5
63,SMIN.L,2020-09-11 15:22:00,1415.0,1415.0,43.0,1415.0,1415.0
64,SMIN.L,2020-09-11 15:20:00,1414.0,1414.0,238.0,1414.5,1414.5
65,SMIN.L,2020-09-11 15:19:00,1414.5,1415.5,531.0,1414.5,1415.5
66,SMIN.L,2020-09-11 15:18:00,1413.5,1414.0,318.0,1414.0,1414.0
67,SMIN.L,2020-09-11 15:17:00,1414.0,1414.0,341.0,1414.0,1414.0
68,SMIN.L,2020-09-11 15:16:00,1414.5,1416.0,1394.0,1414.5,1416.0
69,SMIN.L,2020-09-11 15:15:00,1412.5,1412.5,189.0,1412.5,1412.5
70,SMIN.L,2020-09-11 15:14:00,1412.5,1412.5,425.0,1412.5,1412.5
71,SMIN.L,2020-09-11 15:13:00,1412.5,1412.5,572.0,1413.5,1413.5
72,SMIN.L,2020-09-11 15:12:00,1410.0,1413.5,5146.0,1412.0,1414.0
73,SMIN.L,2020-09-11 15:11:00,1411.5,1412.5,686.0,1413.0,1413.0
74,SMIN.L,2020-09-11 15:10:00,1414.5,1414.5,200.0,1414.5,1414.5
75,SMIN.L,2020-09-11 15:09:00,1415.5,1415.5,817.0,1416.5,1416.5
76,SMIN.L,2020-09-11 15:08:00,1416.0,1417.0,1127.0,1416.0,1417.0
77,SMIN.L,2020-09-11 15:07:00,1416.5,1416.5,6.0,1416.5,1416.5
78,SMIN.L,2020-09-11 15:06:00,1417.0,1417.0,129.0,1417.5,1417.5
79,SMIN.L,2020-09-11 15:05:00,1417.5,1417.5,1407.0,1418.5,1419.0
80,SMIN.L,2020-09-11 15:04:00,1417.5,1417.5,759.0,1417.5,1418.5
81,SMIN.L,2020-09-11 15:03:00,1417.0,1417.0,1187.0,1417.0,1417.0
82,SMIN.L,2020-09-11 15:02:00,1415.5,1415.5,464.0,1416.0,1416.0
83,SMIN.L,2020-09-11 15:01:00,1415.5,1415.5,231.0,1415.5,1415.5
84,SMIN.L,2020-09-11 15:00:00,1414.5,1415.0,500.0,1414.5,1415.5
85,SMIN.L,2020-09-11 14:58:00,1413.5,1413.5,521.0,1414.0,1414.5
86,SMIN.L,2020-09-11 14:57:00,1413.0,1413.0,287.0,1413.0,1413.0
87,SMIN.L,2020-09-11 14:56:00,1414.0,1414.0,1034.0,1416.5,1416.5
88,SMIN.L,2020-09-11 14:55:00,1417.0,1417.0,123.0,1417.0,1417.0
89,SMIN.L,2020-09-11 14:54:00,1417.5,1419.0,1648.0,1417.5,1419.0
90,SMIN.L,2020-09-11 14:52:00,1419.0,1419.0,694.0,1420.0,1420.0
91,SMIN.L,2020-09-11 14:51:00,1419.5,1420.0,1594.0,1420.5,1420.5
92,SMIN.L,2020-09-11 14:49:00,1419.5,1421.5,1927.0,1419.5,1421.5
93,SMIN.L,2020-09-11 14:48:00,1419.0,1419.0,34.0,1419.0,1419.0
94,SMIN.L,2020-09-11 14:47:00,1418.5,1419.5,907.0,1418.5,1419.5
95,SMIN.L,2020-09-11 14:46:00,1418.5,1418.5,82.0,1418.5,1418.5
96,SMIN.L,2020-09-11 14:45:00,1418.5,1418.5,230.0,1418.5,1418.5
97,SMIN.L,2020-09-11 14:43:00,1418.0,1419.0,933.0,1418.0,1419.0
98,SMIN.L,2020-09-11 14:42:00,1417.5,1417.5,223.0,1417.5,1417.5
99,SMIN.L,2020-09-11 14:41:00,1418.0,1418.0,701.0,1418.0,1418.5
100,SMIN.L,2020-09-11 14:40:00,1415.5,1417.5,1342.0,1417.0,1417.5
101,SMIN.L,2020-09-11 14:38:00,1417.5,1417.5,622.0,1417.5,1418.5
102,SMIN.L,2020-09-11 14:37:00,1417.0,1418.0,2069.0,1417.0,1418.0
103,SMIN.L,2020-09-11 14:36:00,1417.0,1417.0,20.0,1417.0,1417.0
104,SMIN.L,2020-09-11 14:35:00,1417.0,1417.0,263.0,1418.0,1418.0
105,SMIN.L,2020-09-11 14:33:00,1419.0,1419.0,170.0,1419.0,1419.0
106,SMIN.L,2020-09-11 14:32:00,1419.0,1419.0,95.0,1420.5,1420.5
107,SMIN.L,2020-09-11 14:31:00,1419.5,1419.5,674.0,1420.5,1420.5
108,SMIN.L,2020-09-11 14:30:00,1418.5,1420.5,1298.0,1418.5,1420.5
109,SMIN.L,2020-09-11 14:29:00,1418.5,1419.0,530.0,1418.5,1419.0
110,SMIN.L,2020-09-11 14:27:00,1418.5,1418.5,200.0,1418.5,1418.5
111,SMIN.L,2020-09-11 14:26:00,1419.0,1419.0,41.0,1419.0,1419.0
112,SMIN.L,2020-09-11 14:25:00,1420.5,1420.5,100.0,1420.5,1420.5
113,SMIN.L,2020-09-11 14:24:00,1421.0,1421.0,20.0,1421.0,1421.0
114,SMIN.L,2020-09-11 14:22:00,1421.1800537109375,1421.1800537109375,125.0,1421.1800537109375,1421.1800537109375
115,SMIN.L,2020-09-11 14:21:00,1422.5,1422.5,69.0,1423.0,1423.0
116,SMIN.L,2020-09-11 14:20:00,1422.5,1422.5,419.0,1423.0,1423.0
117,SMIN.L,2020-09-11 14:19:00,1423.5,1423.5,440.0,1424.0,1424.0
118,SMIN.L,2020-09-11 14:18:00,1424.0,1424.0,50.0,1424.0,1424.0
119,SMIN.L,2020-09-11 14:17:00,1423.0,1423.0,109.0,1423.5,1423.5
120,SMIN.L,2020-09-11 14:14:00,1423.0,1423.0,236.0,1423.0,1423.5
121,SMIN.L,2020-09-11 14:13:00,1422.5,1422.5,300.0,1422.5,1422.5
122,SMIN.L,2020-09-11 14:12:00,1422.5,1422.5,322.0,1422.5,1422.5
123,SMIN.L,2020-09-11 14:11:00,1422.0,1422.0,10.0,1422.0,1422.0
124,SMIN.L,2020-09-11 14:09:00,1420.6875,1422.0,557.0,1420.6875,1422.0
125,SMIN.L,2020-09-11 14:08:00,1421.3199462890625,1421.3199462890625,240.0,1421.3199462890625,1421.3199462890625
126,SMIN.L,2020-09-11 14:04:00,1422.0,1422.0,88.0,1422.0,1422.0
127,SMIN.L,2020-09-11 14:03:00,1422.5,1423.0,2085.0,1422.5,1423.0
128,SMIN.L,2020-09-11 14:00:00,1422.0,1422.5,595.0,1422.0,1422.5
129,SMIN.L,2020-09-11 13:58:00,1421.5,1422.0,332.0,1421.5,1422.0
130,SMIN.L,2020-09-11 13:57:00,1421.0,1421.0,26.0,1421.0,1421.0
131,SMIN.L,2020-09-11 13:56:00,1421.5,1422.0,441.0,1421.5,1422.0
132,SMIN.L,2020-09-11 13:52:00,1422.0,1422.0,41.0,1422.0,1422.0
133,SMIN.L,2020-09-11 13:51:00,1421.5,1422.0,748.0,1421.5,1422.0
134,SMIN.L,2020-09-11 13:50:00,1421.5,1421.5,954.0,1421.5,1421.5
135,SMIN.L,2020-09-11 13:48:00,1422.0,1422.0,144.0,1422.0,1422.0
136,SMIN.L,2020-09-11 13:47:00,1421.5,1421.5,88.0,1421.5,1421.5
137,SMIN.L,2020-09-11 13:46:00,1422.0,1422.0,184.0,1422.0,1422.0
138,SMIN.L,2020-09-11 13:45:00,1421.5,1422.5,743.0,1421.5,1422.5
139,SMIN.L,2020-09-11 13:42:00,1422.0,1422.0,383.0,1422.0,1422.0
140,SMIN.L,2020-09-11 13:41:00,1421.5,1422.0,869.0,1421.5,1422.0
141,SMIN.L,2020-09-11 13:40:00,1421.0,1421.5,572.0,1421.5,1421.5
142,SMIN.L,2020-09-11 13:38:00,1421.5,1421.5,478.0,1422.5,1422.5
143,SMIN.L,2020-09-11 13:37:00,1422.0,1422.0,168.0,1422.0,1422.0
144,SMIN.L,2020-09-11 13:35:00,1421.1875,1421.1875,1552.0,1421.5,1422.0
145,SMIN.L,2020-09-11 13:33:00,1422.0,1422.0,1251.0,1422.5,1422.5
146,SMIN.L,2020-09-11 13:32:00,1422.0,1422.3175048828125,590.0,1422.0,1422.3175048828125
147,SMIN.L,2020-09-11 13:31:00,1422.5,1422.5,288.0,1423.0,1423.0
148,SMIN.L,2020-09-11 13:29:00,1423.5,1423.5,480.0,1423.5,1423.5
149,SMIN.L,2020-09-11 13:28:00,1423.78125,1423.78125,195.0,1423.78125,1423.78125
150,SMIN.L,2020-09-11 13:27:00,1424.0,1424.0,71.0,1424.0,1424.0
151,SMIN.L,2020-09-11 13:26:00,1423.5,1423.5,147.0,1424.5,1424.5
152,SMIN.L,2020-09-11 13:23:00,1425.0,1425.0,912.0,1425.0,1425.0
153,SMIN.L,2020-09-11 13:21:00,1426.0,1426.0,113.0,1426.0,1426.0
154,SMIN.L,2020-09-11 13:19:00,1425.5,1426.0,515.0,1425.5,1426.0
155,SMIN.L,2020-09-11 13:18:00,1425.0,1425.0,323.0,1425.0,1425.0
156,SMIN.L,2020-09-11 13:15:00,1426.5,1426.5,163.0,1426.5,1426.5
157,SMIN.L,2020-09-11 13:14:00,1425.5,1426.0,534.0,1425.5,1426.0
158,SMIN.L,2020-09-11 13:13:00,1424.0,1424.5,386.0,1424.0,1424.5
159,SMIN.L,2020-09-11 13:11:00,1424.0,1424.0,277.0,1424.5,1424.5
160,SMIN.L,2020-09-11 13:09:00,1424.3175048828125,1424.5,289.0,1424.3175048828125,1424.5
161,SMIN.L,2020-09-11 13:08:00,1424.0,1424.0,418.0,1424.0,1424.0
162,SMIN.L,2020-09-11 13:07:00,1423.0,1423.0,100.0,1423.0,1423.0
163,SMIN.L,2020-09-11 13:05:00,1424.5,1424.5,78.0,1424.5,1424.5
164,SMIN.L,2020-09-11 13:04:00,1423.5,1423.5,54.0,1423.5,1423.5
165,SMIN.L,2020-09-11 13:03:00,1424.0,1424.0,302.0,1424.5,1424.5
166,SMIN.L,2020-09-11 13:01:00,1423.5,1423.5,366.0,1423.5,1423.5
167,SMIN.L,2020-09-11 13:00:00,1423.5,1424.0,404.0,1423.5,1424.0
168,SMIN.L,2020-09-11 12:59:00,1423.5,1423.5,31.0,1423.5,1423.5
169,SMIN.L,2020-09-11 12:57:00,1424.5,1424.5,184.0,1425.0,1425.0
170,SMIN.L,2020-09-11 12:53:00,1425.0,1425.5,578.0,1425.0,1426.0
171,SMIN.L,2020-09-11 12:52:00,1424.5,1424.5,294.0,1424.5,1424.5
172,SMIN.L,2020-09-11 12:51:00,1424.5,1424.5,146.0,1425.5,1425.5
173,SMIN.L,2020-09-11 12:50:00,1426.5,1427.0,1411.0,1427.0,1427.0
174,SMIN.L,2020-09-11 12:48:00,1427.0,1427.5,195.0,1427.0,1427.5
175,SMIN.L,2020-09-11 12:47:00,1426.5,1427.5,780.0,1426.5,1427.5
176,SMIN.L,2020-09-11 12:46:00,1426.5,1426.5,411.0,1426.5,1426.5
177,SMIN.L,2020-09-11 12:43:00,1425.0,1425.0,430.0,1425.0,1425.0
178,SMIN.L,2020-09-11 12:42:00,1424.5,1424.5,435.0,1424.5,1424.5
179,SMIN.L,2020-09-11 12:41:00,1423.5,1424.0,499.0,1423.5,1424.0
180,SMIN.L,2020-09-11 12:40:00,1423.0,1423.0,1708.0,1423.0,1423.0
181,SMIN.L,2020-09-11 12:38:00,1422.5,1422.5,209.0,1423.0,1423.0
182,SMIN.L,2020-09-11 12:36:00,1423.5,1423.5,340.0,1423.5,1423.5
183,SMIN.L,2020-09-11 12:35:00,1422.0,1422.0,367.0,1422.0,1422.0
184,SMIN.L,2020-09-11 12:33:00,1420.5,1421.5,563.0,1420.5,1421.5
185,SMIN.L,2020-09-11 12:32:00,1421.5,1421.5,36.0,1421.5,1421.5
186,SMIN.L,2020-09-11 12:30:00,1420.5,1420.5,10.0,1420.78125,1420.78125
187,SMIN.L,2020-09-11 12:29:00,1420.5,1421.0,635.0,1420.5,1421.0
188,SMIN.L,2020-09-11 12:28:00,1420.0,1420.0,186.0,1420.0,1420.0
189,SMIN.L,2020-09-11 12:26:00,1419.5,1419.5,332.0,1419.5,1419.5
190,SMIN.L,2020-09-11 12:25:00,1419.0,1420.0,1398.0,1419.5,1420.0
191,SMIN.L,2020-09-11 12:24:00,1419.5,1419.5,354.0,1419.5,1419.5
192,SMIN.L,2020-09-11 12:22:00,1420.5,1420.5,142.0,1420.5,1420.5
193,SMIN.L,2020-09-11 12:21:00,1420.0,1420.0,88.0,1420.0,1420.0
194,SMIN.L,2020-09-11 12:20:00,1420.0,1420.0,286.0,1420.0,1420.0
195,SMIN.L,2020-09-11 12:19:00,1419.0,1419.0,88.0,1419.0,1419.0
196,SMIN.L,2020-09-11 12:15:00,1419.5,1419.5,94.0,1419.5,1419.5
197,SMIN.L,2020-09-11 12:14:00,1419.5,1419.5,247.0,1419.5,1419.5
198,SMIN.L,2020-09-11 12:13:00,1419.5,1420.5,906.0,1420.0,1420.5
199,SMIN.L,2020-09-11 12:10:00,1417.5,1418.0,328.0,1417.5,1418.0
200,SMIN.L,2020-09-11 12:09:00,1416.5,1416.5,526.0,1416.5,1416.5
201,SMIN.L,2020-09-11 12:08:00,1415.0,1415.5,9059.0,1416.5,1417.0
202,SMIN.L,2020-09-11 12:07:00,1415.0,1415.0,5100.0,1416.0,1416.0
203,SMIN.L,2020-09-11 12:06:00,1416.0,1416.0,268.0,1416.0,1416.0
204,SMIN.L,2020-09-11 12:05:00,1416.0,1416.0,480.0,1416.0,1416.0
205,SMIN.L,2020-09-11 12:04:00,1416.0,1416.0,849.0,1416.0,1416.0
206,SMIN.L,2020-09-11 12:03:00,1416.5,1416.5,361.0,1416.78125,1416.78125
207,SMIN.L,2020-09-11 12:02:00,1414.0,1414.0,459.0,1414.0,1414.0
208,SMIN.L,2020-09-11 11:59:00,1416.0,1416.5,211.0,1416.0,1416.5
209,SMIN.L,2020-09-11 11:57:00,1415.5,1416.0,130.0,1415.5,1416.0
210,SMIN.L,2020-09-11 11:54:00,1416.5,1416.5,846.0,1416.5,1417.5
211,SMIN.L,2020-09-11 11:53:00,1416.5,1416.5,130.0,1417.0,1417.0
212,SMIN.L,2020-09-11 11:52:00,1418.0,1418.0,572.0,1418.0,1418.0
213,SMIN.L,2020-09-11 11:48:00,1419.5,1419.5,204.0,1419.5,1419.5
214,SMIN.L,2020-09-11 11:47:00,1419.5,1419.5,213.0,1419.5,1419.5
215,SMIN.L,2020-09-11 11:45:00,1419.5,1420.0,178.0,1419.5,1420.0
216,SMIN.L,2020-09-11 11:43:00,1419.5,1419.5,79.0,1419.5,1419.5
217,SMIN.L,2020-09-11 11:42:00,1418.5,1418.5,117.0,1418.5,1418.5
218,SMIN.L,2020-09-11 11:41:00,1419.0,1419.0,226.0,1419.0,1419.0
219,SMIN.L,2020-09-11 11:40:00,1418.5,1419.5,1004.0,1419.5,1419.5
220,SMIN.L,2020-09-11 11:38:00,1417.0,1418.5,519.0,1417.0,1418.5
221,SMIN.L,2020-09-11 11:37:00,1417.5,1417.5,46.0,1417.5,1417.5
222,SMIN.L,2020-09-11 11:36:00,1417.0,1417.0,254.0,1417.5,1417.5
223,SMIN.L,2020-09-11 11:35:00,1417.0,1417.0,33.0,1417.0,1417.0
224,SMIN.L,2020-09-11 11:34:00,1417.0,1417.0,305.0,1417.5,1417.5
225,SMIN.L,2020-09-11 11:33:00,1417.0,1417.5,489.0,1417.0,1417.5
226,SMIN.L,2020-09-11 11:32:00,1415.5,1417.0,424.0,1415.5,1417.0
227,SMIN.L,2020-09-11 11:30:00,1414.5,1414.5,243.0,1414.5,1414.5
228,SMIN.L,2020-09-11 11:29:00,1414.5,1414.5,351.0,1415.0,1415.0
229,SMIN.L,2020-09-11 11:28:00,1415.0,1415.0,132.0,1415.0,1415.0
230,SMIN.L,2020-09-11 11:27:00,1414.5,1414.5,281.0,1414.5,1414.5
231,SMIN.L,2020-09-11 11:26:00,1414.0,1414.0,288.0,1414.0,1414.0
232,SMIN.L,2020-09-11 11:24:00,1413.5,1413.5,98.0,1413.5,1413.5
233,SMIN.L,2020-09-11 11:23:00,1413.5,1413.5,231.0,1413.5,1413.5
234,SMIN.L,2020-09-11 11:21:00,1412.5,1413.0,430.0,1412.5,1413.0
235,SMIN.L,2020-09-11 11:20:00,1412.0,1412.0,24.0,1412.0,1412.0
236,SMIN.L,2020-09-11 11:19:00,1412.5,1412.5,26.0,1412.5,1412.5
237,SMIN.L,2020-09-11 11:15:00,1411.1875,1411.1875,496.0,1411.5,1411.5
238,SMIN.L,2020-09-11 11:14:00,1411.5,1411.5,559.0,1411.5,1411.5
239,SMIN.L,2020-09-11 11:12:00,1412.5,1412.5,41.0,1412.5,1412.5
240,SMIN.L,2020-09-11 11:11:00,1413.0,1413.0,335.0,1413.0,1413.0
241,SMIN.L,2020-09-11 11:10:00,1412.5,1412.5,24.0,1412.5,1412.5
242,SMIN.L,2020-09-11 11:08:00,1412.5,1412.5,287.0,1412.5,1412.5
243,SMIN.L,2020-09-11 11:07:00,1412.5,1412.5,35.0,1412.5,1412.5
244,SMIN.L,2020-09-11 11:06:00,1412.3199462890625,1412.3199462890625,162.0,1412.3199462890625,1412.3199462890625
245,SMIN.L,2020-09-11 11:05:00,1412.0,1412.0,105.0,1412.0,1412.0
246,SMIN.L,2020-09-11 11:04:00,1412.0,1412.0,476.0,1412.0,1412.0
247,SMIN.L,2020-09-11 11:03:00,1412.0,1412.0,192.0,1412.0,1412.0
248,SMIN.L,2020-09-11 11:00:00,1412.5,1412.5,444.0,1412.5,1412.5
249,SMIN.L,2020-09-11 10:59:00,1412.5,1413.0,372.0,1412.5,1413.0
250,SMIN.L,2020-09-11 10:55:00,1412.5,1412.5,299.0,1413.0,1413.0
251,SMIN.L,2020-09-11 10:53:00,1413.5,1413.5,200.0,1413.5,1413.5
252,SMIN.L,2020-09-11 10:52:00,1414.5,1414.5,142.0,1414.5,1414.5
253,SMIN.L,2020-09-11 10:51:00,1415.0,1415.0,148.0,1415.0,1415.0
254,SMIN.L,2020-09-11 10:50:00,1414.5,1415.0,1002.0,1414.5,1415.5
255,SMIN.L,2020-09-11 10:49:00,1414.5,1414.5,131.0,1414.5,1414.5
256,SMIN.L,2020-09-11 10:47:00,1414.5,1414.5,116.0,1414.5,1414.5
257,SMIN.L,2020-09-11 10:46:00,1414.4088134765625,1414.4088134765625,550.0,1414.4088134765625,1414.4088134765625
258,SMIN.L,2020-09-11 10:45:00,1414.0,1414.5,294.0,1414.0,1415.0
259,SMIN.L,2020-09-11 10:41:00,1414.0,1414.0,14.0,1414.0,1414.0
260,SMIN.L,2020-09-11 10:40:00,1414.0,1414.0,369.0,1414.0,1414.5
261,SMIN.L,2020-09-11 10:39:00,1413.5,1413.5,464.0,1413.5,1413.5
262,SMIN.L,2020-09-11 10:38:00,1414.5,1414.5,62.0,1414.5,1414.5
263,SMIN.L,2020-09-11 10:37:00,1415.0,1415.0,599.0,1415.5,1415.5
264,SMIN.L,2020-09-11 10:36:00,1415.0,1416.0,1252.0,1415.0,1416.0
265,SMIN.L,2020-09-11 10:34:00,1413.5,1414.5,1236.0,1413.5,1414.5
266,SMIN.L,2020-09-11 10:31:00,1414.0,1414.0,516.0,1414.5,1414.5
267,SMIN.L,2020-09-11 10:29:00,1414.5,1414.5,496.0,1414.5,1414.5
268,SMIN.L,2020-09-11 10:28:00,1414.18505859375,1414.18505859375,185.0,1414.18505859375,1414.18505859375
269,SMIN.L,2020-09-11 10:26:00,1414.0,1414.5,229.0,1414.4088134765625,1414.5
270,SMIN.L,2020-09-11 10:25:00,1414.0,1414.0,276.0,1415.0,1415.0
271,SMIN.L,2020-09-11 10:24:00,1414.3175048828125,1414.3175048828125,400.0,1414.3175048828125,1414.3175048828125
272,SMIN.L,2020-09-11 10:23:00,1414.0,1414.5,272.0,1414.0,1414.5
273,SMIN.L,2020-09-11 10:21:00,1413.0,1414.0,667.0,1413.0,1414.0
274,SMIN.L,2020-09-11 10:19:00,1413.0,1413.0,200.0,1413.0,1413.0
275,SMIN.L,2020-09-11 10:18:00,1412.5,1412.5,518.0,1412.5,1412.5
276,SMIN.L,2020-09-11 10:17:00,1412.0,1413.0,707.0,1412.0,1413.0
277,SMIN.L,2020-09-11 10:16:00,1412.5,1412.5,752.0,1412.5,1412.5
278,SMIN.L,2020-09-11 10:14:00,1413.0,1413.5,527.0,1413.0,1413.5
279,SMIN.L,2020-09-11 10:11:00,1412.0,1412.5,1380.0,1412.5,1412.8199462890625
280,SMIN.L,2020-09-11 10:09:00,1413.0,1413.5,683.0,1413.0,1413.5
281,SMIN.L,2020-09-11 10:07:00,1412.5,1412.5,414.0,1412.5,1412.5
282,SMIN.L,2020-09-11 10:06:00,1413.0,1413.0,565.0,1414.0,1414.0
283,SMIN.L,2020-09-11 10:05:00,1413.5,1413.5,33.0,1413.5,1413.5
284,SMIN.L,2020-09-11 10:03:00,1413.0,1413.0,100.0,1413.0,1413.0
285,SMIN.L,2020-09-11 10:02:00,1413.0,1414.0,479.0,1413.0,1414.0
286,SMIN.L,2020-09-11 10:01:00,1413.5,1413.5,1056.0,1413.5,1413.5
287,SMIN.L,2020-09-11 10:00:00,1413.5,1413.5,295.0,1413.5,1413.5
288,SMIN.L,2020-09-11 09:59:00,1414.0,1414.0,115.0,1414.0,1414.0
289,SMIN.L,2020-09-11 09:58:00,1413.0,1414.0,57.0,1413.0,1414.0
290,SMIN.L,2020-09-11 09:57:00,1413.5,1413.5,75.0,1413.5,1413.5
291,SMIN.L,2020-09-11 09:56:00,1413.5,1413.5,215.0,1413.5,1413.5
292,SMIN.L,2020-09-11 09:55:00,1414.0,1414.0,539.0,1414.5,1414.5
293,SMIN.L,2020-09-11 09:54:00,1415.0,1415.5,399.0,1415.0,1415.5
294,SMIN.L,2020-09-11 09:52:00,1414.5,1414.5,866.0,1415.5,1415.5
295,SMIN.L,2020-09-11 09:51:00,1415.5,1415.5,247.0,1415.5,1415.5
296,SMIN.L,2020-09-11 09:49:00,1414.0,1414.0,20.0,1414.0,1414.0
297,SMIN.L,2020-09-11 09:47:00,1414.0,1414.0,423.0,1414.0,1414.0
298,SMIN.L,2020-09-11 09:46:00,1415.0,1415.0,115.0,1415.0,1415.0
